Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2006 Australia Lunar I Dog 1 oz Silver NGC MS-69,372471798292,1/14/2026,$210.71,Free,Certified,greatcollections,Buy It Now,https://www.ebay.com/itm/372471798292
2006 Perth Mint Lunar Dog 1 oz .999 Silver,271574674740,12/18/2025,$136.80,Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/271574674740
2006 Australia Lunar Series I Year of the Dog 1 oz Silver BU,127535918595,12/8/2025,$175.94,Free,Uncirculated,heritage_auctions_outlet,Auction,https://www.ebay.com/itm/127535918595
2006 Australia Lunar I Dog 1 oz Silver PCGS MS-69,276411118018,1/2/2026,$177.53,$3.99,Certified,heritage_auctions_outlet,Best Offer,https://www.ebay.com/itm/276411118018
2006 Perth Mint Lunar Dog 1 oz .999 Silver,202053230708,2/5/2026,$137.51,Free,Uncirculated,silvertowne,Auction,https://www.ebay.com/itm/202053230708
2006 Perth Mint Lunar Dog 1 oz .999 Silver,186177166186,1/6/2026,$152.78,$5.99,Uncirculated,govmint_official,Best Offer,https://www.ebay.com/itm/186177166186
2006 Perth Mint Lunar Dog 1 oz .999 Silver,176994779236,2/24/2026,$161.47,Free,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/176994779236
2006 Australia Lunar Series I Year of the Dog 1 oz Silver BU,354157643702,1/3/2026,$142.19,$4.99,Uncirculated,davidlawrence,Auction,https://www.ebay.com/itm/354157643702
2006 Australia Lunar Series I Year of the Dog 1 oz Silver BU,242609886431,1/11/2026,$136.61,Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/242609886431
2006 Australia Lunar I Dog 1 oz Silver NGC MS-69,271448826797,12/9/2025,$201.23,Free,Certified,goldhillcoins,Buy It Now,https://www.ebay.com/itm/271448826797
2006 Australia Lunar I Dog 1 oz Silver PCGS MS-69,334678521010,12/12/2025,$186.09,$5.99,Certified,jmbullion,Auction,https://www.ebay.com/itm/334678521010
2006 Perth Mint Lunar Dog 1 oz .999 Silver,315798158735,1/27/2026,$145.56,Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/315798158735
2006 Perth Mint Lunar Dog 1 oz .999 Silver,210893077998,1/6/2026,$136.96,Free,Uncirculated,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/210893077998
2006 Australia Lunar Series I Year of the Dog 1 oz Silver BU,116015660082,2/14/2026,$173.02,Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/116015660082
2006 Australia Lunar Series I Year of the Dog 1 oz Silver BU,309788339668,1/25/2026,$175.66,$5.99,Uncirculated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/309788339668
2006 Perth Mint Lunar Dog 1 oz .999 Silver,237366412235,1/12/2026,$141.36,Free,Uncirculated,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/237366412235
2006 Australia Lunar Series I Year of the Dog 1 oz Silver BU,227931852164,1/25/2026,$139.31,Free,Uncirculated,jmbullion,Best Offer,https://www.ebay.com/itm/227931852164
2006 Perth Mint Lunar Dog 1 oz .999 Silver,351747048783,1/10/2026,$130.09,Free,Uncirculated,jmbullion,Best Offer,https://www.ebay.com/itm/351747048783
