Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2020 Canada $10 Year of the Rat 1/2 oz .9999 Silver Proof,397752905633,12/12/2025,$79.23,$3.99,Uncirculated,keydate_coins,Buy It Now,https://www.ebay.com/itm/397752905633
2020 Canada $10 Year of the Rat 1/2 oz .9999 Silver Proof,216304755205,2/15/2026,$72.09,Free,Uncirculated,jmbullion,Buy It Now,https://www.ebay.com/itm/216304755205
2020 Canada Lunar Rat Silver NGC PF-69,140064193639,1/9/2026,$117.43,Free,Certified,greatcollections,Buy It Now,https://www.ebay.com/itm/140064193639
2020 Canada $10 Year of the Rat 1/2 oz .9999 Silver Proof,206351084234,1/25/2026,$66.09,Free,Uncirculated,heritage_auctions_outlet,Auction,https://www.ebay.com/itm/206351084234
2020 Canada $10 Year of the Rat 1/2 oz .9999 Silver Proof,225203944465,12/2/2025,$77.53,$3.99,Uncirculated,govmint_official,Auction,https://www.ebay.com/itm/225203944465
2020 Canada Lunar Rat Silver PCGS PF-70,224350564457,1/11/2026,$182.69,Free,Certified,heritage_auctions_outlet,Auction,https://www.ebay.com/itm/224350564457
2020 Canada $10 Year of the Rat 1/2 oz .9999 Silver Proof,203500376920,2/15/2026,$73.35,Free,Uncirculated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/203500376920
2020 Canada Lunar Rat Silver PCGS PF-69,132647296557,1/27/2026,$121.09,$5.99,Certified,goldhillcoins,Buy It Now,https://www.ebay.com/itm/132647296557
2020 Canada $10 Year of the Rat 1/2 oz .9999 Silver Proof,227428958957,2/27/2026,$82.41,Free,Uncirculated,sdbullion,Auction,https://www.ebay.com/itm/227428958957
2020 Canada Lunar Rat Silver NGC PF-69,223479647794,12/12/2025,$116.22,Free,Certified,silvertowne,Auction,https://www.ebay.com/itm/223479647794
2020 Canada Lunar Rat Silver NGC PF-69,170031419332,12/18/2025,$121.41,Free,Certified,greatcollections,Buy It Now,https://www.ebay.com/itm/170031419332
2020 Canada $10 Year of the Rat 1/2 oz .9999 Silver Proof,157871267031,2/6/2026,$69.83,Free,Uncirculated,liberty_coin,Auction,https://www.ebay.com/itm/157871267031
2020 Canada Lunar Rat Silver PCGS PF-69,116269169225,12/29/2025,$106.67,Free,Certified,moderncoinmart,Auction,https://www.ebay.com/itm/116269169225
2020 Canada Lunar Rat Silver PCGS PF-69,290009487650,2/4/2026,$113.14,Free,Certified,pinehurst_coins,Auction,https://www.ebay.com/itm/290009487650
