Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2015 Canada $150 Lunar Goat Gold Proof,253983132567,12/30/2025,"$3,961.20",Free,Uncirculated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/253983132567
2015 Canada Lunar Goat Gold NGC PF-69,195001021900,1/25/2026,"$4,154.25",Free,Certified,govmint_official,Best Offer,https://www.ebay.com/itm/195001021900
2015 Canada Lunar Goat Gold NGC PF-69,367631528705,2/27/2026,"$4,154.68",$5.99,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/367631528705
2015 Canada $150 Lunar Goat Gold Proof,191128883836,12/26/2025,"$3,926.91",Free,Uncirculated,sdbullion,Auction,https://www.ebay.com/itm/191128883836
2015 Canada $150 Lunar Goat Gold Proof,109799659725,1/31/2026,"$3,873.85",Free,Uncirculated,moderncoinmart,Buy It Now,https://www.ebay.com/itm/109799659725
2015 Canada Lunar Goat Gold PCGS PF-69,251907303128,1/3/2026,"$4,146.77",$3.99,Certified,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/251907303128
2015 Canada $150 Lunar Goat Gold Proof,304634244717,12/9/2025,"$3,946.60",Free,Uncirculated,jmbullion,Best Offer,https://www.ebay.com/itm/304634244717
2015 Canada $150 Lunar Goat Gold Proof,248929255164,2/2/2026,"$3,791.89",$3.99,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/248929255164
2015 Canada Lunar Goat Gold PCGS PF-69,156172036050,2/20/2026,"$4,253.46",Free,Certified,apmex,Best Offer,https://www.ebay.com/itm/156172036050
2015 Canada Lunar Goat Gold PCGS PF-69,176867102309,2/25/2026,"$4,070.80",Free,Certified,sdbullion,Auction,https://www.ebay.com/itm/176867102309
2015 Canada Lunar Goat Gold NGC PF-70,115700584766,12/26/2025,"$4,730.46",Free,Certified,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/115700584766
2015 Canada Lunar Goat Gold PCGS PF-70,204410301345,12/14/2025,"$4,731.48",$5.99,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/204410301345
