Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2019 Royal Mint Lunar Pig Gold NGC MS-70,352440317628,2/21/2026,"$7,291.32",Free,Certified,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/352440317628
2019 Royal Mint Lunar Pig 1 oz Gold PCGS MS-69,113352812235,12/13/2025,"$6,029.74",Free,Certified,silvertowne,Buy It Now,https://www.ebay.com/itm/113352812235
2019 Great Britain Lunar Pig 1 oz Gold BU,191741590858,2/14/2026,"$5,563.54",Free,Uncirculated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/191741590858
2019 Great Britain Lunar Pig 1 oz Gold BU,145047059081,12/30/2025,"$5,800.77",Free,Uncirculated,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/145047059081
2019 Great Britain Lunar Pig 1 oz Gold BU,354138053849,2/16/2026,"$5,626.19",Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/354138053849
2019 Great Britain Lunar Pig 1 oz Gold BU,100348864920,12/28/2025,"$5,632.44",$4.99,Uncirculated,apmex,Auction,https://www.ebay.com/itm/100348864920
2019 Great Britain Lunar Pig 1 oz Gold BU,161882295891,1/15/2026,"$5,509.29",Free,Uncirculated,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/161882295891
2019 Royal Mint Lunar Pig 1 oz Gold NGC MS-69,136936954617,2/4/2026,"$5,832.34",Free,Certified,rarecoinwholesalers,Best Offer,https://www.ebay.com/itm/136936954617
2019 Great Britain Lunar Pig 1 oz Gold BU,333691446949,1/28/2026,"$5,583.00",$4.99,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/333691446949
2019 Great Britain Lunar Pig 1 oz Gold BU,395015832963,12/17/2025,"$5,632.24",$5.99,Uncirculated,bullionshark,Buy It Now,https://www.ebay.com/itm/395015832963
2019 Great Britain Lunar Pig 1 oz Gold BU,344882684688,1/6/2026,"$5,576.42",$3.99,Uncirculated,mcm_online,Best Offer,https://www.ebay.com/itm/344882684688
2019 Great Britain Lunar Pig 1 oz Gold BU,315196469597,12/13/2025,"$5,666.84",Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/315196469597
2019 Great Britain Lunar Pig 1 oz Gold BU,139068518182,2/16/2026,"$5,805.52",Free,Uncirculated,rarecoinwholesalers,Auction,https://www.ebay.com/itm/139068518182
2019 Great Britain Lunar Pig 1 oz Gold BU,358976744411,1/12/2026,"$5,737.17",Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/358976744411
