Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
,,"Dec 27, 2025",$122.73,$19.80,,,Fixed price,
2006-Mo (MS69) 1 oz Silver Mexico Libertad Onza NGC - KEY DATE,177553298358,"Feb 21, 2026",$624.99,$0.00,,,Fixed price,https://www.ebay.com/itm/177553298358
2006-Mo (MS68) 1 oz Silver Mexico Libertad Onza NGC - KEY DATE,177553298359,"Feb 9, 2026",$379.99,$0.00,,,Fixed price,https://www.ebay.com/itm/177553298359
,,"Nov 2, 2025",$96.00,$8.80,,,Auction,
,,"Oct 30, 2025",$146.00,$2.10,,,Auction,
,,"Nov 9, 2025",$94.00,$0.00,,,Auction,
,,"Nov 16, 2025",$73.00,$0.00,,,Auction,
,,"Nov 20, 2025",$154.50,$0.77,,,Auction,
,,"Nov 23, 2025",$57.00,$0.00,,,Auction,
2006 1 Oz 999 SILVER MEXICO Libertad Pura Plata Coin Limited Mint Round LAST ONE,116985236501,"Jan 16, 2026",$139.00,$8.80,,,Fixed price,https://www.ebay.com/itm/116985236501
2006 Libertad Silver 1 oz Mexico,117070721946,"Mar 9, 2026",$110.50,$6.00,,,Auction,https://www.ebay.com/itm/117070721946
,,"Dec 18, 2025",$140.00,$4.80,,,Fixed price,
2006 Mexico Libertad 1 Onza .999 Silver Coin – 1 oz Plata Pura,127621385307,"Jan 13, 2026",$69.99,$5.15,,,Fixed price,https://www.ebay.com/itm/127621385307
Mexico Libertad 1 Oz Silver 2006,156427035136,"Feb 22, 2026",$299.00,$100.00,,,Fixed price,https://www.ebay.com/itm/156427035136
"Mexico Liberty 2006, 1 Oz .999 Fine Silver Coin, Una Oz Libertad Plata Pura .999",157514666921,"Jan 23, 2026",$179.00,$5.20,,,Fixed price,https://www.ebay.com/itm/157514666921
,,"Dec 29, 2025",$82.00,$5.15,,,Auction,
,,"Jan 6, 2026",$165.00,$4.95,,,Fixed price,
2006 Mexico 1 Onza Silver Libertad MS69 PCGS Blue Label HIGH GRADE,157660413663,"Feb 7, 2026",$499.00,$5.45,,,Auction,https://www.ebay.com/itm/157660413663
2006 1/4 Oz Silver MEXICAN LIBERTAD BU Coin.,167914961499,"Jan 10, 2026",$69.95,$0.00,,,Fixed price,https://www.ebay.com/itm/167914961499
