Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2018 Great Britain Lunar Dog 1 oz Gold BU,125826333378,12/20/2025,"$5,600.24",$3.99,Uncirculated,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/125826333378
2018 Royal Mint Lunar Dog Gold PCGS MS-70,230024114894,12/24/2025,"$7,417.73",Free,Certified,moderncoinmart,Buy It Now,https://www.ebay.com/itm/230024114894
2018 Great Britain Lunar Dog 1 oz Gold BU,280467635414,12/8/2025,"$5,633.13",Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/280467635414
2018 Great Britain Lunar Dog 1 oz Gold BU,212789307781,12/21/2025,"$5,628.34",$3.99,Uncirculated,pinehurst_coins,Best Offer,https://www.ebay.com/itm/212789307781
2018 Royal Mint Lunar Dog 1 oz Gold PCGS MS-69,284709931083,12/9/2025,"$5,978.26",Free,Certified,mcm_online,Buy It Now,https://www.ebay.com/itm/284709931083
2018 Great Britain Lunar Dog 1 oz Gold BU,241931085668,1/11/2026,"$5,590.75",Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/241931085668
2018 Great Britain Lunar Dog 1 oz Gold BU,223017044159,2/5/2026,"$5,829.20",Free,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/223017044159
2018 Royal Mint Lunar Dog Gold NGC MS-70,315483405199,2/6/2026,"$7,484.38",Free,Certified,govmint_official,Best Offer,https://www.ebay.com/itm/315483405199
2018 Great Britain Lunar Dog 1 oz Gold BU,216180373328,1/3/2026,"$5,596.56",Free,Uncirculated,silvertowne,Buy It Now,https://www.ebay.com/itm/216180373328
2018 Royal Mint Lunar Dog Gold NGC MS-70,273365595000,2/11/2026,"$6,589.77",$3.99,Certified,apmex,Auction,https://www.ebay.com/itm/273365595000
2018 Royal Mint Lunar Dog Gold PCGS MS-70,163943706631,2/17/2026,"$6,349.66",Free,Certified,goldhillcoins,Buy It Now,https://www.ebay.com/itm/163943706631
2018 Great Britain Lunar Dog 1 oz Gold BU,274423922452,2/16/2026,"$5,617.00",Free,Uncirculated,apmex,Auction,https://www.ebay.com/itm/274423922452
2018 Royal Mint Lunar Dog 1 oz Gold PCGS MS-69,149104264591,1/18/2026,"$5,828.15",Free,Certified,moderncoinmart,Buy It Now,https://www.ebay.com/itm/149104264591
2018 Great Britain Lunar Dog 1 oz Gold BU,112493996971,1/28/2026,"$5,648.38",Free,Uncirculated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/112493996971
