Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2020 Great Britain Lunar Rat 1 oz Gold BU,198880875825,2/24/2026,"$5,555.15",Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/198880875825
2020 Royal Mint Lunar Rat 1 oz Gold NGC MS-69,195548584010,12/11/2025,"$5,602.64",Free,Certified,apmex,Buy It Now,https://www.ebay.com/itm/195548584010
2020 Great Britain Lunar Rat 1 oz Gold BU,181082957459,1/11/2026,"$5,514.35",$3.99,Uncirculated,keydate_coins,Auction,https://www.ebay.com/itm/181082957459
2020 Great Britain Lunar Rat 1 oz Gold BU,133275629975,12/12/2025,"$5,664.38",Free,Uncirculated,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/133275629975
2020 Royal Mint Lunar Rat 1 oz Gold PCGS MS-69,128398035104,12/7/2025,"$5,812.69",Free,Certified,goldhillcoins,Buy It Now,https://www.ebay.com/itm/128398035104
2020 Great Britain Lunar Rat 1 oz Gold BU,262366444180,2/20/2026,"$5,747.02",Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/262366444180
2020 Royal Mint Lunar Rat 1 oz Gold NGC MS-69,264555227499,1/27/2026,"$5,990.25",Free,Certified,mcm_online,Best Offer,https://www.ebay.com/itm/264555227499
2020 Royal Mint Lunar Rat 1 oz Gold NGC MS-69,168130913081,2/17/2026,"$5,730.54",$5.99,Certified,mcm_online,Buy It Now,https://www.ebay.com/itm/168130913081
2020 Great Britain Lunar Rat 1 oz Gold BU,100502245770,1/11/2026,"$5,541.88",$5.99,Uncirculated,goldhillcoins,Best Offer,https://www.ebay.com/itm/100502245770
2020 Royal Mint Lunar Rat 1 oz Gold NGC MS-69,250706135441,12/26/2025,"$5,759.14",Free,Certified,boldpreciousmetals,Auction,https://www.ebay.com/itm/250706135441
2020 Great Britain Lunar Rat 1 oz Gold BU,301696957627,2/19/2026,"$5,459.78",Free,Uncirculated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/301696957627
2020 Great Britain Lunar Rat 1 oz Gold BU,331702321208,2/16/2026,"$5,499.95",Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/331702321208
2020 Great Britain Lunar Rat 1 oz Gold BU,372544052961,12/2/2025,"$5,740.34",Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/372544052961
2020 Royal Mint Lunar Rat Gold PCGS MS-70,311299828545,2/15/2026,"$6,382.55",Free,Certified,moderncoinmart,Best Offer,https://www.ebay.com/itm/311299828545
