Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
(1) XF 1926-D Peace Silver Dollar 90% - Extra Fine - Denver Mint,365921557922,"Mar 7, 2026",$64.58,$0.00,,,Fixed price,https://www.ebay.com/itm/365921557922
(1) AU 1926-D Peace Silver Dollar 90% - Almost Unc - Denver Mint,127364816289,"Apr 7, 2026",$95.37,$0.00,,,Fixed price,https://www.ebay.com/itm/127364816289
AU / UNC 1926-D PEACE SILVER DOLLAR LOWEST PRICES ON THE BAY!,226393931930,"Dec 19, 2025",$128.49,$0.00,,,Fixed price,https://www.ebay.com/itm/226393931930
AU / UNC 1926-D PEACE SILVER DOLLAR LOWEST PRICES ON THE BAY,224630268277,"Jan 20, 2026",$140.98,$0.00,,,Fixed price,https://www.ebay.com/itm/224630268277
1926-D Peace Dollar --- Extra Fine,225875198644,"Dec 31, 2025",$59.99,$0.00,,,Fixed price,https://www.ebay.com/itm/225875198644
Dansco Replacement Page 2 For 7175/ 5 For 7174 Peace Dollars 1926-D - 1935-S New,115875974345,"Jan 24, 2026",$17.09,$0.00,,,Fixed price,https://www.ebay.com/itm/115875974345
1926 D $1 PEACE SILVER DOLLAR,116056018656,"Jan 15, 2026",$59.95,$5.45,,,Fixed price,https://www.ebay.com/itm/116056018656
,,"Nov 1, 2025",$42.95,$4.95,,,Fixed price,
,,"Oct 15, 2025",$69.00,$7.90,,,Auction,
,,"Nov 13, 2025",$43.95,$4.25,,,Fixed price,
,,"Nov 8, 2025",$55.00,$7.00,,,Auction,
,,"Nov 15, 2025",$37.08,$4.00,,,Auction,
,,"Nov 21, 2025",$34.60,$1.65,,,Auction,
,,"Nov 21, 2025",$37.00,$1.80,,,Auction,
,,"Dec 6, 2025",$90.00,$4.00,,,Fixed price,
,,"Dec 11, 2025",$136.95,$0.00,,,Fixed price,
,,"Dec 29, 2025",$87.20,$0.00,,,Auction,
1926 D Peace Dollar CAC AU 58 - Bright Coin!,116978321558,"Jan 18, 2026",$115.19,$4.00,,,Auction,https://www.ebay.com/itm/116978321558
PEACE SILVER DOLLAR 1926 D NICE AU/BU TONED KEY DATE BETTE GRADE 90% DOLLAR,116987539160,"Jan 17, 2026",$71.25,$5.95,,,Auction,https://www.ebay.com/itm/116987539160
PEACE SILVER DOLLAR LOT OF 2 NICE COLLECTOR COINS 90% SILVER 26 D AND 22S,117006188037,"Feb 5, 2026",$144.50,$5.95,,,Auction,https://www.ebay.com/itm/117006188037
1926 D Silver Peace Dollar,117015304549,"Feb 9, 2026",$67.00,$0.00,,,Auction,https://www.ebay.com/itm/117015304549
VERY RARE! 1926 D Peace Silver Dollar ~ FROM MS PEACE Set ~ 90% Silver $1,117039528138,"Feb 22, 2026",$139.29,$6.50,,,Auction,https://www.ebay.com/itm/117039528138
1926 D Peace Silver Dollar,117040917845,"Feb 16, 2026",$80.00,$5.95,,,Fixed price,https://www.ebay.com/itm/117040917845
1926 D PEACE SILVER DOLLAR UNGRADED! BEAUTIFUL COIN!,117051658617,"Feb 23, 2026",$91.00,$4.00,,,Auction,https://www.ebay.com/itm/117051658617
1926-D Peace Silver Dollar - Semi-Key Date - Denver Mint -,117078928851,"Mar 12, 2026",$54.00,$5.00,,,Auction,https://www.ebay.com/itm/117078928851
RARE BU! 1926 D Peace Silver Dollar ~ BRILLIANT MS with LUSTER!! 90% Silver $1,117104649274,"Mar 28, 2026",$82.00,$6.75,,,Auction,https://www.ebay.com/itm/117104649274
1926-D PEACE SILVER DOLLAR $1 *PCGS AU53 ABOUT UNCIRCULATED* BRIGHT WHITE LUSTER,126711388538,"Jan 24, 2026",$109.95,$0.00,,,Fixed price,https://www.ebay.com/itm/126711388538
,,"Oct 29, 2025",$47.00,$0.00,,,Fixed price,
,,"Oct 23, 2025",$31.00,$4.99,,,Auction,
,,"Oct 20, 2025",$59.95,$4.95,,,Fixed price,
,,"Oct 22, 2025",$41.00,$4.65,,,Fixed price,
,,"Oct 28, 2025",$41.00,$0.00,,,Auction,
,,"Oct 27, 2025",$125.00,$4.65,,,Auction,
1926-D Peace Dollar – PCGS MS64,127514438559,"Jan 31, 2026",$694.98,$5.00,,,Fixed price,https://www.ebay.com/itm/127514438559
,,"Nov 28, 2025",$33.51,$4.76,,,Auction,
,,"Dec 4, 2025",$43.00,$0.00,,,Auction,
,,"Dec 7, 2025",$47.00,$0.00,,,Auction,
,,"Dec 9, 2025",$45.00,$0.00,,,Auction,
1926-D Denver Peace Silver Dollar $1 Uncirculated Details TL,127547134078,"Jan 20, 2026",$88.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127547134078
,,"Dec 11, 2025",$48.00,$0.00,,,Auction,
,,"Dec 13, 2025",$48.00,$0.00,,,Auction,
,,"Dec 21, 2025",$50.00,$0.00,,,Auction,
,,"Dec 27, 2025",$60.00,$2.38,,,Auction,
,,"Dec 29, 2025",$61.00,$0.00,,,Auction,
,,"Dec 30, 2025",$60.77,$0.00,,,Auction,
,,"Dec 30, 2025",$59.57,$0.00,,,Auction,
,,"Dec 31, 2025",$59.10,$0.00,,,Auction,
,,"Jan 2, 2026",$60.00,$0.00,,,Auction,
,,"Jan 2, 2026",$56.56,$0.00,,,Auction,
,,"Jan 3, 2026",$57.00,$0.00,,,Auction,
