Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
"U.S. Lib. Walking Half Dollars 90% Silver Choose From 1936,1942,1944,1945 $26/ea",198435439210,"Jun 23, 2026",$22.66,$8.62,,,Fixed price,https://www.ebay.com/itm/198435439210,5
1945 WALKING LIBERTY half dollar. Icy white very choice BU. ANACS MS63 #q230,117083360986,"Mar 27, 2026",$64.95,$0.00,,,Fixed price,https://www.ebay.com/itm/117083360986
SILVER 1945 Silver Walking Liberty half dollar in Very Choice AU Condition,117008371425,"Mar 24, 2026",$47.95,$5.55,,,Fixed price,https://www.ebay.com/itm/117008371425
1945 D 50C Walking Liberty Half Dollar MS+++++++++ BU UNC,117048459528,"Mar 23, 2026",$53.50,$5.18,,,Fixed price,https://www.ebay.com/itm/117048459528
,,"Mar 23, 2026",$56.55,$3.95,,,Fixed price,,9
,,"Mar 23, 2026",$52.40,$5.20,,,Fixed price,,5
1941-1945 Liberty Walking Silver Half Dollars - 5 Coin Set Circulated,117082118628,"Mar 18, 2026",$127.50,$3.00,,,Auction,https://www.ebay.com/itm/117082118628
1945 50C PCGS MS63 HALF DOLLAR WALKING LIBERTY SILVER COIN,127731729306,"Mar 18, 2026",$72.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127731729306
,,"Mar 18, 2026",$39.67,$14.37,,,Fixed price,,14
1945 50C Walking Liberty Half Dollar Gem BU #,126559402965,"Mar 17, 2026",$43.00,$4.78,,,Fixed price,https://www.ebay.com/itm/126559402965
1945 P 50C Walking Liberty Half Dollar A Favorite Half Dollar Lot22,127731346635,"Mar 17, 2026",$23.50,$7.70,,,Auction,https://www.ebay.com/itm/127731346635
1945 Walking Liberty Half Dollar-VG-Free Shipping,117078618607,"Mar 16, 2026",$33.00,$0.00,,,Auction,https://www.ebay.com/itm/117078618607
"4 WALKING LIBERTY HALF DOLLARS; 1942, 1943, 1944S, 1945; 90 % SILVER",117080171502,"Mar 16, 2026",$118.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117080171502
"1945 Liberty Walking Half Dollar, very little wear",127695936493,"Mar 16, 2026",$35.00,$4.88,,,Auction,https://www.ebay.com/itm/127695936493
Full Roll 90% Silver Standing Liberty Half Dollars,127729801712,"Mar 16, 2026",$502.80,$0.00,,,Auction,https://www.ebay.com/itm/127729801712
3 THREE WALKING LIBERTY HALF DOLLARS 1942 1943 1945 AS FOUND UNCLEANED,117077148456,"Mar 15, 2026",$55.00,$8.30,,,Auction,https://www.ebay.com/itm/117077148456
1945 S Liberty Walking Half Dollar 90% Silver 50C Business Strike US Coin,127727428916,"Mar 15, 2026",$22.50,$5.07,,,Auction,https://www.ebay.com/itm/127727428916
"1945 Walking Liberty Half Dollar, PCGS MS66+, Magnificent Gem, Golden Toning!",127733974394,"Mar 15, 2026",$339.99,$2.99,,,Fixed price,https://www.ebay.com/itm/127733974394
,,"Mar 15, 2026",$515.71,$6.72,,,Fixed price,,7
1945-D Walking Liberty Half Dollar In XF Condition,326093494928,"Mar 13, 2026",$54.34,$0.00,,,Fixed price,https://www.ebay.com/itm/326093494928
"1945 S Walking Liberty Half Dollar 90% Silver VG - F ""As Pictured-Not Cleaned""",117071302591,"Mar 13, 2026",$34.75,$0.00,,,Fixed price,https://www.ebay.com/itm/117071302591
1945 D Walking Liberty Half Dollar 90% SILVER Free Shipping + Tracking 001,127678652373,"Mar 12, 2026",$29.99,$0.00,,,Fixed price,https://www.ebay.com/itm/127678652373
1945 D Walking Liberty Half Dollar 90% SILVER Free Shipping + Tracking 002,127678677935,"Mar 12, 2026",$29.99,$0.00,,,Fixed price,https://www.ebay.com/itm/127678677935
1945 Philadelphia 50C Silver Walking Liberty Half Dollar,127712214222,"Mar 11, 2026",$32.00,$0.74,,,Auction,https://www.ebay.com/itm/127712214222
4 Vintage United States US Silver Walking Liberty Half Coins 1942 1943 1943 1945,127718305690,"Mar 11, 2026",$109.40,$5.45,,,Auction,https://www.ebay.com/itm/127718305690
1945-P AU WALKING LIBERTY HALF DOLLAR ~ BUY ONE OR MORE AT DISCOUNT,227233677653,"Mar 10, 2026",$34.87,$4.00,,,Fixed price,https://www.ebay.com/itm/227233677653
"1945 Liberty Walking Half Dollar, very little wear",127695938673,"Mar 10, 2026",$32.00,$5.07,,,Auction,https://www.ebay.com/itm/127695938673
1945 Walking Liberty Half Dollar Key Date Silver Rare 50 Cent Coin U.S,127716366730,"Mar 10, 2026",$29.11,$0.74,,,Auction,https://www.ebay.com/itm/127716366730
,,"Mar 10, 2026",$35.17,$4.09,,,Fixed price,,12
1945 Walking Liberty Half Dollar CHOICE BU Uncirculated US Silver Coin MQ,195835788283,"Mar 10, 2026",$67.63,$0.00,,,Fixed price,https://www.ebay.com/itm/195835788283,8
1945-D 50C Walking Liberty Half Dollar UNC #,116635995799,"Mar 9, 2026",$40.00,$5.29,,,Fixed price,https://www.ebay.com/itm/116635995799
1945 50C Walking Liberty Half Dollar,117077499593,"Mar 9, 2026",$40.00,$5.52,,,Fixed price,https://www.ebay.com/itm/117077499593
1945 Walking Liberty Half Dollar Key Date Silver Rare 50 Cent Coin U.S,127719025403,"Mar 9, 2026",$29.99,$0.74,,,Auction,https://www.ebay.com/itm/127719025403
,,"Mar 9, 2026",$40.00,$5.29,,,Fixed price,,1
1945- Walking Liberty Half Dollar #P32961,127707006971,"Mar 8, 2026",$33.00,$4.25,,,Auction,https://www.ebay.com/itm/127707006971
1945 Philadelphia 50C Silver Walking Liberty Half Dollar,127712212892,"Mar 8, 2026",$29.99,$0.74,,,Auction,https://www.ebay.com/itm/127712212892
,,"Mar 8, 2026",$520.00,$5.96,,,Fixed price,,3
1945-S Walking Liberty Half Dollar 50c MS65 NGC Miles Standish Label,134979737360,"Mar 3, 2026",$147.48,$0.00,,,Fixed price,https://www.ebay.com/itm/134979737360,2
,,"Mar 1, 2026",$69.00,$0.00,,,Fixed price,,5
,,"Feb 26, 2026",$33.87,$0.00,,,Fixed price,,18
,,"Feb 23, 2026",$25.53,$7.20,,,Fixed price,,19
,,"Feb 20, 2026",$50.18,$5.45,,,Fixed price,,11
,,"Feb 14, 2026",$32.13,$5.00,,,Fixed price,,2
BU 1945 (P) Walking Liberty Half Dollar Uncirculated 90% Silver,133331298989,"Feb 13, 2026",$41.16,$0.00,,,Fixed price,https://www.ebay.com/itm/133331298989,60
,,"Feb 11, 2026",$50.00,$0.00,,,Fixed price,,2
,,"Feb 5, 2026",$32.59,$0.00,,,Fixed price,,8
1945 S Liberty Walking Half Dollar VF Very Fine 90% Silver 50c US Coin,365683733736,"Feb 4, 2026",$57.49,$0.00,,,Fixed price,https://www.ebay.com/itm/365683733736,2
1945 D WALKING LIBERTY HALF DOLLAR FROM OBW ROLL CHOICE-GEM BU UNC. 90% SILVER,267391546759,"Jan 28, 2026",$121.03,$0.00,,,Fixed price,https://www.ebay.com/itm/267391546759,2
1945-S Walking Liberty Half Dollar Nice Circ - Great Set Builder - STOCK,146172269817,"Jan 27, 2026",$41.00,$0.00,,,Fixed price,https://www.ebay.com/itm/146172269817,2
,,"Jan 26, 2026",$57.37,$0.00,,,Fixed price,,110
,,"Jan 26, 2026",$45.99,$3.95,,,Fixed price,,1
,,"Jan 21, 2026",$160.67,$5.77,,,Fixed price,,6
,,"Jan 19, 2026",$35.00,$0.00,,,Fixed price,,4
,,"Jan 18, 2026",$37.09,$5.32,,,Fixed price,,3
1945 AU Walking Liberty Half Dollar,362898900514,"Jan 16, 2026",$33.88,$0.00,,,Fixed price,https://www.ebay.com/itm/362898900514,15
,,"Jan 15, 2026",$140.00,$4.70,,,Fixed price,,2
1945 XF Walking Liberty Half Dollar,364585043188,"Jan 8, 2026",$30.18,$0.00,,,Fixed price,https://www.ebay.com/itm/364585043188,13
XF/AU 1945-S Walking Liberty Half Dollar Polished 90% Silver,366026206154,"Jan 7, 2026",$34.95,$0.00,,,Fixed price,https://www.ebay.com/itm/366026206154,2
,,"Jan 4, 2026",$25.50,$0.00,,,Fixed price,,3
,,"Dec 31, 2025",$22.00,$7.80,,,Fixed price,,1
,,"Dec 28, 2025",$17.00,$4.59,,,Fixed price,,2
