Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2023 Canada $10 Year of the Rabbit 1/2 oz .9999 Silver Proof,162985260465,2/27/2026,$74.39,Free,Uncirculated,greatcollections,Best Offer,https://www.ebay.com/itm/162985260465
2023 Canada $10 Year of the Rabbit 1/2 oz .9999 Silver Proof,125068624710,1/9/2026,$68.99,Free,Uncirculated,sdbullion,Auction,https://www.ebay.com/itm/125068624710
2023 Canada Lunar Rabbit Silver NGC PF-69,351627747698,12/15/2025,$125.77,Free,Certified,jmbullion,Best Offer,https://www.ebay.com/itm/351627747698
2023 Canada $10 Year of the Rabbit 1/2 oz .9999 Silver Proof,119656131285,12/17/2025,$64.44,Free,Uncirculated,keydate_coins,Buy It Now,https://www.ebay.com/itm/119656131285
2023 Canada Lunar Rabbit Silver NGC PF-70,391785165432,12/11/2025,$183.02,$4.99,Certified,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/391785165432
2023 Canada Lunar Rabbit Silver NGC PF-70,269700204074,12/16/2025,$168.45,Free,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/269700204074
2023 Canada $10 Year of the Rabbit 1/2 oz .9999 Silver Proof,131405414398,1/12/2026,$76.82,Free,Uncirculated,apmex,Best Offer,https://www.ebay.com/itm/131405414398
2023 Canada Lunar Rabbit Silver NGC PF-70,372518758323,1/5/2026,$153.54,Free,Certified,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/372518758323
2023 Canada $10 Year of the Rabbit 1/2 oz .9999 Silver Proof,191221400100,12/8/2025,$69.31,Free,Uncirculated,govmint_official,Best Offer,https://www.ebay.com/itm/191221400100
2023 Canada $10 Year of the Rabbit 1/2 oz .9999 Silver Proof,206286562258,2/28/2026,$67.73,Free,Uncirculated,jmbullion,Best Offer,https://www.ebay.com/itm/206286562258
2023 Canada Lunar Rabbit Silver PCGS PF-70,315150834517,1/16/2026,$184.91,Free,Certified,mcm_online,Buy It Now,https://www.ebay.com/itm/315150834517
2023 Canada Lunar Rabbit Silver PCGS PF-69,243476245760,12/20/2025,$129.65,Free,Certified,pinehurst_coins,Auction,https://www.ebay.com/itm/243476245760
2023 Canada Lunar Rabbit Silver PCGS PF-69,280375635518,2/1/2026,$129.26,Free,Certified,govmint_official,Auction,https://www.ebay.com/itm/280375635518
2023 Canada $10 Year of the Rabbit 1/2 oz .9999 Silver Proof,378082627157,2/17/2026,$79.75,Free,Uncirculated,goldhillcoins,Best Offer,https://www.ebay.com/itm/378082627157
