Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2004-S US Mint Proof Set 11 Coin Set OGP Original Government Packaging COA,366261982952,"Mar 27, 2026",$14.25,$0.00,,,Fixed price,https://www.ebay.com/itm/366261982952
2004-S US Mint Proof Set 11 Coin Set OGP Original Government Packaging COA,145685740318,"Apr 3, 2026",$17.87,$0.00,,,Fixed price,https://www.ebay.com/itm/145685740318
2004 S US Proof Set Original Government Packaging,396364995536,"Mar 27, 2026",$23.18,$0.00,,,Fixed price,https://www.ebay.com/itm/396364995536
2004-S Michigan State Quarter PROOF 25cent Coin from US Mint Proof Set,315087920286,"Apr 4, 2026",$6.29,$1.71,,,Fixed price,https://www.ebay.com/itm/315087920286
2004 US Mint 50 State Quarters Silver Proof Set in Original Box/COA 1 Set,317999157884,"Mar 30, 2026",$65.85,$0.00,,,Fixed price,https://www.ebay.com/itm/317999157884
2004 S Proof State Quarter Set Gem DCam No Box or COA 5 Coins CN-Clad US Mint,143364196765,"Mar 17, 2026",$8.55,$0.00,,,Fixed price,https://www.ebay.com/itm/143364196765
One 2004 S Proof - Silver Proof Set - In the Original US Mint Box - 1 Available,177972008075,"Mar 31, 2026",$86.00,$5.95,,,Fixed price,https://www.ebay.com/itm/177972008075
2004 Proof & Uncirculated Annual US Mint Coin Sets PDS 30 Coins,206132630814,"Mar 23, 2026",$20.42,$0.00,,,Fixed price,https://www.ebay.com/itm/206132630814
2004 US Proof Set ~ 10 Coin ~ Original Government Packaging OGP,256174823830,"Mar 27, 2026",$19.95,$0.00,,,Fixed price,https://www.ebay.com/itm/256174823830
2004 Clad US Proof 10 Coin Set with Original Packaging & COA COMPLETE,334295400757,"Mar 21, 2026",$12.79,$0.00,,,Fixed price,https://www.ebay.com/itm/334295400757
"2004, 2005 JEFFERSON NICKEL GEM PROOF 4 COIN SET FROM US MINT SILVER PROOF SETS",116187847175,"Mar 13, 2026",$9.99,$2.99,,,Fixed price,https://www.ebay.com/itm/116187847175
Lewis & Clark US Mint Coin & Pouch Set Lakota Oyate Sioux Tribe Errol Medicine,116683924297,"Mar 23, 2026",$115.00,$11.95,,,Fixed price,https://www.ebay.com/itm/116683924297
2004-S US Proof State Quarter Mint Set 5 Coins BU CN CLAD 19ucu0921,116893813960,"Apr 5, 2026",$14.99,$0.00,,,Fixed price,https://www.ebay.com/itm/116893813960
"1999, 2002, 2003, 2004, 2005 (2) US Mint 50 State Quarters PROOF Coin Sets",116928548347,"Mar 10, 2026",$34.36,$0.00,,,Fixed price,https://www.ebay.com/itm/116928548347
1999 2001 2003 2004 2005 US Mint Issued SILVER Proof Sets As Pictured 5 SETS,117070318241,"Mar 11, 2026",$500.00,$15.25,,,Auction,https://www.ebay.com/itm/117070318241
2004 Throwback Threads Bo Jackson Game Used Jersey Card #002/100 White Sox,127358244027,"Mar 25, 2026",$25.00,$4.99,,,Fixed price,https://www.ebay.com/itm/127358244027
2004-S US Mint Silver State 5 Quarters Set - 90% SILVER - NO OGP / COA,127731727009,"Mar 17, 2026",$59.00,$5.45,,,Auction,https://www.ebay.com/itm/127731727009
2004 US Mint Silver State Quarter Proof Set in Original Box with COA,127733034747,"Mar 11, 2026",$78.00,$5.30,,,Fixed price,https://www.ebay.com/itm/127733034747
2004-S US Mint Silver Proof Set OGP Box COA 90% Silver State Quarters & Coins,137148171006,"Mar 19, 2026",$84.99,$6.99,,,Fixed price,https://www.ebay.com/itm/137148171006
2005 & 2004 US Mint 50 State Quarters Silver Proof Sets w/ Original. Boxes/Cert,137178236859,"Apr 5, 2026",$100.00,$5.52,,,Auction,https://www.ebay.com/itm/137178236859
(10) 2004-S US Mint Statehood Quarters Proof Set 50 Coins Box & COA OGP Cameo,145737626918,"Mar 30, 2026",$54.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145737626918
2004 S Partial Proof Set Kennedy Dime Nickel Cent 90% Silver US Mint 6 Coins,146979202365,"Mar 31, 2026",$55.57,$4.95,,,Fixed price,https://www.ebay.com/itm/146979202365
2 US proof sets . 2003 and 2004 uncirculated beautiful coins,147218283105,"Mar 29, 2026",$12.02,$7.46,,,Auction,https://www.ebay.com/itm/147218283105
