Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2000 Australia Lunar I Dragon 10 oz Silver BU,210407790489,2/8/2026,"$1,652.88",Free,Uncirculated,mcm_online,Buy It Now,https://www.ebay.com/itm/210407790489
2000 Lunar I Dragon 10 oz Silver PCGS MS-70,382921461613,12/31/2025,"$3,645.20",Free,Certified,sdbullion,Auction,https://www.ebay.com/itm/382921461613
2000 Australia Lunar I Dragon 10 oz Silver BU,383539527850,12/29/2025,"$1,980.01",$5.99,Uncirculated,jmbullion,Best Offer,https://www.ebay.com/itm/383539527850
2000 Australia Lunar I Dragon 10 oz Silver BU,251597421857,2/20/2026,"$1,693.28",Free,Uncirculated,jmbullion,Best Offer,https://www.ebay.com/itm/251597421857
2000 Australia Lunar I Dragon 10 oz Silver BU,350322847190,1/26/2026,"$2,018.99",Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/350322847190
2000 Australia Lunar I Dragon 10 oz Silver BU,309332264268,1/11/2026,"$1,800.28",$5.99,Uncirculated,liberty_coin,Auction,https://www.ebay.com/itm/309332264268
2000 Lunar I Dragon 10 oz Silver PCGS MS-69,124800907057,2/10/2026,"$2,384.05",Free,Certified,keydate_coins,Auction,https://www.ebay.com/itm/124800907057
2000 Australia Lunar I Dragon 10 oz Silver BU,207422875380,1/5/2026,"$1,947.11",Free,Uncirculated,apmex,Auction,https://www.ebay.com/itm/207422875380
2000 Australia Lunar I Dragon 10 oz Silver BU,292615422259,2/15/2026,"$1,679.65",Free,Uncirculated,silvertowne,Buy It Now,https://www.ebay.com/itm/292615422259
2000 Lunar I Dragon 10 oz Silver NGC MS-70,386255425176,12/31/2025,"$3,182.32",Free,Certified,govmint_official,Buy It Now,https://www.ebay.com/itm/386255425176
2000 Australia Lunar I Dragon 10 oz Silver BU,253101318390,1/18/2026,"$1,850.48",$3.99,Uncirculated,jmbullion,Buy It Now,https://www.ebay.com/itm/253101318390
2000 Australia Lunar I Dragon 10 oz Silver BU,292206374532,1/3/2026,"$1,649.16",$3.99,Uncirculated,legend_numismatics,Auction,https://www.ebay.com/itm/292206374532
