Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2025 Perth Mint Lunar III Snake 1 oz .9999 Silver,102161720000,2/19/2026,$96.32,Free,Uncirculated,keydate_coins,Buy It Now,https://www.ebay.com/itm/102161720000
2025 Lunar III Snake 1 oz Silver PCGS MS-69,175445558134,12/22/2025,$106.09,Free,Certified,jmbullion,Best Offer,https://www.ebay.com/itm/175445558134
2025 Perth Mint Lunar III Snake 1 oz .9999 Silver,295688776636,1/19/2026,$101.59,Free,Uncirculated,heritage_auctions_outlet,Best Offer,https://www.ebay.com/itm/295688776636
2025 Lunar III Snake 1 oz Silver NGC MS-69,364565723314,1/19/2026,$107.22,Free,Certified,davidlawrence,Best Offer,https://www.ebay.com/itm/364565723314
2025 Lunar III Snake Silver NGC MS-70,201225610213,12/2/2025,$161.90,$4.99,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/201225610213
2025 Perth Mint Lunar III Snake 1 oz .9999 Silver,149364920849,2/1/2026,$99.54,Free,Uncirculated,silvertowne,Best Offer,https://www.ebay.com/itm/149364920849
2025 Australia Lunar Series III Snake 1 oz Silver BU,211921604915,1/31/2026,$109.46,Free,Uncirculated,jmbullion,Buy It Now,https://www.ebay.com/itm/211921604915
2025 Perth Mint Lunar III Snake 1 oz .9999 Silver,211993156482,12/13/2025,$103.79,Free,Uncirculated,sdbullion,Auction,https://www.ebay.com/itm/211993156482
2025 Australia Lunar Series III Snake 1 oz Silver BU,114925114975,2/9/2026,$106.33,$4.99,Uncirculated,silvertowne,Buy It Now,https://www.ebay.com/itm/114925114975
2025 Australia Lunar Series III Snake 1 oz Silver BU,243283282295,12/12/2025,$104.03,Free,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/243283282295
2025 Perth Mint Lunar III Snake 1 oz .9999 Silver,102054963827,2/11/2026,$100.49,Free,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/102054963827
2025 Lunar III Snake 1 oz Silver PCGS MS-69,392460600632,12/14/2025,$104.92,Free,Certified,legend_numismatics,Best Offer,https://www.ebay.com/itm/392460600632
2025 Lunar III Snake 1 oz Silver PCGS MS-69,218634244869,1/4/2026,$109.57,Free,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/218634244869
2025 Lunar III Snake 1 oz Silver PCGS MS-69,241521811519,2/5/2026,$114.50,Free,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/241521811519
2025 Australia Lunar Series III Snake 1 oz Silver BU,394443541222,2/23/2026,$107.68,Free,Uncirculated,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/394443541222
2025 Australia Lunar Series III Snake 1 oz Silver BU,251879457002,12/6/2025,$99.45,Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/251879457002
2025 Australia Lunar Series III Snake 1 oz Silver BU,254219789695,1/12/2026,$103.53,Free,Uncirculated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/254219789695
2025 Lunar III Snake 1 oz Silver PCGS MS-69,338138585898,12/14/2025,$107.50,$4.99,Certified,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/338138585898
2025 Perth Mint Lunar III Snake 1 oz .9999 Silver,329494194594,12/14/2025,$104.85,$5.99,Uncirculated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/329494194594
2025 Australia Lunar Series III Snake 1 oz Silver BU,290050288435,12/26/2025,$100.58,Free,Uncirculated,liberty_coin,Best Offer,https://www.ebay.com/itm/290050288435
2025 Perth Mint Lunar III Snake 1 oz .9999 Silver,301677087553,1/25/2026,$100.84,Free,Uncirculated,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/301677087553
2025 Perth Mint Lunar III Snake 1 oz .9999 Silver,353551221006,2/25/2026,$95.93,Free,Uncirculated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/353551221006
