Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2022 Australia 1 oz Silver Lunar Tigers BU (Series III) in Capsule Dragon Privy,365191361401,"Feb 3, 2026",$87.50,$0.00,,,Fixed price,https://www.ebay.com/itm/365191361401
"2022 AUSTRALIA LUNAR YEAR OF THE TIGER ~ 1OZ .9999 SILVER~ MINTAGE 30,000 GEM BU",365283673711,"Feb 28, 2026",$102.83,$0.00,,,Fixed price,https://www.ebay.com/itm/365283673711
2022 Perth Mint Lunar Year of the Tiger - High Relief Proof - 1/2 oz Silver,125777638880,"Mar 25, 2026",$57.03,$0.00,,,Fixed price,https://www.ebay.com/itm/125777638880
2022 1/2 oz .999 Silver Lunar Year of The Tiger Series III Perth Mint In Cap,297801410057,"Mar 14, 2026",$61.93,$0.00,,,Fixed price,https://www.ebay.com/itm/297801410057
2022 Australia .9999 Bullion Silver Lunar Year of the Tiger NGC MS70 1oz $1 Coin,256037323372,"Mar 9, 2026",$141.39,$22.43,,,Fixed price,https://www.ebay.com/itm/256037323372
2022 1 oz Silver Lunar Year of The Tiger w/Dragon Privy BU Australian Perth Mint,205482108485,"Apr 5, 2026",$97.13,$0.00,,,Fixed price,https://www.ebay.com/itm/205482108485
2022 Year of The Tiger Dragon Privy Series III Perth Mint 1 oz Silver Frosty Gem,204067956612,"Feb 10, 2026",$112.06,$0.00,,,Fixed price,https://www.ebay.com/itm/204067956612
2022 Year of The Tiger w/Dragon Privy .999 Silver 1 Troy Ounce Perth 30K Minted!,204029544688,"Feb 5, 2026",$100.46,$0.00,,,Fixed price,https://www.ebay.com/itm/204029544688
2022 Australia Colored Silver Lunar Year of TIGER NGC MS 70 1/2 oz Bullion Coin,265677625864,"Apr 2, 2026",$125.85,$0.00,,,Fixed price,https://www.ebay.com/itm/265677625864
,,"Nov 27, 2025",$59.95,$3.73,,,Fixed price,
2022 TIGERS AUSTRALIA PERTH 1 OZ SILVER LUNAR SERIES 3 in CAPSULE-GEM BU W/PRIVY,365378699035,"Feb 1, 2026",$85.84,$0.00,,,Fixed price,https://www.ebay.com/itm/365378699035
2022 Australia Year of the Tiger Privy 1 oz .9999 Silver Series 3 *FREE SHIP*,365147088768,"Jan 7, 2026",$74.12,$0.00,,,Fixed price,https://www.ebay.com/itm/365147088768
2022 Australia Opal Series Lunar Year of the Tiger 1oz Silver Proof $1 Coin,224778203389,"Mar 10, 2026",$376.61,$28.04,,,Fixed price,https://www.ebay.com/itm/224778203389
"**ONLY 25,000 MINTED** 2022 COLORIZED Lunar Tiger 1/2 oz Silver Coin ~ Perth",277768978088,"Mar 24, 2026",$68.62,$5.85,,,Fixed price,https://www.ebay.com/itm/277768978088
,,"Dec 12, 2025",$35.00,$0.00,,,Fixed price,
2022 Australia Lunar Year of the TIGER GILDED 1oz Silver $1 Coin w/ OGP/BOX Gilt,224671945838,"Mar 20, 2026",$252.37,$0.00,,,Fixed price,https://www.ebay.com/itm/224671945838
2022 Year of the Tiger 1oz SILVER $1 Lunar Rotating Charm ANTIQUED COIN,224810673176,"Mar 15, 2026",$159.90,$0.00,,,Fixed price,https://www.ebay.com/itm/224810673176
,,"Jan 1, 2026",$45.77,$5.00,,,Fixed price,
2022 TIGERS AUSTRALIA 1 OZ .9999 SILVER LUNAR SERIES 3 in CAPSULE-GEM BU W/PRIVY,365360186832,"Jan 23, 2026",$78.81,$0.00,,,Fixed price,https://www.ebay.com/itm/365360186832
2022 Lunar Year of The Tiger 1 oz Silver w/Dragon Privy Australian Mint Gem BU,204730840795,"Mar 27, 2026",$95.55,$0.00,,,Fixed price,https://www.ebay.com/itm/204730840795
2022 Year of the Tigers .9999 Silver 1 Troy Oz. Lunar Australia w/Dragon Privy,205032703401,"Mar 25, 2026",$121.63,$0.00,,,Fixed price,https://www.ebay.com/itm/205032703401
(LOT of 4) 2022 LUNAR TIGERS 1 TROY OZ .9999 SILVER PERTH MINT with PRIVY GEM,205220962488,"Mar 9, 2026",$398.98,$0.00,,,Fixed price,https://www.ebay.com/itm/205220962488
2022 Australia COLORED PROOF Lunar Year of the Tiger 1oz Silver $1 Coin Series 3,224635263239,"Feb 27, 2026",$310.05,$0.00,,,Fixed price,https://www.ebay.com/itm/224635263239
2022 Australian 1oz Silver Year of the Tiger - Lunar Series III,326999419982,"Feb 21, 2026",$102.79,$5.95,,,Fixed price,https://www.ebay.com/itm/326999419982
,,"Nov 30, 2025",$41.99,$8.75,,,Fixed price,
,,"Jan 5, 2026",$550.00,$9.50,,,Fixed price,
(LOT of 2) 2022 LUNAR TIGERS 1 TROY OZ .9999 SILVER PERTH MINT with PRIVY GEM,205451177608,"Feb 24, 2026",$186.97,$0.00,,,Fixed price,https://www.ebay.com/itm/205451177608
2022 1/2 AUSTRALIAN LUNAR YEAR OF THE TIGER .9999 fine,255982964131,"Feb 8, 2026",$61.25,$13.19,,,Fixed price,https://www.ebay.com/itm/255982964131
"**ONLY 25,000 MINTED** 2022 COLORIZED Lunar Tiger 1/2 oz Silver Coin ~ Perth",277748788624,"Mar 2, 2026",$67.95,$4.99,,,Fixed price,https://www.ebay.com/itm/277748788624
2022 AUSTRALIA LUNAR YEAR OF THE TIGER - 1OZ .9999 SILVER - WITH DRAGON PRIVY,389511385066,"Jan 26, 2026",$122.62,$0.00,,,Fixed price,https://www.ebay.com/itm/389511385066
,,"Dec 7, 2025",$75.99,$0.00,,,Fixed price,
,,"Nov 5, 2025",$526.67,$9.50,,,Fixed price,
2022 Australia 1 oz Silver Lunar Tiger BU (Series III) in a Capsule,187991347955,"Jan 26, 2026",$108.00,$0.00,,,Fixed price,https://www.ebay.com/itm/187991347955
2022 Australia Lunar Year of the Tiger Silver Proof 3-Coin Set 2oz 1oz 1/2oz,224601045371,"Mar 6, 2026",$509.00,$29.83,,,Fixed price,https://www.ebay.com/itm/224601045371
2022 LUNAR YEAR OF THE TIGER QUADRANT SILVER $1 4-coin-set 4x 1oz Fan-shape,224696281027,"Feb 15, 2026","$1,009.94",$0.00,,,Fixed price,https://www.ebay.com/itm/224696281027
2022 LUNAR Year of Tiger 1oz $1 Silver Rotating Charm Antiqued Coin NGC MS70 FR,255448452489,"Jan 26, 2026",$183.12,$0.00,,,Fixed price,https://www.ebay.com/itm/255448452489
2022 Australia GILDED Silver Lunar Year of the TIGER NGC MS 70 1oz Coin FR GILT,266209403568,"Mar 11, 2026",$290.86,$0.00,,,Fixed price,https://www.ebay.com/itm/266209403568
2022 Australia 1 oz Silver Lunar Tiger BU (Series III),267552312121,"Jan 23, 2026",$102.95,$4.13,,,Fixed price,https://www.ebay.com/itm/267552312121
2022 TIGER AUSTRALIA PERTH 1 OZ SILVER LUNAR SERIES 3 BU *FREE SHIPPING*,365887910362,"Mar 21, 2026",$116.23,$0.00,,,Fixed price,https://www.ebay.com/itm/365887910362
,,"Nov 16, 2025","$1,057.50",$14.95,,,Fixed price,
,,"Dec 2, 2025",$43.48,$5.00,,,Fixed price,
2022 Australian Tiger Lunar Series III .5 oz .9999 Fine Silver Coin Perth Mint,205986036878,"Jan 27, 2026",$67.50,$5.36,,,Fixed price,https://www.ebay.com/itm/205986036878
2022 Australia 1/2 oz Silver Lunar Year of The Tiger 50c Coin BU with capsule,236556544889,"Feb 4, 2026",$61.73,$5.07,,,Fixed price,https://www.ebay.com/itm/236556544889
2022 Australia PROOF Silver Lunar Year of the TIGER NGC PF70 1oz $1 Coin w/OGP,255145179132,"Mar 9, 2026",$281.31,$29.71,,,Fixed price,https://www.ebay.com/itm/255145179132
2022 Australia Colored Bullion Silver Lunar Year of Tiger NGC MS70 1oz $1 Coin,255521502414,"Oct 26, 2025",$253.50,$0.00,,,Fixed price,https://www.ebay.com/itm/255521502414
,,"Dec 23, 2025",$79.99,$0.00,,,Fixed price,
"**ONLY 25,000 MINTED** 2022 COLORIZED Lunar Tiger 1/2 oz Silver Coin ~ Perth",287122507359,"Feb 21, 2026",$66.42,$5.98,,,Fixed price,https://www.ebay.com/itm/287122507359
,,"Nov 23, 2025",$38.61,$0.00,,,Fixed price,
,,"Oct 13, 2025",$55.95,$5.38,,,Fixed price,
"2022 Year of The Tiger w/Dragon Privy .9999 Silver Perth Mint Low Mintage 30,000",363674590156,"Dec 13, 2025",$71.95,$0.00,,,Fixed price,https://www.ebay.com/itm/363674590156
"2022 AUSTRALIA LUNAR YEAR OF THE TIGER ~ 1OZ .9999 SILVER~ MINTAGE 30,000 GEM BU",365283673711,"Feb 28, 2026",$104.57,$0.00,,,Fixed price,https://www.ebay.com/itm/365283673711,23
2022 1 oz Silver Lunar Year of The Tiger w/Dragon Privy BU Australian Perth Mint,205482108485,"Apr 13, 2026",$101.88,$0.00,,,Fixed price,https://www.ebay.com/itm/205482108485,12
2022 Australia .9999 Bullion Silver Lunar Year of the Tiger NGC MS70 1oz $1 Coin,256037323372,"Mar 9, 2026",$146.54,$23.50,,,Fixed price,https://www.ebay.com/itm/256037323372,12
2022 Australia Colored Silver Lunar Year of TIGER NGC MS 70 1/2 oz Bullion Coin,265677625864,"Apr 11, 2026",$132.58,$0.00,,,Fixed price,https://www.ebay.com/itm/265677625864,11
"**ONLY 25,000 MINTED** 2022 COLORIZED Lunar Tiger 1/2 oz Silver Coin ~ Perth",277768978088,"Apr 13, 2026",$68.72,$5.77,,,Fixed price,https://www.ebay.com/itm/277768978088,13
2022 Australia Year of the Tiger Privy 1 oz .9999 Silver Series 3 *FREE SHIP*,365147088768,"Jan 7, 2026",$77.31,$0.00,,,Fixed price,https://www.ebay.com/itm/365147088768,7
2022 Australia GILDED Silver Lunar Year of the TIGER NGC MS 70 1oz Coin FR GILT,266209403568,"Apr 10, 2026",$340.86,$0.00,,,Fixed price,https://www.ebay.com/itm/266209403568,3
,,"Jan 13, 2026",$100.00,$8.00,,,Fixed price,,2
2022 P Australia Silver Year of the TIGER NGC MS 70 1/2 oz Bullion Coin SIGNED!,116300034237,"Jan 27, 2026",$119.50,$0.00,,,Fixed price,https://www.ebay.com/itm/116300034237,1
,,"Jan 1, 2026",$75.00,$6.00,,,Fixed price,,1
,,"Oct 15, 2025",$53.83,$0.00,,,Auction,,1
,,"Oct 19, 2025",$45.00,$0.00,,,Auction,,1
,,"Oct 21, 2025",$40.00,$0.00,,,Auction,,1
,,"Dec 24, 2025",$94.97,$0.00,,,Fixed price,,1
,,"Oct 22, 2025",$44.00,$0.00,,,Auction,,1
,,"Oct 22, 2025",$42.00,$0.00,,,Auction,,1
,,"Oct 22, 2025",$39.00,$0.00,,,Auction,,1
,,"Oct 26, 2025",$40.00,$0.00,,,Auction,,1
,,"Nov 2, 2025",$40.00,$0.00,,,Auction,,1
,,"Nov 2, 2025",$42.00,$0.00,,,Auction,,1
,,"Nov 2, 2025",$40.50,$0.00,,,Auction,,1
,,"Nov 10, 2025",$40.00,$0.00,,,Auction,,1
,,"Nov 12, 2025",$45.00,$0.00,,,Auction,,1
,,"Nov 19, 2025",$42.00,$0.00,,,Auction,,1
,,"Dec 11, 2025",$63.50,$0.00,,,Fixed price,,1
,,"Nov 20, 2025",$42.00,$0.00,,,Auction,,1
,,"Nov 20, 2025",$43.00,$0.00,,,Auction,,1
,,"Nov 20, 2025",$49.00,$0.00,,,Auction,,1
,,"Nov 20, 2025",$45.00,$0.00,,,Auction,,1
,,"Nov 22, 2025",$51.50,$5.09,,,Fixed price,,1
,,"Nov 23, 2025",$40.00,$0.00,,,Auction,,1
,,"Nov 23, 2025",$38.00,$0.00,,,Auction,,1
,,"Nov 23, 2025",$34.00,$0.00,,,Auction,,1
,,"Nov 23, 2025",$30.00,$0.00,,,Auction,,1
,,"Nov 27, 2025",$40.00,$0.00,,,Auction,,1
,,"Nov 27, 2025",$42.00,$0.00,,,Auction,,1
,,"Nov 27, 2025",$44.00,$0.00,,,Auction,,1
,,"Nov 27, 2025",$48.00,$0.00,,,Auction,,1
,,"Nov 28, 2025",$45.00,$0.00,,,Auction,,1
,,"Nov 29, 2025",$45.00,$0.00,,,Auction,,1
,,"Nov 30, 2025",$45.00,$0.00,,,Auction,,1
,,"Dec 5, 2025",$45.00,$0.00,,,Auction,,1
,,"Dec 12, 2025",$31.00,$0.00,,,Auction,,1
,,"Dec 12, 2025",$33.00,$0.00,,,Auction,,1
,,"Dec 12, 2025",$40.00,$0.00,,,Auction,,1
,,"Dec 18, 2025",$48.00,$0.00,,,Auction,,1
,,"Dec 19, 2025",$43.00,$0.00,,,Auction,,1
,,"Dec 19, 2025",$48.77,$0.00,,,Auction,,1
,,"Dec 19, 2025",$44.00,$0.00,,,Auction,,1
,,"Dec 19, 2025",$40.00,$0.00,,,Auction,,1
,,"Dec 19, 2025",$37.00,$0.00,,,Auction,,1
,,"Dec 19, 2025",$42.00,$0.00,,,Auction,,1
,,"Dec 25, 2025",$40.00,$4.76,,,Fixed price,,1
,,"Jan 10, 2026",$59.00,$0.00,,,Auction,,1
Ebay Live 31.16-2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624346730,"Jan 14, 2026",$80.00,$0.00,,,Auction,https://www.ebay.com/itm/127624346730,1
Ebay Live 31.16-2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624346766,"Jan 14, 2026",$74.00,$0.00,,,Auction,https://www.ebay.com/itm/127624346766,1
Ebay Live 31.16-2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624346769,"Jan 14, 2026",$74.00,$0.00,,,Auction,https://www.ebay.com/itm/127624346769,1
Ebay Live 31.16-2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624346773,"Jan 14, 2026",$74.00,$0.00,,,Auction,https://www.ebay.com/itm/127624346773,1
Ebay Live 31.16-2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624346861,"Jan 14, 2026",$74.00,$0.00,,,Auction,https://www.ebay.com/itm/127624346861,1
Ebay Live 31.17 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624699667,"Jan 14, 2026",$65.00,$0.00,,,Auction,https://www.ebay.com/itm/127624699667,1
Ebay Live 31.17 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624699677,"Jan 14, 2026",$65.00,$0.00,,,Auction,https://www.ebay.com/itm/127624699677,1
Ebay Live 31.17 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624699679,"Jan 14, 2026",$65.00,$0.00,,,Auction,https://www.ebay.com/itm/127624699679,1
Ebay Live 31.17 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624699693,"Jan 14, 2026",$65.00,$0.00,,,Auction,https://www.ebay.com/itm/127624699693,1
Ebay Live 31.17 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127624699753,"Jan 14, 2026",$62.00,$0.00,,,Auction,https://www.ebay.com/itm/127624699753,1
Ebay Live 31.18 - 2022 Perth Mint Lunar Year of the Tiger - 1/2 oz Silver,127626806210,"Jan 15, 2026",$62.00,$0.00,,,Auction,https://www.ebay.com/itm/127626806210,1
Ebay Live 31.18 - 2022 Perth Mint Lunar Year of the Tiger - 1/2 oz Silver,127626806239,"Jan 15, 2026",$62.00,$0.00,,,Auction,https://www.ebay.com/itm/127626806239,1
Ebay Live 31.18 - 2022 Perth Mint Lunar Year of the Tiger - 1/2 oz Silver,127626806256,"Jan 15, 2026",$62.00,$0.00,,,Auction,https://www.ebay.com/itm/127626806256,1
Ebay Live 31.20 -2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127629746782,"Jan 17, 2026",$57.00,$0.00,,,Auction,https://www.ebay.com/itm/127629746782,1
Ebay Live 31.21 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127630435443,"Jan 17, 2026",$65.00,$0.00,,,Auction,https://www.ebay.com/itm/127630435443,1
Ebay Live 31.21 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127630435445,"Jan 17, 2026",$65.00,$0.00,,,Auction,https://www.ebay.com/itm/127630435445,1
Ebay Live 31.21 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127630435451,"Jan 17, 2026",$71.00,$0.00,,,Auction,https://www.ebay.com/itm/127630435451,1
Ebay Live 31.21 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127630435458,"Jan 17, 2026",$67.07,$0.00,,,Auction,https://www.ebay.com/itm/127630435458,1
Ebay Live 31.21 - 2022 Perth Mint Lunar Year of the Tiger 1/2 oz Silver,127630435461,"Jan 17, 2026",$64.00,$0.00,,,Auction,https://www.ebay.com/itm/127630435461,1
