Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2015 Great Britain Lunar Goat 1 oz Gold BU,319528990807,2/3/2026,"$5,859.61",Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/319528990807
2015 Royal Mint Lunar Goat 1 oz Gold PCGS MS-69,350239388150,1/25/2026,"$5,971.32",$4.99,Certified,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/350239388150
2015 Great Britain Lunar Goat 1 oz Gold BU,244325011868,2/7/2026,"$5,507.07",$4.99,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/244325011868
2015 Royal Mint Lunar Goat 1 oz Gold PCGS MS-69,277993724594,2/16/2026,"$5,755.39",Free,Certified,heritage_auctions_outlet,Best Offer,https://www.ebay.com/itm/277993724594
2015 Great Britain Lunar Goat 1 oz Gold BU,152741591378,12/10/2025,"$5,543.59",Free,Uncirculated,pinehurst_coins,Auction,https://www.ebay.com/itm/152741591378
2015 Great Britain Lunar Goat 1 oz Gold BU,280337067781,12/16/2025,"$5,518.28",Free,Uncirculated,liberty_coin,Best Offer,https://www.ebay.com/itm/280337067781
2015 Great Britain Lunar Goat 1 oz Gold BU,300226152414,3/1/2026,"$5,844.58",$3.99,Uncirculated,mcm_online,Best Offer,https://www.ebay.com/itm/300226152414
2015 Royal Mint Lunar Goat 1 oz Gold NGC MS-69,270485879282,12/16/2025,"$5,806.74",$3.99,Certified,greatcollections,Buy It Now,https://www.ebay.com/itm/270485879282
2015 Great Britain Lunar Goat 1 oz Gold BU,387233418517,12/9/2025,"$5,810.43",Free,Uncirculated,pinehurst_coins,Auction,https://www.ebay.com/itm/387233418517
2015 Royal Mint Lunar Goat Gold NGC MS-70,134812759018,2/21/2026,"$6,672.14",Free,Certified,liberty_coin,Auction,https://www.ebay.com/itm/134812759018
2015 Royal Mint Lunar Goat Gold PCGS MS-70,263137858528,12/26/2025,"$6,508.94",Free,Certified,greatcollections,Auction,https://www.ebay.com/itm/263137858528
2015 Royal Mint Lunar Goat 1 oz Gold NGC MS-69,288847024444,12/5/2025,"$5,851.45",$5.99,Certified,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/288847024444
2015 Great Britain Lunar Goat 1 oz Gold BU,142220985876,1/4/2026,"$5,574.55",$3.99,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/142220985876
2015 Royal Mint Lunar Goat 1 oz Gold PCGS MS-69,355266109070,12/6/2025,"$5,979.47",$4.99,Certified,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/355266109070
