Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2001 S Proof State Quarter Set 90% Silver No Box or COA 5 Coins US Mint,143568863699,"Apr 2, 2026",$99.16,$3.95,,,Fixed price,https://www.ebay.com/itm/143568863699
One 2001 S Proof - Silver Proof Set - In the Original US Mint Box - 3 Available,177971998562,"Mar 31, 2026",$88.00,$5.95,,,Fixed price,https://www.ebay.com/itm/177971998562
2001 Proof & Uncirculated Annual US Mint Coin Sets PDS 30 Coins,206165024862,"Mar 28, 2026",$24.33,$0.00,,,Fixed price,https://www.ebay.com/itm/206165024862
2001 UNITED STATES US MINT SILVER PROOF SET STATE QUARTERS ORIGINAL BOX W/ COA,336417953254,"Mar 28, 2026",$114.99,$0.00,,,Fixed price,https://www.ebay.com/itm/336417953254
1999 2001 2003 2004 2005 US Mint Issued SILVER Proof Sets As Pictured 5 SETS,117070318241,"Mar 11, 2026",$500.00,$15.25,,,Auction,https://www.ebay.com/itm/117070318241
2001 S Proof State Quarter Set 90% Silver No Box or COA 5 Coins US Mint,127731714475,"Mar 17, 2026",$57.00,$5.45,,,Auction,https://www.ebay.com/itm/127731714475
2001 US Mint Proof Comm Set Capitol Visitor Ctr 3 pc G$5/S$1/C50c OGP/COA Rare++,127749455494,"Mar 19, 2026","$1,176.48",$5.39,,,Auction,https://www.ebay.com/itm/127749455494
2001-S US MINT SILVER PROOF SET 10 Gem Coins Original Box (with COA) 1.33 Oz ASW,127765873986,"Mar 23, 2026",$95.00,$5.52,,,Fixed price,https://www.ebay.com/itm/127765873986
2001 S Silver Proof Set - US Mint - 10 Coins - OGP,137031384229,"Mar 8, 2026",$115.99,$0.00,,,Fixed price,https://www.ebay.com/itm/137031384229
2001-S US Mint Silver Proof Set in OGP with COA,137163609074,"Mar 29, 2026",$73.50,$13.00,,,Auction,https://www.ebay.com/itm/137163609074
2001 S - US Mint - Silver 5 Coin Set - No Box Or COA,137181230714,"Mar 31, 2026",$45.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137181230714
2001-S US Mint Silver Proof Set OGP COA & Box 10 Coins United States,147208430262,"Mar 17, 2026",$135.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147208430262
03/11 L#7332 2001 US Mint Proof Set- E.6,157739815041,"Mar 11, 2026",$44.00,$0.00,,,Auction,https://www.ebay.com/itm/157739815041
03/19 L#2232 2001 US Mint Proof Set- E.5,157766998995,"Mar 19, 2026",$14.00,$0.00,,,Auction,https://www.ebay.com/itm/157766998995
03/00022 L#4605 2001 US Mint Silver Proof Set- E.8,157774669415,"Mar 22, 2026",$90.00,$0.00,,,Auction,https://www.ebay.com/itm/157774669415
03/23 L#5031 2001 US Mint Proof Set- E.6,157778974159,"Mar 23, 2026",$16.00,$0.00,,,Auction,https://www.ebay.com/itm/157778974159
03/25 L#6028 2001 US Mint Proof Set -E.7,157781452789,"Mar 25, 2026",$22.00,$0.00,,,Auction,https://www.ebay.com/itm/157781452789
03/28 L#7932 2001 US Mint Proof Set -E.6,157791558404,"Mar 28, 2026",$16.00,$0.00,,,Auction,https://www.ebay.com/itm/157791558404
