Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1965 - 1969 Kennedy Half Dollar(S) - Circulated - 40% Silver - Choose Quantity!,335828583624,"Apr 7, 2026",$9.81,$0.00,,,Fixed price,https://www.ebay.com/itm/335828583624
1969 D KENNEDY HALF 40 % SILVER UNCIRCULATED STILL IN MINT CELLO L@@K,254171852830,"Feb 6, 2026",$11.51,$0.00,,,Fixed price,https://www.ebay.com/itm/254171852830
1969 S PROOF 40% SILVER KENNEDY HALF DOLLAR *FREE SHIPPING* IN STOCK,175397195465,"Apr 9, 2026",$13.92,$0.00,,,Fixed price,https://www.ebay.com/itm/175397195465
40% Silver Kennedy Half Dollar 50c - AU/BU - 1 Coin,168102815444,"Apr 8, 2026",$13.40,$0.00,,,Fixed price,https://www.ebay.com/itm/168102815444
1 Kennedy Half Dollar 40% Silver Constitutional/Junk - Random Year - Ships FREE!,295272498848,"Feb 22, 2026",$8.83,$16.07,,,Fixed price,https://www.ebay.com/itm/295272498848
1969 S Kennedy Gem Proof Half Dollar Coin 40% Silver US,266506499171,"Apr 6, 2026",$18.30,$3.95,,,Fixed price,https://www.ebay.com/itm/266506499171
1969 U.S. Mint Proof Set - 5 Coins w/ 40% Silver Kennedy Half Dollar,236587127028,"Feb 11, 2026",$14.79,$5.72,,,Fixed price,https://www.ebay.com/itm/236587127028
1969 Denver Uncirculated Silver JFK Half Dollar!,155767158165,"Mar 3, 2026",$16.69,$1.84,,,Fixed price,https://www.ebay.com/itm/155767158165
"40% SILVER, 1969-D KENNEDY HALF DOLLAR",326966388008,"Mar 15, 2026",$20.35,$2.00,,,Fixed price,https://www.ebay.com/itm/326966388008
1969-S Kennedy Half Dollar PR69 CAM PCGS Blue Lbl,126584525599,"Mar 31, 2026",$31.56,$4.13,,,Fixed price,https://www.ebay.com/itm/126584525599
,,"Nov 13, 2025",$7.38,$0.00,,,Fixed price,
"Kennedy Half Dollar 40 % Silver 1965, 1966, 1967, 1968, OR 1969 50c Coin",127589581810,"Jan 14, 2026",$10.83,$5.49,,,Fixed price,https://www.ebay.com/itm/127589581810
1969-S **40% Silver** Kennedy Half Dollar PROOF 50cent Piece from Mint Proof Set,314890350467,"Apr 2, 2026",$18.26,$0.98,,,Fixed price,https://www.ebay.com/itm/314890350467
Kennedy Half Dollar 40% Silver Uncirculated Monster Rainbow Toning 1965 - 1969,376410630977,"Mar 20, 2026",$17.56,$8.16,,,Fixed price,https://www.ebay.com/itm/376410630977
1965 - 1970 Kennedy Half Dollar - Circulated - 40% Silver - Choose Quantity!,154794157649,"Apr 9, 2026",$15.99,$0.00,,,Fixed price,https://www.ebay.com/itm/154794157649
1969 D UNCIRCULATED SILVER KENNEDY HALF DOLLAR 40% SILVER OUT OF MINT SET,177846857296,"Mar 31, 2026",$14.95,$0.00,,,Fixed price,https://www.ebay.com/itm/177846857296
1969 S 50C 40% Proof Silver Kennedy Half Dollar,297588107545,"Feb 4, 2026",$12.78,$1.20,,,Fixed price,https://www.ebay.com/itm/297588107545
1969 S Kennedy Choice to Gem Proof Half Dollar 40% Silver US,275194867182,"Dec 28, 2025",$10.86,$0.83,,,Fixed price,https://www.ebay.com/itm/275194867182
(1) Almost Uncirculated SILVER Kennedy Half Dollar - 1965-1969 - 40% Silver,123938629732,"Jan 23, 2026",$10.35,$0.00,,,Fixed price,https://www.ebay.com/itm/123938629732
1969 S Proof Kennedy Half Dollar 50¢ - 40% Silver - Choice to Gem,136290142938,"Jan 27, 2026",$13.72,$0.00,,,Fixed price,https://www.ebay.com/itm/136290142938
1969 Kennedy Half Dollar Junk Silver 40% Silver 50c US Coin,226427971203,"Feb 13, 2026",$12.38,$0.00,,,Fixed price,https://www.ebay.com/itm/226427971203
"Roll of 20, 1965-1969 Kennedy 40% Silver Half Dollars, $10 Face Value",277217087129,"Jan 28, 2026",$174.87,$9.45,,,Fixed price,https://www.ebay.com/itm/277217087129
(1) Randomly selected 40% Silver Kennedy Half - avg circ,327006617380,"Mar 11, 2026",$11.80,$2.73,,,Fixed price,https://www.ebay.com/itm/327006617380
,,"Dec 23, 2025",$10.00,$0.00,,,Fixed price,
1968 S 1969 S 1970 S Kennedy Gem Proof Half Dollar Run 3 Coin Set 40% Silver US,401552329272,"Mar 15, 2026",$45.14,$7.25,,,Fixed price,https://www.ebay.com/itm/401552329272
1969 S 40% Silver Kennedy Half Dollar Gem Proof,201332724326,"Apr 7, 2026",$17.41,$0.00,,,Fixed price,https://www.ebay.com/itm/201332724326
1969 D Kennedy Half Dollar BU Uncirculated Mint State 40% Silver 50c US Coin,365078188179,"Apr 8, 2026",$18.40,$0.00,,,Fixed price,https://www.ebay.com/itm/365078188179
Random 40% Silver Kennedy Half Dollar from 1965-1969,377031777468,"Mar 15, 2026",$11.05,$0.87,,,Fixed price,https://www.ebay.com/itm/377031777468
,,"Nov 14, 2025",$14.43,$2.00,,,Fixed price,
,,"Oct 20, 2025",$6.99,$2.71,,,Fixed price,
"(1) Kennedy Half Dollars 40% Silver Mixed Dates 1965-1969, Sellers Choice",227195323846,"Feb 14, 2026",$13.00,$0.00,,,Fixed price,https://www.ebay.com/itm/227195323846
"1969 S Proof Kennedy Half Dollar 50c from Proof Set, 40% Silver From Storage",236104567042,"Feb 10, 2026",$14.72,$0.00,,,Fixed price,https://www.ebay.com/itm/236104567042
,,"Oct 27, 2025",$31.07,$5.43,,,Fixed price,
40% Silver Kennedy Half Dollars - Roll of 20 - $10 Face Value,306032326671,"Mar 22, 2026",$225.66,$0.00,,,Fixed price,https://www.ebay.com/itm/306032326671
1969-S Kennedy Half Dollar PR68 CAM PCGS Blue Lbl,126584525708,"Apr 1, 2026",$26.65,$0.00,,,Fixed price,https://www.ebay.com/itm/126584525708
1969 D Kennedy Half Dollar 40% SILVER *AU - ABOUT UNCIRCULATED* *FREE SHIPPING*,157726314582,"Apr 8, 2026",$14.29,$0.00,,,Fixed price,https://www.ebay.com/itm/157726314582
1969 D Kennedy Half Dollar *40% SILVER* * BU - MINT CELLO* *FREE SHIPPING*,168116445825,"Mar 5, 2026",$17.49,$0.00,,,Fixed price,https://www.ebay.com/itm/168116445825
Silver 1969-D BU Kennedy half dollar Mint Set Cello 50c JFK,177753715551,"Jan 20, 2026",$12.34,$0.00,,,Fixed price,https://www.ebay.com/itm/177753715551
1964 1965 1966 1967 1968 S 1969 S Kennedy Proof Half Dollar 6 Coin Set Silver US,273530753681,"Apr 5, 2026",$116.20,$4.95,,,Fixed price,https://www.ebay.com/itm/273530753681
,,"Dec 26, 2025",$26.83,$15.00,,,Fixed price,
,,"Nov 28, 2025",$142.48,$0.00,,,Fixed price,
,,"Dec 22, 2025",$39.51,$6.99,,,Fixed price,
1969-D Kennedy Half Dollar 40% Silver,326975096608,"Feb 2, 2026",$9.95,$5.00,,,Fixed price,https://www.ebay.com/itm/326975096608
"1969-D Kennedy Half Dollar 50c, - 40% Silver, KM#202a",377058163930,"Apr 5, 2026",$11.32,$1.29,,,Fixed price,https://www.ebay.com/itm/377058163930
,,"Dec 9, 2025",$16.08,$2.00,,,Fixed price,
