Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2024 Great Britain Lunar Dragon 1 oz Silver BU,359545891733,1/18/2026,$96.30,Free,Uncirculated,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/359545891733
2024 Great Britain Lunar Dragon 1 oz Silver BU,132901118913,2/18/2026,$100.69,Free,Uncirculated,goldhillcoins,Best Offer,https://www.ebay.com/itm/132901118913
2024 Great Britain Lunar Dragon 1 oz Silver BU,344325431010,12/26/2025,$102.70,Free,Uncirculated,apmex,Auction,https://www.ebay.com/itm/344325431010
2024 Royal Mint Lunar Dragon Silver PCGS MS-69,306034571552,1/30/2026,$112.03,Free,Certified,apmex,Buy It Now,https://www.ebay.com/itm/306034571552
2024 Royal Mint Lunar Dragon Silver PCGS MS-69,331029149174,1/24/2026,$119.34,Free,Certified,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/331029149174
2024 Great Britain Lunar Dragon 1 oz Silver BU,394210620989,12/18/2025,$103.40,Free,Uncirculated,rarecoinwholesalers,Best Offer,https://www.ebay.com/itm/394210620989
2024 Royal Mint Lunar Dragon Silver NGC MS-69,328920172947,12/12/2025,$124.15,$3.99,Certified,keydate_coins,Auction,https://www.ebay.com/itm/328920172947
2024 Great Britain Lunar Dragon 1 oz Silver BU,369943979402,1/16/2026,$112.04,Free,Uncirculated,bullionshark,Buy It Now,https://www.ebay.com/itm/369943979402
2024 Great Britain Lunar Dragon 1 oz Silver BU,229992748124,1/2/2026,$101.66,$5.99,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/229992748124
2024 Royal Mint Lunar Dragon Silver NGC MS-70,212869982789,2/13/2026,$190.40,Free,Certified,davidlawrence,Buy It Now,https://www.ebay.com/itm/212869982789
2024 Royal Mint Lunar Dragon Silver NGC MS-69,186449611088,12/11/2025,$119.49,Free,Certified,davidlawrence,Auction,https://www.ebay.com/itm/186449611088
2024 Royal Mint Lunar Dragon Silver NGC MS-70,326613961450,12/17/2025,$145.30,Free,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/326613961450
2024 Great Britain Lunar Dragon 1 oz Silver BU,280790997114,1/17/2026,$108.90,Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/280790997114
2024 Royal Mint Lunar Dragon Silver NGC MS-69,268494285885,1/14/2026,$109.03,Free,Certified,silvertowne,Buy It Now,https://www.ebay.com/itm/268494285885
2024 Great Britain Lunar Dragon 1 oz Silver BU,133452564086,12/29/2025,$104.58,$5.99,Uncirculated,apmex,Best Offer,https://www.ebay.com/itm/133452564086
2024 Great Britain Lunar Dragon 1 oz Silver BU,235719725847,2/12/2026,$103.52,Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/235719725847
2024 Royal Mint Lunar Dragon Silver NGC MS-69,207471293132,12/11/2025,$110.05,Free,Certified,keydate_coins,Auction,https://www.ebay.com/itm/207471293132
2024 Great Britain Lunar Dragon 1 oz Silver BU,394479676457,1/31/2026,$99.65,$4.99,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/394479676457
2024 Great Britain Lunar Dragon 1 oz Silver BU,257271993406,12/27/2025,$99.77,Free,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/257271993406
2024 Great Britain Lunar Dragon 1 oz Silver BU,135564669605,11/29/2025,$104.79,Free,Uncirculated,greatcollections,Auction,https://www.ebay.com/itm/135564669605
