Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2022 Canada $10 Year of the Tiger 1/2 oz .9999 Silver Proof,275820940600,1/22/2026,$65.07,Free,Uncirculated,govmint_official,Buy It Now,https://www.ebay.com/itm/275820940600
2022 Canada Lunar Tiger Silver NGC PF-70,252387945496,2/10/2026,$172.03,Free,Certified,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/252387945496
2022 Canada $10 Year of the Tiger 1/2 oz .9999 Silver Proof,105117720806,1/26/2026,$68.97,Free,Uncirculated,rarecoinwholesalers,Auction,https://www.ebay.com/itm/105117720806
2022 Canada Lunar Tiger Silver PCGS PF-69,238485766340,12/22/2025,$127.23,Free,Certified,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/238485766340
2022 Canada Lunar Tiger Silver NGC PF-70,335774289126,2/21/2026,$153.37,$4.99,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/335774289126
2022 Canada Lunar Tiger Silver PCGS PF-69,268313900293,2/15/2026,$131.53,$4.99,Certified,davidlawrence,Buy It Now,https://www.ebay.com/itm/268313900293
2022 Canada $10 Year of the Tiger 1/2 oz .9999 Silver Proof,327824446072,12/3/2025,$66.69,Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/327824446072
2022 Canada $10 Year of the Tiger 1/2 oz .9999 Silver Proof,133167603839,2/1/2026,$67.27,$5.99,Uncirculated,silvertowne,Buy It Now,https://www.ebay.com/itm/133167603839
2022 Canada Lunar Tiger Silver NGC PF-69,124333907890,1/14/2026,$108.72,Free,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/124333907890
2022 Canada Lunar Tiger Silver PCGS PF-69,332153287481,1/28/2026,$108.80,Free,Certified,goldhillcoins,Best Offer,https://www.ebay.com/itm/332153287481
2022 Canada Lunar Tiger Silver NGC PF-70,369717307762,3/1/2026,$144.94,Free,Certified,govmint_official,Buy It Now,https://www.ebay.com/itm/369717307762
2022 Canada Lunar Tiger Silver PCGS PF-69,312400066856,1/25/2026,$107.38,Free,Certified,keydate_coins,Buy It Now,https://www.ebay.com/itm/312400066856
2022 Canada $10 Year of the Tiger 1/2 oz .9999 Silver Proof,358879905036,12/12/2025,$76.75,Free,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/358879905036
2022 Canada $10 Year of the Tiger 1/2 oz .9999 Silver Proof,266964887376,12/24/2025,$66.70,$3.99,Uncirculated,jmbullion,Auction,https://www.ebay.com/itm/266964887376
