Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2026 Royal Mint Lunar Horse Silver PCGS MS-70,179040085634,1/10/2026,$141.84,Free,Certified,sdbullion,Auction,https://www.ebay.com/itm/179040085634
2026 Great Britain Lunar Horse 1 oz Silver BU,258578418119,2/12/2026,$99.50,Free,Uncirculated,moderncoinmart,Auction,https://www.ebay.com/itm/258578418119
2026 Great Britain Lunar Horse 1 oz Silver BU,136202827909,2/24/2026,$98.92,Free,Uncirculated,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/136202827909
2026 Great Britain Lunar Horse 1 oz Silver BU,189405000145,2/13/2026,$103.81,Free,Uncirculated,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/189405000145
2026 Royal Mint Lunar Horse Silver NGC MS-69,162274850060,2/24/2026,$124.49,Free,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/162274850060
2026 Great Britain Lunar Horse 1 oz Silver BU,399915827494,12/15/2025,$106.40,Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/399915827494
2026 Royal Mint Lunar Horse Silver NGC MS-69,250363989164,2/12/2026,$121.65,$3.99,Certified,liberty_coin,Best Offer,https://www.ebay.com/itm/250363989164
2026 Royal Mint Lunar Horse Silver NGC MS-69,392334709076,2/8/2026,$115.54,Free,Certified,sdbullion,Best Offer,https://www.ebay.com/itm/392334709076
2026 Great Britain Lunar Horse 1 oz Silver BU,398741487912,1/18/2026,$104.24,Free,Uncirculated,moderncoinmart,Auction,https://www.ebay.com/itm/398741487912
2026 Great Britain Lunar Horse 1 oz Silver BU,329471349570,2/22/2026,$97.92,Free,Uncirculated,greatcollections,Best Offer,https://www.ebay.com/itm/329471349570
2026 Great Britain Lunar Horse 1 oz Silver BU,336109575984,2/4/2026,$106.62,Free,Uncirculated,jmbullion,Buy It Now,https://www.ebay.com/itm/336109575984
2026 Royal Mint Lunar Horse Silver PCGS MS-69,125905978984,1/18/2026,$107.40,Free,Certified,apmex,Auction,https://www.ebay.com/itm/125905978984
2026 Royal Mint Lunar Horse Silver PCGS MS-69,350795742506,12/18/2025,$106.78,Free,Certified,apmex,Best Offer,https://www.ebay.com/itm/350795742506
2026 Royal Mint Lunar Horse Silver NGC MS-69,359945520924,1/27/2026,$108.82,$3.99,Certified,bullionshark,Buy It Now,https://www.ebay.com/itm/359945520924
2026 Great Britain Lunar Horse 1 oz Silver BU,212751969237,12/26/2025,$98.03,Free,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/212751969237
2026 Royal Mint Lunar Horse Silver PCGS MS-69,328855917542,12/23/2025,$107.00,$5.99,Certified,sdbullion,Best Offer,https://www.ebay.com/itm/328855917542
