Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2018 Great Britain Lunar Dog 1 oz Silver BU,239823711613,12/10/2025,$110.43,Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/239823711613
2018 Royal Mint Lunar Dog Silver PCGS MS-70,112251075952,2/11/2026,$162.36,Free,Certified,silvertowne,Buy It Now,https://www.ebay.com/itm/112251075952
2018 Great Britain Lunar Dog 1 oz Silver BU,372114034493,12/10/2025,$111.62,$3.99,Uncirculated,govmint_official,Buy It Now,https://www.ebay.com/itm/372114034493
2018 Royal Mint Lunar Dog Silver NGC MS-70,149215328717,12/24/2025,$184.86,Free,Certified,mcm_online,Auction,https://www.ebay.com/itm/149215328717
2018 Great Britain Lunar Dog 1 oz Silver BU,341763324883,1/15/2026,$99.61,Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/341763324883
2018 Great Britain Lunar Dog 1 oz Silver BU,320130741685,2/21/2026,$110.21,$5.99,Uncirculated,mcm_online,Auction,https://www.ebay.com/itm/320130741685
2018 Great Britain Lunar Dog 1 oz Silver BU,201470258515,2/18/2026,$107.60,Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/201470258515
2018 Great Britain Lunar Dog 1 oz Silver BU,173773412311,1/26/2026,$115.79,Free,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/173773412311
2018 Great Britain Lunar Dog 1 oz Silver BU,344508055191,1/2/2026,$105.37,$5.99,Uncirculated,davidlawrence,Best Offer,https://www.ebay.com/itm/344508055191
2018 Great Britain Lunar Dog 1 oz Silver BU,379378450348,12/31/2025,$101.35,Free,Uncirculated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/379378450348
2018 Great Britain Lunar Dog 1 oz Silver BU,239319674691,12/17/2025,$111.50,Free,Uncirculated,davidlawrence,Best Offer,https://www.ebay.com/itm/239319674691
2018 Great Britain Lunar Dog 1 oz Silver BU,107253893491,1/7/2026,$106.79,Free,Uncirculated,mcm_online,Buy It Now,https://www.ebay.com/itm/107253893491
2018 Royal Mint Lunar Dog Silver NGC MS-69,354219157762,1/23/2026,$135.03,Free,Certified,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/354219157762
2018 Royal Mint Lunar Dog Silver NGC MS-69,237750650277,1/25/2026,$114.22,Free,Certified,govmint_official,Buy It Now,https://www.ebay.com/itm/237750650277
2018 Royal Mint Lunar Dog Silver PCGS MS-69,170483156461,2/5/2026,$136.12,Free,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/170483156461
2018 Great Britain Lunar Dog 1 oz Silver BU,259421668813,12/3/2025,$114.91,Free,Uncirculated,bullionshark,Best Offer,https://www.ebay.com/itm/259421668813
