Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1983 China Silver Panda 1 oz First Year Issue,199362143224,1/6/2026,$660.69,Free,Uncirculated,apmex,Best Offer,https://www.ebay.com/itm/199362143224
1983 Chinese Silver Panda PCGS MS-68,332458094315,12/9/2025,$826.08,$3.99,Certified,govmint_official,Best Offer,https://www.ebay.com/itm/332458094315
1983 Chinese Silver Panda NGC MS-68,147112296117,12/6/2025,$990.53,$5.99,Certified,govmint_official,Best Offer,https://www.ebay.com/itm/147112296117
1983 Chinese Silver Panda NGC MS-68,267855564332,12/25/2025,$796.00,Free,Certified,pinehurst_coins,Best Offer,https://www.ebay.com/itm/267855564332
1983 Chinese Silver Panda PCGS MS-68,125648880187,1/5/2026,$841.32,Free,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/125648880187
1983 Chinese Silver Panda NGC MS-67,296677787062,11/23/2025,$841.86,$4.99,Certified,greatcollections,Buy It Now,https://www.ebay.com/itm/296677787062
1983 Chinese Silver Panda NGC MS-68,318835126453,2/8/2026,$756.96,Free,Certified,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/318835126453
1983 Chinese Silver Panda NGC MS-68,286785488058,2/14/2026,$866.08,$4.99,Certified,keydate_coins,Buy It Now,https://www.ebay.com/itm/286785488058
1983 China Silver Panda 1 oz First Year Issue,144694980149,2/6/2026,$481.07,$5.99,Uncirculated,mcm_online,Buy It Now,https://www.ebay.com/itm/144694980149
1983 China Silver Panda 1 oz First Year Issue,332014460498,1/25/2026,$607.90,$4.99,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/332014460498
1983 Chinese Silver Panda PCGS MS-69,171909664240,1/18/2026,"$1,724.37",$4.99,Certified,bullionshark,Buy It Now,https://www.ebay.com/itm/171909664240
1983 Chinese Silver Panda PCGS MS-67,123255295976,1/26/2026,$692.92,$3.99,Certified,legend_numismatics,Buy It Now,https://www.ebay.com/itm/123255295976
1983 China Silver Panda 1 oz First Year Issue,198947098285,1/8/2026,$659.88,$3.99,Uncirculated,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/198947098285
1983 Chinese Silver Panda NGC MS-68,214252139179,1/30/2026,"$1,052.12",$4.99,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/214252139179
