Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2023 Type 2 - 1oz American Silver Eagle Coin - BU .999 Fine Fresh From Tube,336072676122,"Jan 21, 2026",$73.59,$5.00,,,Fixed price,https://www.ebay.com/itm/336072676122
2023 American .999 Silver Eagle 1 OZ Coin SELECT 24KT GOLD Gilded 2-Sided TYPE 2,312444593232,"Feb 9, 2026",$124.95,$20.85,,,Fixed price,https://www.ebay.com/itm/312444593232
,,"Oct 25, 2025",$56.10,$0.00,,,Fixed price,
,,"Dec 8, 2025",$65.00,$6.48,,,Fixed price,
2023 Type 2 - 1oz American Silver Eagle Coin - BU .999 Fine **From APMEX Tube**,336399528367,"Jan 21, 2026",$99.75,$6.51,,,Fixed price,https://www.ebay.com/itm/336399528367
,,"Nov 17, 2025",$66.50,$8.55,,,Fixed price,
,,"Dec 14, 2025",$85.00,$0.00,,,Fixed price,
2023 American Silver Eagle 1 oz .999 Fine Silver – Type 2 Reverse – BU,127677301057,"Feb 17, 2026",$83.06,$5.40,,,Auction,https://www.ebay.com/itm/127677301057
,,"Dec 16, 2025",$61.75,$7.80,,,Fixed price,
,,"Oct 18, 2025",$56.00,$3.00,,,Fixed price,
2021 (Type 2) and 2023 $1 American Silver Eagle Dollars,147094656918,"Jan 22, 2026",$205.50,$0.00,,,Auction,https://www.ebay.com/itm/147094656918
,,"Dec 26, 2025",$399.00,$9.10,,,Fixed price,
2023 American Silver Eagle 1 oz .999 Fine Silver – Type 2 Reverse – Uncirculated,157664027576,"Feb 13, 2026",$96.00,$5.52,,,Auction,https://www.ebay.com/itm/157664027576
"2021 ""W"" & 2022-""W"" & 2023 W Proof ASE Type 2 + Box, OGP & COA",186040505001,"Jan 28, 2026",$329.50,$8.10,,,Fixed price,https://www.ebay.com/itm/186040505001
2023 American Silver Eagle $1 NGC MS69 ASE Type 2 .999 Fine Silver Coin,198266072326,"Apr 9, 2026",$85.00,$5.39,,,Fixed price,https://www.ebay.com/itm/198266072326
Eclipse Collection 3x1oz Silver Libertad/Maple Leaf/American Silver Eagle type 2,206055873615,"Feb 14, 2026",$270.01,$9.65,,,Auction,https://www.ebay.com/itm/206055873615
,,"Dec 25, 2025",$72.88,$4.75,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
1986 - 2023 type 1 and 2 COMPLETE 40 COIN AMERICAN SILVER EAGLE SET NGC MS 69,267559120653,"Feb 18, 2026","$5,525.00",$0.00,,,Fixed price,https://www.ebay.com/itm/267559120653
,,"Nov 7, 2025",$71.00,$0.00,,,Fixed price,
2023 NGC MS69 American 1oz Silver Eagle $1 Fine Pure .999 Brown Label Type 2,277690714398,"Feb 1, 2026",$99.99,$5.99,,,Fixed price,https://www.ebay.com/itm/277690714398
2023 W NGC PF70 UCAM RED CORE Type 2 - 1 oz Silver American Eagle #7965,286468981908,"Jan 17, 2026",$129.99,$4.99,,,Fixed price,https://www.ebay.com/itm/286468981908
"2023-W Proof Silver Eagle, Type 2 PF70 Ultra Cameo 1 Oz Fine Silver",287094578302,"Jan 25, 2026",$120.00,$5.50,,,Fixed price,https://www.ebay.com/itm/287094578302
2023 American Silver Eagle 1 oz .999 Fine Silver – Type 2 Reverse,287129033246,"Feb 12, 2026",$81.06,$8.10,,,Auction,https://www.ebay.com/itm/287129033246
,,"Nov 24, 2025",$400.00,$5.99,,,Fixed price,
PAIR (2) 2023 AMERICAN SILVER EAGLE $1 Type 2. UNCIRCULATED. Littleton Coin Co.,306697796834,"Jan 13, 2026",$173.50,$10.99,,,Auction,https://www.ebay.com/itm/306697796834
American Silver Eagle 1 oz Lot of 6 ASE 2023 Type 2 With Coin Holders,306699000264,"Jan 14, 2026",$538.95,$5.95,,,Fixed price,https://www.ebay.com/itm/306699000264
2023 W PROOF SILVER EAGLE TYPE 2 ANACS PF 69 DCAM,306726238663,"Jan 29, 2026",$116.00,$6.00,,,Auction,https://www.ebay.com/itm/306726238663
2023-W Type 2 Silver Eagle Proof OGP Box & COA $1 #268B,306853988419,"Apr 5, 2026",$97.00,$2.75,,,Auction,https://www.ebay.com/itm/306853988419
,,"Dec 30, 2025",$160.00,$6.05,,,Fixed price,
,,"Dec 28, 2025",$84.00,$6.05,,,Fixed price,
,,"Dec 16, 2025",$121.50,$2.57,,,Auction,
,,"Dec 29, 2025",$87.02,$5.24,,,Auction,
Dual BLACK RUTHENIUM & COLORIZED 2023 1 OZ Silver American Eagle US Coin TYPE 2,325165962203,"Dec 19, 2025",$107.95,$0.00,,,Fixed price,https://www.ebay.com/itm/325165962203
2020-2024 American Silver Eagle 6-Coin Set PCGS MS70 FDOI Flag Label Type 1 & 2,336034552120,"Nov 10, 2025",$459.99,$4.84,,,Fixed price,https://www.ebay.com/itm/336034552120
2023 type 2 roll of 20 American Silver Eagles (BU),336391720079,"Jan 18, 2026","$1,999.00",$33.10,,,Fixed price,https://www.ebay.com/itm/336391720079
One Roll of 20 count U.S. Mint 2023 Type 2 Silver Eagles,336435902744,"Feb 18, 2026","$1,800.00",$38.53,,,Fixed price,https://www.ebay.com/itm/336435902744
Mint Rolll of 20 2023 Type 2 Silver Eagles BU,336444761991,"Feb 22, 2026","$1,825.00",$38.35,,,Fixed price,https://www.ebay.com/itm/336444761991
U.S. Mint roll of 2023 Type 2 American Silver Eagles (BU),336452353381,"Feb 26, 2026","$1,880.00",$38.10,,,Fixed price,https://www.ebay.com/itm/336452353381
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
,,"Dec 25, 2025",$74.95,$0.58,,,Fixed price,
2023 Type 2 - 1oz American Silver Eagle Coin - BU .999 Fine Fresh From Tube,336072676122,"Jan 21, 2026",$79.00,$5.00,,,Fixed price,https://www.ebay.com/itm/336072676122,4
,,"Jan 13, 2026",$173.50,$10.99,,,Auction,,1
