Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL,Quantity Sold
2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin - BU,127472863520,"Apr 30, 2026",$31.21,$0.00,,,Fixed price,https://www.ebay.com/itm/127472863520,452
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *8457,127824981607,"Apr 29, 2026",$29.95,$0.00,,,Auction,https://www.ebay.com/itm/127824981607,1
2023 Great Britain 1/4 oz Silver Britannia King Charles III .999 Fine,257457443223,"Apr 29, 2026",$23.74,$5.62,,,Fixed price,https://www.ebay.com/itm/257457443223,1
2008 SILVER GREAT 50 PENCE BRITAIN BRITANNIA 1/4oz PROOF NGC PF 69 ULTRA CAMEO,306896868115,"Apr 28, 2026",$60.00,$5.95,,,Fixed price,https://www.ebay.com/itm/306896868115,1
(Tube of 19) 2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin - BU,157710961682,"Apr 28, 2026",$300.00,$8.06,,,Fixed price,https://www.ebay.com/itm/157710961682,1
2023 Great Britain Britannia 1/4 Oz .999 Fine Silver,117154178512,"Apr 27, 2026",$28.45,$0.78,,,Fixed price,https://www.ebay.com/itm/117154178512,1
2023 Great Britain Silver Britannia 1/4 Oz .999 fine Silver (Free shipping),227297962476,"Apr 26, 2026",$29.73,$0.00,,,Fixed price,https://www.ebay.com/itm/227297962476,2
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *4456,137238432717,"Apr 25, 2026",$29.95,$0.00,,,Auction,https://www.ebay.com/itm/137238432717,1
2025 Great Britain 50 Pence - 1/4 Oz Britannia World Coin- Silver *163,366354979663,"Apr 25, 2026",$26.00,$0.00,,,Auction,https://www.ebay.com/itm/366354979663,1
2024 Great Britain Britannia & America Liberty BU 1/4 oz .999 Fine Silver Coin,277690896162,"Apr 25, 2026",$38.00,$5.68,,,Fixed price,https://www.ebay.com/itm/277690896162,1
2026 Great Britain Silver Britannia 1/4 oz BU Lot Of 3 Pure .999 Silver,389882119862,"Apr 25, 2026",$72.25,$5.20,,,Fixed price,https://www.ebay.com/itm/389882119862,1
2025 S50P GREAT BRITAIN 1/4 OZ SILVER REVERSE PROOF NGC PF70 BRITANNIA EX. RARE,377113630470,"Apr 24, 2026",$110.00,$6.29,,,Auction,https://www.ebay.com/itm/377113630470,1
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *7519,366351641936,"Apr 23, 2026",$29.95,$0.00,,,Auction,https://www.ebay.com/itm/366351641936,1
2024 S50P 1/4 OZ .999 SILVER UNC GREAT BRITAIN NGC MS69 BRITANNIA,366345017678,"Apr 23, 2026",$40.00,$6.29,,,Auction,https://www.ebay.com/itm/366345017678,1
(Lot of 4) 1/4 oz .999 Fine Silver ~ 2023 Great Britain Britannia 50 Pence Coins,327109566293,"Apr 23, 2026",$99.00,$0.00,,,Auction,https://www.ebay.com/itm/327109566293,1
2025 Great Britain 50 Pence - 1/4 Oz Britannia World Coin- Silver *162,127810721848,"Apr 21, 2026",$28.00,$0.00,,,Auction,https://www.ebay.com/itm/127810721848,1
2025 Great Britain 50 Pence - 1/4 Oz Britannia World Coin- Silver *164,366347863273,"Apr 21, 2026",$28.00,$0.00,,,Auction,https://www.ebay.com/itm/366347863273,1
2021 Great Britain Britannia .999 Fine silver 1/4 Ounce 50 Pence Coin _ Lot of 4,306880276201,"Apr 21, 2026",$86.00,$2.41,,,Auction,https://www.ebay.com/itm/306880276201,1
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *5650,127808656474,"Apr 20, 2026",$29.95,$0.00,,,Auction,https://www.ebay.com/itm/127808656474,1
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *8021,366345551816,"Apr 20, 2026",$29.95,$0.00,,,Auction,https://www.ebay.com/itm/366345551816,1
2023 Great Britain Britannia 1/4 Oz .999 Fine Silver,117146704945,"Apr 18, 2026",$29.45,$0.00,,,Fixed price,https://www.ebay.com/itm/117146704945,2
2021 UK Great Britain - 50 Pence -1/4 oz. - Silver - BU lot of 5 in capsules.,406857547177,"Apr 17, 2026",$120.99,$0.00,,,Fixed price,https://www.ebay.com/itm/406857547177,1
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *5515,137215582901,"Apr 17, 2026",$34.00,$0.00,,,Auction,https://www.ebay.com/itm/137215582901,1
2023 Great Britain 1/4 oz .999 Silver Britannia (BU),306886087038,"Apr 17, 2026",$29.99,$0.00,,,Fixed price,https://www.ebay.com/itm/306886087038,1
Ebay Live 34.24 - 2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin -,127814434034,"Apr 16, 2026",$28.00,$0.00,,,Auction,https://www.ebay.com/itm/127814434034,1
Ebay Live 34.24 - 2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin -,127814433977,"Apr 16, 2026",$24.00,$0.00,,,Auction,https://www.ebay.com/itm/127814433977,1
Ebay Live 34.24 - 2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin -,127814433967,"Apr 16, 2026",$26.00,$0.00,,,Auction,https://www.ebay.com/itm/127814433967,1
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *5026,127801837024,"Apr 16, 2026",$32.00,$0.00,,,Auction,https://www.ebay.com/itm/127801837024,1
2021 Great Britain .999 1/4 oz Silver Britannia Uncirculated 4 Coins in Capsule,188279152209,"Apr 16, 2026",$95.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188279152209,4
2021 UK Great Britain - 50 Pence -1/4 oz. - Silver - BU and 2025 Penny W/Capsule,406710602110,"Apr 15, 2026",$26.99,$4.07,,,Fixed price,https://www.ebay.com/itm/406710602110,7
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *3636,366335386016,"Apr 15, 2026",$29.95,$0.00,,,Auction,https://www.ebay.com/itm/366335386016,1
2023 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver,127770558899,"Apr 15, 2026",$27.23,$0.00,,,Fixed price,https://www.ebay.com/itm/127770558899,16
Ebay Live 34.21 - 2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin,127810937685,"Apr 14, 2026",$26.00,$0.00,,,Auction,https://www.ebay.com/itm/127810937685,1
Ebay Live 34.21 - 2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin,127810937659,"Apr 14, 2026",$25.00,$0.00,,,Auction,https://www.ebay.com/itm/127810937659,1
Ebay Live 34.21 - 2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin,127810937653,"Apr 14, 2026",$23.00,$0.00,,,Auction,https://www.ebay.com/itm/127810937653,1
2025 S50P GREAT BRITAIN 1/4 OZ SILVER REVERSE PROOF NGC PF70 BRITANNIA EX. RARE,366324866529,"Apr 14, 2026",$157.50,$29.99,,,Auction,https://www.ebay.com/itm/366324866529,1
2026 Great Britain 50 Pence Britannia 1/4 Oz Silver Coin NGC Sample Bert Slab,206099725552,"Apr 14, 2026",$58.00,$0.00,,,Fixed price,https://www.ebay.com/itm/206099725552,3
2023 Great Britain Silver Britannia 1/4 Oz 0.25 Oz Silver,298217035776,"Apr 13, 2026",$28.00,$4.88,,,Fixed price,https://www.ebay.com/itm/298217035776,1
2023 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver,267633529959,"Apr 13, 2026",$26.00,$5.99,,,Auction,https://www.ebay.com/itm/267633529959,1
2024 S50P 1/4 OZ .999 SILVER UNC GREAT BRITAIN NGC MS69 BRITANNIA,377084867899,"Apr 13, 2026",$33.55,$6.29,,,Auction,https://www.ebay.com/itm/377084867899,1
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *3906,127795828626,"Apr 13, 2026",$29.95,$0.00,,,Auction,https://www.ebay.com/itm/127795828626,1
2026 Great Britain 50 Pence Britannia 1/4 Oz Silver Coin NGC Sample (Slab1463),389708754617,"Apr 12, 2026",$43.19,$5.52,,,Fixed price,https://www.ebay.com/itm/389708754617,1
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *9471,137197541169,"Apr 11, 2026",$33.88,$0.00,,,Auction,https://www.ebay.com/itm/137197541169,1
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *7386,127792059559,"Apr 11, 2026",$33.03,$0.00,,,Auction,https://www.ebay.com/itm/127792059559,1
2x 2026 Great Britain S50P 1/4 Ounce Britannia NGC Sample TraderBea Purple BERT,287263572034,"Apr 10, 2026",$67.50,$0.00,,,Fixed price,https://www.ebay.com/itm/287263572034,1
2026 Great Britain S50 Pence Britannia 1/4 Oz Silver .999 Coin NGC Sample BERT,277709177676,"Apr 10, 2026",$45.00,$5.45,,,Fixed price,https://www.ebay.com/itm/277709177676,1
,,"Apr 6, 2026",$29.88,$0.00,,,Fixed price,
,,"Apr 5, 2026",$27.18,$0.00,,,Fixed price,
,,"Apr 3, 2026",$36.33,$0.00,,,Auction,
,,"Apr 3, 2026",$33.00,$0.00,,,Auction,
,,"Apr 1, 2026",$25.24,$4.65,,,Fixed price,
,,"Apr 1, 2026",$29.95,$0.00,,,Auction,
,,"Apr 1, 2026",$299.00,$5.45,,,Fixed price,
,,"Mar 31, 2026",$29.95,$0.00,,,Auction,
,,"Mar 30, 2026",$29.95,$0.00,,,Auction,
,,"Mar 30, 2026",$36.00,$0.00,,,Auction,
,,"Mar 29, 2026",$36.00,$8.10,,,Auction,
,,"Mar 27, 2026",$32.00,$2.50,,,Auction,
,,"Mar 25, 2026",$29.95,$0.00,,,Auction,
,,"Mar 25, 2026",$158.50,$3.25,,,Auction,
,,"Mar 24, 2026",$29.95,$0.00,,,Auction,
,,"Mar 24, 2026",$28.50,$6.29,,,Auction,
,,"Mar 23, 2026",$375.00,$0.00,,,Fixed price,
,,"Mar 21, 2026",$44.95,$0.00,,,Fixed price,
2021 Great Britain 1/4 oz Silver Britannia (BU),155529590959,"Mar 21, 2026",$33.70,$11.33,,,Fixed price,https://www.ebay.com/itm/155529590959
,,"Mar 20, 2026",$32.00,$5.52,,,Fixed price,
,,"Mar 20, 2026",$149.95,$0.00,,,Fixed price,
,,"Mar 19, 2026",$499.58,$0.00,,,Fixed price,
,,"Mar 19, 2026",$32.00,$0.00,,,Auction,
(Tube of 19) 2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin - BU,127655273811,"Mar 19, 2026",$531.73,$0.00,,,Fixed price,https://www.ebay.com/itm/127655273811
,,"Mar 18, 2026",$32.01,$0.00,,,Auction,
,,"Mar 18, 2026",$33.85,$0.00,,,Auction,
,,"Mar 18, 2026",$32.85,$0.00,,,Auction,
,,"Mar 16, 2026",$60.00,$5.00,,,Auction,
,,"Mar 15, 2026",$35.00,$0.00,,,Auction,
,,"Mar 14, 2026",$32.85,$0.00,,,Auction,
,,"Mar 14, 2026",$36.96,$2.95,,,Fixed price,
,,"Mar 14, 2026",$34.00,$5.99,,,Auction,
,,"Mar 14, 2026",$42.00,$3.25,,,Auction,
,,"Mar 14, 2026",$32.00,$0.00,,,Auction,
,,"Mar 13, 2026",$38.95,$0.00,,,Fixed price,
,,"Mar 13, 2026",$32.85,$0.00,,,Auction,
,,"Mar 13, 2026",$360.00,$5.52,,,Fixed price,
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver,136949072895,"Mar 13, 2026",$33.55,$0.00,,,Fixed price,https://www.ebay.com/itm/136949072895
,,"Mar 11, 2026",$41.00,$0.00,,,Auction,
,,"Mar 10, 2026",$58.00,$0.00,,,Fixed price,
2024 S50P 1/4 OZ .999 SILVER UNC GREAT BRITAIN NGC MS69 BRITANNIA TOP POP 66,376653671253,"Mar 10, 2026",$57.88,$0.00,,,Fixed price,https://www.ebay.com/itm/376653671253
,,"Mar 9, 2026",$30.30,$3.50,,,Fixed price,
2023 1/4 oz Great Britain Silver Britannia - King Charles III - First Year Issue,358198842043,"Mar 9, 2026",$30.66,$3.50,,,Fixed price,https://www.ebay.com/itm/358198842043
,,"Mar 8, 2026",$31.00,$0.00,,,Auction,
,,"Mar 8, 2026",$484.00,$0.00,,,Auction,
,,"Mar 8, 2026",$35.00,$0.00,,,Auction,
,,"Mar 8, 2026",$51.01,$0.00,,,Auction,
,,"Mar 8, 2026",$39.00,$3.99,,,Auction,
,,"Mar 8, 2026",$32.00,$0.00,,,Auction,
,,"Mar 7, 2026",$33.00,$0.00,,,Auction,
,,"Mar 7, 2026",$31.00,$5.50,,,Auction,
,,"Mar 7, 2026",$31.96,$0.00,,,Auction,
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *8175,127710796759,"Mar 7, 2026",$33.00,$0.00,,,Auction,https://www.ebay.com/itm/127710796759
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *5192,127707191202,"Mar 5, 2026",$31.96,$0.00,,,Auction,https://www.ebay.com/itm/127707191202
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *0852,127703396491,"Mar 3, 2026",$31.96,$0.00,,,Auction,https://www.ebay.com/itm/127703396491
Airtite Coin Capsule w 22mm Black Ring for 1/4 oz Great Britain Silver Britannia,146235196616,"Mar 2, 2026",$1.75,$4.90,,,Fixed price,https://www.ebay.com/itm/146235196616
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *0161,127701770068,"Mar 2, 2026",$36.00,$0.00,,,Auction,https://www.ebay.com/itm/127701770068
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *2409,127699497339,"Mar 1, 2026",$36.00,$0.00,,,Auction,https://www.ebay.com/itm/127699497339
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *9417,127697916912,"Feb 28, 2026",$31.00,$0.00,,,Auction,https://www.ebay.com/itm/127697916912
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *6994,127696295228,"Feb 27, 2026",$36.00,$0.00,,,Auction,https://www.ebay.com/itm/127696295228
2026 Great Britain 50 Pence Britannia 1/4 Oz Silver Coin NGC Sample,397571352664,"Feb 21, 2026",$44.00,$5.14,,,Fixed price,https://www.ebay.com/itm/397571352664
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *7371,127679924561,"Feb 16, 2026",$29.95,$0.00,,,Auction,https://www.ebay.com/itm/127679924561
2024 Great Britain 1/4 oz Silver Britannia (BU),126740426215,"Feb 15, 2026",$49.97,$0.00,,,Fixed price,https://www.ebay.com/itm/126740426215
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *2082,127671910046,"Feb 14, 2026",$32.95,$0.00,,,Auction,https://www.ebay.com/itm/127671910046
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *0596,127672319618,"Feb 14, 2026",$32.00,$0.00,,,Auction,https://www.ebay.com/itm/127672319618
2025 Great Britain Britannia 1/4 oz .999 Silver • King Charles III • BU Coin,376735920275,"Feb 13, 2026",$34.00,$4.99,,,Fixed price,https://www.ebay.com/itm/376735920275
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *0710,127655806272,"Feb 6, 2026",$29.95,$0.00,,,Auction,https://www.ebay.com/itm/127655806272
(Tube of 19) 2025 Royal Mint Great Britain Britannia 1/4 oz Silver Coin - BU,127406992333,"Jan 30, 2026",$583.26,$0.00,,,Fixed price,https://www.ebay.com/itm/127406992333
1/4 oz and 1/10 Ounce Silver Britannia Great Britain Britannias 2023,205969912761,"Jan 29, 2026",$45.92,$0.79,,,Fixed price,https://www.ebay.com/itm/205969912761
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *6901,127637551144,"Jan 28, 2026",$34.00,$0.00,,,Auction,https://www.ebay.com/itm/127637551144
2026 Great Britain 50 Pence Silver Britannia 1/4 Oz 0.25 Oz Silver *6381,127637662445,"Jan 28, 2026",$34.03,$0.00,,,Auction,https://www.ebay.com/itm/127637662445
2026 Great Britain Britannia 1/4 oz Fine Silver New BU,357707394720,"Jan 25, 2026",$30.63,$3.39,,,Fixed price,https://www.ebay.com/itm/357707394720
2021 UK Great Britain - 50 Pence - Britannia - 1/4 oz. - Silver - BU,136878361421,"Jan 23, 2026",$30.99,$0.00,,,Fixed price,https://www.ebay.com/itm/136878361421
2026 Great Britain Silver Britannia 1/4 oz 50 Pence BU 1 Roll 19 Coin Tube,306714602026,"Jan 20, 2026",$493.80,$0.00,,,Fixed price,https://www.ebay.com/itm/306714602026
2021 1/4 OZ .999 Fine Silver Great Britain 50 Pence Britannia Coin,236587329816,"Jan 19, 2026",$20.11,$25.95,,,Fixed price,https://www.ebay.com/itm/236587329816
2026 Great Britain 1/4 oz Silver Britannia BU,146856525834,"Jan 9, 2026",$27.95,$0.00,,,Fixed price,https://www.ebay.com/itm/146856525834
,,"Jan 1, 2026",$25.00,$4.65,,,Fixed price,
,,"Dec 27, 2025",$700.00,$6.59,,,Fixed price,
,,"Dec 27, 2025",$109.24,$0.00,,,Fixed price,
,,"Dec 26, 2025",$18.98,$11.38,,,Fixed price,
,,"Dec 26, 2025",$22.80,$4.87,,,Fixed price,
2021 Great Britain 1/4 oz Silver Britannia (BU),126113125584,"Dec 24, 2025",$39.97,$0.00,,,Fixed price,https://www.ebay.com/itm/126113125584
,,"Dec 21, 2025",$19.99,$1.32,,,Fixed price,
,,"Dec 19, 2025",$19.06,$3.57,,,Fixed price,
,,"Dec 14, 2025",$18.31,$0.74,,,Fixed price,
,,"Dec 12, 2025",$24.75,$0.00,,,Auction,
