Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
American Gold Eagle (1 oz) $50 - BU - Random Date,301567319583,"Apr 7, 2026","$4,748.73",$0.00,,,Fixed price,https://www.ebay.com/itm/301567319583
American Gold Eagle (1/10 oz) $5 - BU - Random Date,371881303372,"Apr 9, 2026",$486.80,$0.00,,,Fixed price,https://www.ebay.com/itm/371881303372
American Gold Eagle (1/2 oz) $25 - BU - Random Date,302304568623,"Apr 7, 2026","$2,318.33",$0.00,,,Fixed price,https://www.ebay.com/itm/302304568623
American Gold Eagle (1/4 oz) $10 - BU - Random Date,302367181138,"Mar 24, 2026","$1,153.00",$0.00,,,Fixed price,https://www.ebay.com/itm/302367181138
Random Date 1986-2026 $5 American Gold Eagle - 1/10 Oz Gold US Mint BU,134554630342,"Apr 8, 2026",$535.09,$0.00,,,Fixed price,https://www.ebay.com/itm/134554630342
1986 1/2 oz American Gold Eagle BU (MCMLXXXVI),121832138047,"Apr 8, 2026","$2,768.69",$0.00,,,Fixed price,https://www.ebay.com/itm/121832138047
American Gold Eagle Coin (1/10 oz) $5 - BU - Random Date,236602256274,"Feb 1, 2026",$563.07,$8.56,,,Fixed price,https://www.ebay.com/itm/236602256274
American Gold Eagle Coin (1/10 oz) $5 - BU - Random Date,236662320789,"Mar 10, 2026",$561.99,$7.88,,,Fixed price,https://www.ebay.com/itm/236662320789
American Gold Eagle Coin (1/10 oz) $5 - BU - Random Date,236642848729,"Mar 1, 2026",$550.66,$7.95,,,Fixed price,https://www.ebay.com/itm/236642848729
,,"Jan 12, 2026",$499.90,$0.00,,,Fixed price,
1986 1 oz American Gold Eagle Coin (BU),396611949802,"Jan 25, 2026","$4,998.61",$0.00,,,Fixed price,https://www.ebay.com/itm/396611949802
,,"Oct 27, 2025",$419.99,$9.95,,,Fixed price,
1986 American Gold Eagle $50 GEM BU Coin 1 Ounce First Year of Issue Roll Fresh,204228091883,"Oct 28, 2025","$4,287.50",$0.00,,,Fixed price,https://www.ebay.com/itm/204228091883
American Gold Eagle Coin (1/10 oz) $5 - BU - Random Date,236397210112,"Jan 20, 2026",$517.12,$9.05,,,Fixed price,https://www.ebay.com/itm/236397210112
,,"Jan 6, 2026","$2,150.00",$7.50,,,Fixed price,
1986 1/2 oz American Gold Eagle BU (MCMLXXXVI),127629842889,"Jan 20, 2026","$2,400.00",$13.77,,,Fixed price,https://www.ebay.com/itm/127629842889
1986 1/4 oz American Gold Eagle BU (MCMLXXXVI) Pendant with 14K Beze (TDW042693),137132108890,"Apr 3, 2026","$1,650.00",$0.00,,,Fixed price,https://www.ebay.com/itm/137132108890
,,"Oct 19, 2025","$2,025.00",$5.15,,,Fixed price,
,,"Nov 10, 2025",$499.00,$11.99,,,Fixed price,
1986 1/10 OZ GOLD AMERICAN EAGLE MCMLXXXVI $5 GOLD COIN BU,157624392390,"Jan 20, 2026",$507.00,$7.99,,,Fixed price,https://www.ebay.com/itm/157624392390
1986 $25 Gold Eagle PCGS MS70 – First Year Issue Gem BU,157786066448,"Mar 25, 2026","$2,845.25",$0.00,,,Fixed price,https://www.ebay.com/itm/157786066448
,,"Dec 26, 2025",$998.00,$0.00,,,Fixed price,
,,"Nov 19, 2025","$4,210.00",$0.00,,,Fixed price,
,,"Nov 19, 2025","$4,210.00",$0.00,,,Fixed price,
,,"Nov 27, 2025","$2,500.00",$0.00,,,Fixed price,
,,"Dec 12, 2025",$476.00,$3.50,,,Auction,
,,"Dec 26, 2025",$494.00,$3.50,,,Auction,
,,"Dec 24, 2025",$496.00,$3.50,,,Auction,
,,"Nov 7, 2025",$425.00,$8.50,,,Fixed price,
1986 1/4 oz $10 American Gold Eagle Coin BU KEY DATE 1st YEAR MCMLXXXVI,198130537643,"Feb 23, 2026","$1,369.99",$10.00,,,Fixed price,https://www.ebay.com/itm/198130537643
,,"Oct 15, 2025","$1,140.00",$0.50,,,Fixed price,
,,"Dec 24, 2025","$1,150.00",$29.10,,,Fixed price,
,,"Dec 11, 2025","$4,399.00",$0.00,,,Fixed price,
1986 Roman Numeral 1/10 oz American Gold Eagle BU Shipped in slab,206031077453,"Feb 2, 2026",$530.00,$5.50,,,Fixed price,https://www.ebay.com/itm/206031077453
1986 1/10 oz American Gold Eagle BU (MCMLXXXVI),227224221820,"Mar 6, 2026",$565.00,$0.00,,,Fixed price,https://www.ebay.com/itm/227224221820
,,"Oct 18, 2025","$4,416.00",$44.65,,,Auction,
,,"Nov 25, 2025","$4,199.00",$44.76,,,Auction,
,,"Dec 30, 2025","$4,500.00",$44.76,,,Auction,
1986 1/10 oz American Gold Eagle BU (MCMLXXXVI),236543538631,"Jan 25, 2026",$549.99,$8.10,,,Fixed price,https://www.ebay.com/itm/236543538631
