Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1996 Australia Lunar I Rat 1/10 oz Gold BU,300543326073,1/31/2026,$713.53,Free,Uncirculated,moderncoinmart,Buy It Now,https://www.ebay.com/itm/300543326073
1996 Australia Lunar I Rat 1/10 oz Gold BU,164874560695,2/1/2026,$681.91,Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/164874560695
1996 Lunar I Rat 1/10 oz Gold PCGS MS-69,364347300173,1/12/2026,$771.86,Free,Certified,silvertowne,Best Offer,https://www.ebay.com/itm/364347300173
1996 Lunar I Rat 1/10 oz Gold NGC MS-69,272590273644,12/1/2025,$699.03,Free,Certified,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/272590273644
1996 Lunar I Rat 1/10 oz Gold NGC MS-69,144681140168,12/13/2025,$777.29,Free,Certified,bullionshark,Buy It Now,https://www.ebay.com/itm/144681140168
1996 Australia Lunar I Rat 1/10 oz Gold BU,318869898528,1/2/2026,$635.06,Free,Uncirculated,sdbullion,Auction,https://www.ebay.com/itm/318869898528
1996 Lunar I Rat 1/10 oz Gold NGC MS-69,149150958985,12/15/2025,$668.17,Free,Certified,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/149150958985
1996 Australia Lunar I Rat 1/10 oz Gold BU,257111896850,12/22/2025,$655.59,Free,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/257111896850
1996 Australia Lunar I Rat 1/10 oz Gold BU,232442773953,12/1/2025,$660.44,$4.99,Uncirculated,heritage_auctions_outlet,Auction,https://www.ebay.com/itm/232442773953
1996 Lunar I Rat 1/10 oz Gold NGC MS-69,210883564334,12/3/2025,$756.34,Free,Certified,govmint_official,Buy It Now,https://www.ebay.com/itm/210883564334
1996 Australia Lunar I Rat 1/10 oz Gold BU,298875861215,1/8/2026,$658.51,$3.99,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/298875861215
1996 Lunar I Rat 1/10 oz Gold NGC MS-69,173646823607,2/3/2026,$719.49,Free,Certified,keydate_coins,Auction,https://www.ebay.com/itm/173646823607
