Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1965 1966 1967 SMS US Mint Sets Special Mint Sets 15 Coins OGP,145737158830,"Apr 4, 2026",$63.31,$0.00,,,Fixed price,https://www.ebay.com/itm/145737158830
1966 US Special Mint Set SMS 5 Coins with 40% Silver Kennedy Half Dollar and Box,377044627877,"Mar 26, 2026",$17.60,$0.00,,,Fixed price,https://www.ebay.com/itm/377044627877
1965 1966 1967 SMS Roosevelt Dime Run 3 Gem Special Mint Set US Coins.,401455834594,"Apr 1, 2026",$7.17,$0.00,,,Fixed price,https://www.ebay.com/itm/401455834594
1965 1966 1967 SMS Roosevelt Dime Run 3 Gem Special Mint Set CN-Clad,131394980995,"Mar 31, 2026",$4.80,$3.95,,,Fixed price,https://www.ebay.com/itm/131394980995
1967 P Roosevelt Dime *SPECIAL MINT SET* (SMS) UNCIRCULATED **FREE SHIPPING**,157598601814,"Apr 3, 2026",$1.65,$0.00,,,Fixed price,https://www.ebay.com/itm/157598601814
1965 1966 1967 SMS Jefferson Nickel Run 3 Gem Special Mint Set Run,137104707523,"Mar 29, 2026",$4.64,$3.95,,,Fixed price,https://www.ebay.com/itm/137104707523
1965 1966 1967 SMS 40% Silver Kennedy Half Dollar Choice Run 3 Special Mint Set,401480798714,"Mar 27, 2026",$50.45,$4.95,,,Fixed price,https://www.ebay.com/itm/401480798714
1965 1966 1967 Special Mint Sets SMS (15 Coins) in OGP Silver US Mint Sets,117080090714,"Mar 26, 2026",$67.95,$6.50,,,Fixed price,https://www.ebay.com/itm/117080090714
1967 SMS Washington Quarter Gem BU Special Mint Set CN-Clad,133875064844,"Apr 3, 2026",$4.37,$3.95,,,Fixed price,https://www.ebay.com/itm/133875064844
1965 1966 1967 SMS Silver Kennedy Half Dollar Run 3 Gem Special Mint Set Coins,147162321744,"Mar 22, 2026",$47.07,$3.95,,,Fixed price,https://www.ebay.com/itm/147162321744
1967 P Lincoln Memorial Cent / Penny *SPECIAL MINT SET* (SMS) *FREE SHIPPING*,168113353450,"Apr 3, 2026",$2.20,$0.00,,,Fixed price,https://www.ebay.com/itm/168113353450
1967 P Jefferson Nickel *SPECIAL MINT SET* (SMS) UNCIRCULATED **FREE SHIPPING**,168187255568,"Mar 12, 2026",$2.21,$0.00,,,Fixed price,https://www.ebay.com/itm/168187255568
1965 1966 1967 SMS Washington Quarter Gem Run 3 Gem Special Mint Set US Coins,202822401857,"Mar 14, 2026",$13.98,$3.95,,,Fixed price,https://www.ebay.com/itm/202822401857
1967 SMS Kennedy Half Dollar Gem BU Special Mint Set 40% Silver,203249897686,"Mar 31, 2026",$20.99,$3.95,,,Fixed price,https://www.ebay.com/itm/203249897686
1966 + 1967 US Special Mint Sets - SMS with Free Shipping! Read Description,297982121512,"Mar 8, 2026",$32.67,$4.95,,,Fixed price,https://www.ebay.com/itm/297982121512
1967 SMS US Special Mint Set (no box) (HK0001),137077945322,"Mar 9, 2026",$18.95,$0.00,,,Fixed price,https://www.ebay.com/itm/137077945322
1967 SMS Set Original Box 40% Silver Kennedy US Special Mint Set 5 Coins,144242675426,"Mar 31, 2026",$30.78,$3.95,,,Fixed price,https://www.ebay.com/itm/144242675426
1965 1966 1967 SMS Jefferson 5¢ Nickel - Choice to Gem Special Mint Set Issue,145962592101,"Mar 27, 2026",$5.25,$0.00,,,Fixed price,https://www.ebay.com/itm/145962592101
1967 UNITED STATES Special Mint Set SMS in Mint Box w/ Silver Kennedy Half (X),198228508289,"Mar 28, 2026",$17.95,$5.95,,,Fixed price,https://www.ebay.com/itm/198228508289
1967 SMS Jefferson Nickel Gem BU Special Mint Set,203509551097,"Mar 14, 2026",$1.94,$3.95,,,Fixed price,https://www.ebay.com/itm/203509551097
1966 & 1967 US Special Mint Sets (SMS) with 40% Silver Kennedy Half Dollars,206149389917,"Apr 3, 2026",$41.48,$0.00,,,Fixed price,https://www.ebay.com/itm/206149389917
1967 SMS Set Original Box 40% Silver Kennedy US Special Mint Set 5 Coins,227274509694,"Mar 27, 2026",$19.99,$0.00,,,Fixed price,https://www.ebay.com/itm/227274509694
1967 US Special Mint Set SMS 5 Coins with 40% Silver Kennedy Half Dollar and Box,287209589830,"Mar 18, 2026",$17.50,$0.00,,,Fixed price,https://www.ebay.com/itm/287209589830
1965 1966 1967 SMS Lincoln Memorial Cent Run 3 Choice Special Mint Set US.,401476612691,"Mar 15, 2026",$9.95,$0.00,,,Fixed price,https://www.ebay.com/itm/401476612691
1967 SMS BU (Special Mint Set) 40% silver Kennedy half. Exact coin shown. #4,117088813182,"Mar 22, 2026",$17.25,$0.00,,,Fixed price,https://www.ebay.com/itm/117088813182
1967 SMS BU (Special Mint Set) 40% silver Kennedy half. Exact coin shown. #5,117088815424,"Apr 3, 2026",$17.25,$0.00,,,Fixed price,https://www.ebay.com/itm/117088815424
1967 US SMS (Special Mint Set) with 40% Silver Kennedy Half Dollar (Set 5 Coins),127699146975,"Mar 13, 2026",$16.50,$5.95,,,Fixed price,https://www.ebay.com/itm/127699146975
1967 SMS Special Mint Set MS 67 RD Lincoln Memorial Cent Penny 1C NGC Free Ship,127720124663,"Apr 3, 2026",$24.95,$0.00,,,Fixed price,https://www.ebay.com/itm/127720124663
1967 SMS Kennedy Half Dollar Gem Special Mint Set 40% Silver ~ Uncirculated,136970213552,"Mar 28, 2026",$14.95,$2.50,,,Fixed price,https://www.ebay.com/itm/136970213552
1967 US Special Mint Set SMS 5 Coins,137142469099,"Mar 20, 2026",$14.00,$5.89,,,Fixed price,https://www.ebay.com/itm/137142469099
"5 sets of 3 (1965, 1966, 1967) US SMS (special mint sets) silver Kennedy's",137185120721,"Mar 31, 2026",$250.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137185120721
"1965, 1966, 1967 US SMS (special mint sets) silver Kennedy's, US Mint Packages",147187266326,"Mar 9, 2026",$62.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147187266326
"1965, 1966, 1967 US SMS (special mint sets) silver Kennedy's, US Mint Packages#3",147187267907,"Mar 6, 2026",$62.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147187267907
"1965, 1966, 1967 US SMS (special mint sets) silver Kennedy's, US Mint Packages#2",147215978342,"Mar 29, 2026",$54.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147215978342
"1965, 1966, 1967 US SMS (special mint sets) silver Kennedy's, US Mint Packages#3",147215981802,"Mar 29, 2026",$54.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147215981802
1967 SMS Kennedy Half Dollar PCGS MS67 – Special Mint Set 50C OGH,147218481528,"Mar 29, 2026",$44.99,$0.00,,,Auction,https://www.ebay.com/itm/147218481528
1967 Special Mint Set - SMS - 5-Coin Set - US Mint - OGP,147225427038,"Mar 30, 2026",$24.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147225427038
1967 P Washington Quarter *SPECIAL MINT SET* (SMS) UNCIRCULATED *FREE SHIPPING*,157725500810,"Mar 6, 2026",$2.93,$0.00,,,Fixed price,https://www.ebay.com/itm/157725500810
"1965, 1966, 1967 US SMS (special mint sets) silver Kennedy's, US Mint Packages#2",157728820668,"Mar 10, 2026",$62.95,$0.00,,,Fixed price,https://www.ebay.com/itm/157728820668
"1967 US SMS (special mint sets) silver Kennedy, US Mint Package",157729863063,"Mar 10, 2026",$24.95,$0.00,,,Fixed price,https://www.ebay.com/itm/157729863063
1965-1967 Special Mint Set Half Dollar Set NGC MS67 ***RARE SMS SET***,157733175333,"Mar 14, 2026",$69.90,$3.00,,,Auction,https://www.ebay.com/itm/157733175333
1967 United States Complete 5 Coin Special Mint Set SMS in OGP,157758669775,"Mar 17, 2026",$14.50,$5.40,,,Fixed price,https://www.ebay.com/itm/157758669775
"1965, 1966, 1967 US SMS (special mint sets) silver Kennedy's, US Mint Packages",157773948356,"Mar 30, 2026",$54.95,$0.00,,,Fixed price,https://www.ebay.com/itm/157773948356
1967 US Special Mint Set SMS 5 Coins,168247948722,"Mar 19, 2026",$6.00,$7.95,,,Fixed price,https://www.ebay.com/itm/168247948722
1965 1966 1967 SMS US Mint Sets Special Mint Sets 15 Coins OGP,186976930820,"Mar 15, 2026",$65.00,$8.30,,,Fixed price,https://www.ebay.com/itm/186976930820
