Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2013 Canada Lunar Snake Gold NGC PF-69,284052215452,2/17/2026,"$3,910.09",Free,Certified,pinehurst_coins,Best Offer,https://www.ebay.com/itm/284052215452
2013 Canada Lunar Snake Gold PCGS PF-69,353888900179,12/25/2025,"$3,918.11",$4.99,Certified,greatcollections,Buy It Now,https://www.ebay.com/itm/353888900179
2013 Canada $150 Lunar Snake Gold Proof,135775419640,2/20/2026,"$3,905.24",Free,Uncirculated,liberty_coin,Best Offer,https://www.ebay.com/itm/135775419640
2013 Canada Lunar Snake Gold PCGS PF-69,145379207296,2/1/2026,"$4,283.68",Free,Certified,jmbullion,Buy It Now,https://www.ebay.com/itm/145379207296
2013 Canada Lunar Snake Gold PCGS PF-70,173763707683,12/28/2025,"$4,375.62",Free,Certified,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/173763707683
2013 Canada $150 Lunar Snake Gold Proof,109364468707,12/18/2025,"$3,935.65",Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/109364468707
2013 Canada $150 Lunar Snake Gold Proof,117451976592,12/27/2025,"$4,129.14",$4.99,Uncirculated,rarecoinwholesalers,Best Offer,https://www.ebay.com/itm/117451976592
2013 Canada $150 Lunar Snake Gold Proof,144739062987,1/20/2026,"$4,117.42",$4.99,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/144739062987
2013 Canada $150 Lunar Snake Gold Proof,308544020472,2/8/2026,"$3,816.79",$3.99,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/308544020472
2013 Canada $150 Lunar Snake Gold Proof,378893986963,1/19/2026,"$3,921.38",Free,Uncirculated,jmbullion,Buy It Now,https://www.ebay.com/itm/378893986963
2013 Canada Lunar Snake Gold PCGS PF-70,193925663656,1/6/2026,"$5,059.33",Free,Certified,apmex,Best Offer,https://www.ebay.com/itm/193925663656
2013 Canada $150 Lunar Snake Gold Proof,308430491549,12/26/2025,"$4,021.61",Free,Uncirculated,silvertowne,Auction,https://www.ebay.com/itm/308430491549
