Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1878-CC Trade Dollar VF Details,247895645644,1/14/2026,$351.90,Free,Circulated,jmbullion,Buy It Now,https://www.ebay.com/itm/247895645644
1878-CC Trade Dollar NGC XF-40,130784367432,1/16/2026,$718.79,Free,Certified,davidlawrence,Auction,https://www.ebay.com/itm/130784367432
1878-CC Trade Dollar VF Details,202859896636,12/22/2025,$395.28,Free,Circulated,liberty_coin,Buy It Now,https://www.ebay.com/itm/202859896636
1878-CC Trade Dollar PCGS VF-20,188513441533,1/12/2026,$512.68,Free,Certified,sdbullion,Best Offer,https://www.ebay.com/itm/188513441533
1878-CC Trade Dollar PCGS VF-20,368546515278,2/17/2026,$440.17,Free,Certified,greatcollections,Auction,https://www.ebay.com/itm/368546515278
1878-CC Trade Dollar NGC AU-55,277298480899,1/17/2026,"$1,534.14",Free,Certified,keydate_coins,Buy It Now,https://www.ebay.com/itm/277298480899
1878-CC Trade Dollar NGC VF-20,284853809953,12/30/2025,$521.26,Free,Certified,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/284853809953
1878-CC Trade Dollar PCGS VF-20,340705328695,12/3/2025,$415.35,Free,Certified,greatcollections,Best Offer,https://www.ebay.com/itm/340705328695
1878-CC Trade Dollar VF Details,105738279431,12/9/2025,$360.99,$4.99,Circulated,greatcollections,Best Offer,https://www.ebay.com/itm/105738279431
1878-CC Trade Dollar VF Details,275894986376,1/15/2026,$464.71,Free,Circulated,jmbullion,Auction,https://www.ebay.com/itm/275894986376
1878-CC Trade Dollar VF Details,195600094403,12/7/2025,$439.55,$4.99,Circulated,liberty_coin,Best Offer,https://www.ebay.com/itm/195600094403
1878-CC Trade Dollar PCGS VF-30,132655107662,1/12/2026,$700.38,Free,Certified,goldhillcoins,Buy It Now,https://www.ebay.com/itm/132655107662
1878-CC Trade Dollar NGC XF-45,161961370687,2/7/2026,$765.78,Free,Certified,greatcollections,Best Offer,https://www.ebay.com/itm/161961370687
1878-CC Trade Dollar VF Details,237468063849,12/10/2025,$439.90,$3.99,Circulated,keydate_coins,Auction,https://www.ebay.com/itm/237468063849
1878-CC Trade Dollar PCGS VF-20,289315425628,1/23/2026,$370.23,Free,Certified,mcm_online,Buy It Now,https://www.ebay.com/itm/289315425628
1878-CC Trade Dollar VF Details,314049973842,1/31/2026,$379.52,Free,Circulated,pinehurst_coins,Auction,https://www.ebay.com/itm/314049973842
