Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
Various US Mint 1987-1992 Proof Set San Francisco 1C 5C 10C 25C 50C Uncirculated,147229839133,"Apr 5, 2026",$44.00,$5.30,,,Auction,https://www.ebay.com/itm/147229839133
1987 Prestige Proof Coin Set US Constitution Commemorative 90% Silver Dollar,168279439606,"Apr 4, 2026",$61.00,$0.00,,,Auction,https://www.ebay.com/itm/168279439606
1987 P D S Kennedy Half Dollar 50c Year set Proof & BU US 3 Coin lot,188232643784,"Apr 4, 2026",$12.50,$0.00,,,Fixed price,https://www.ebay.com/itm/188232643784
1987 US Mint 5 Coin Proof Set w/ Original Box ~ Free Shipping,396846003111,"Apr 2, 2026",$9.49,$0.00,,,Fixed price,https://www.ebay.com/itm/396846003111
1987-S US Mint Proof Set 1989 1986 1985,116222619946,"Apr 1, 2026",$24.99,$7.40,,,Fixed price,https://www.ebay.com/itm/116222619946
1987 S US Mint Proof Set - Gem Proof Coins in Original Packaging,116777144578,"Mar 31, 2026",$9.99,$0.00,,,Fixed price,https://www.ebay.com/itm/116777144578
1987 P D S Kennedy Half Dollar 50c Year set Proof & BU US 3 Coin lot,188191602107,"Mar 31, 2026",$13.50,$0.00,,,Fixed price,https://www.ebay.com/itm/188191602107
"US Proof Set Lot 1972, 1983 (3), 1987, 1991, 1993 United States Mint 7 Total",147218467776,"Mar 29, 2026",$28.03,$7.52,,,Auction,https://www.ebay.com/itm/147218467776
1987-S American Eagle Proof Silver 1 Oz Coin w/ US Proof Set 6 Coins - 134B,147214676205,"Mar 28, 2026",$115.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147214676205
1987 Proof set. Genuine. complete and original as issued by US Mint.,353487917936,"Mar 27, 2026",$5.50,$1.50,,,Fixed price,https://www.ebay.com/itm/353487917936
03/27 L#7267 1986 &1987 US Mint Proof Set-F.8,157789433195,"Mar 27, 2026",$21.00,$0.00,,,Auction,https://www.ebay.com/itm/157789433195
"US MINT CLAD PROOF SETS DATED 1987 TO 2006, 1989 Mint set, 90 ORIGINAL SETS",157791442434,"Mar 27, 2026",$500.00,$25.00,,,Fixed price,https://www.ebay.com/itm/157791442434
1987-S US Mint Proof Set 5 Coin Set OGP COA Original Government Packaging,145591688987,"Mar 26, 2026",$12.91,$0.00,,,Fixed price,https://www.ebay.com/itm/145591688987
03/26 L#6515 1987 & 1988 US Mint Proof Set -F.7,157784638355,"Mar 26, 2026",$7.00,$0.00,,,Auction,https://www.ebay.com/itm/157784638355
US COIN COLLECTION 22 PROOF SETS & 6 MINT UNCIRCULATED BU YEAR NO RESERVE NR!,157770521368,"Mar 26, 2026",$120.50,$16.00,,,Auction,https://www.ebay.com/itm/157770521368
Lot of 9 US Mint Prestige Proof Sets with Silver Dollar 1987 thru 1995,168236125676,"Mar 26, 2026",$650.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168236125676
Lot of 28 US Mint Proof Sets w/ OGP 1987-2006 - See Description for Years,177993445857,"Mar 25, 2026",$149.95,$10.21,,,Fixed price,https://www.ebay.com/itm/177993445857
1987 S & 1988 S US Official Proof Set Original,188174353533,"Mar 24, 2026",$6.50,$0.00,,,Auction,https://www.ebay.com/itm/188174353533
1987-S US Mint Prestige Proof Set Constitution Silver Dollar 6 Coin w/ Box & COA,147207956805,"Mar 23, 2026",$52.00,$11.95,,,Auction,https://www.ebay.com/itm/147207956805
1986 and 1987 US Mint Prestige Set (90% SILVER $1) (lot of 2) w/COA & OGP,377042583836,"Mar 23, 2026",$142.50,$6.26,,,Fixed price,https://www.ebay.com/itm/377042583836
Lot of 11 US Mint Prestige Proof Sets with Silver Dollar 1987 1988 1990 1991 93,137145579577,"Mar 23, 2026",$787.77,$15.50,,,Auction,https://www.ebay.com/itm/137145579577
1987 P D S Washington Quarter Year Set Proof & BU US 3 Coin Lot,156870930236,"Mar 23, 2026",$6.95,$0.00,,,Fixed price,https://www.ebay.com/itm/156870930236
1987 88 89 90 91 92 98 Lot of 15 United States US Mint Proof Sets Complete Sets,127746917165,"Mar 22, 2026",$99.99,$9.95,,,Auction,https://www.ebay.com/itm/127746917165
1987 S Lincoln Memorial Proof Cent Penny from US Mint Proof Set,168021035584,"Mar 21, 2026",$5.95,$0.00,,,Fixed price,https://www.ebay.com/itm/168021035584
1987 P D S Roosevelt Dime Year Set Clad Proof & BU US 3 Coin Lot,133900942126,"Mar 21, 2026",$3.26,$3.95,,,Fixed price,https://www.ebay.com/itm/133900942126
1987 P D S Kennedy Half Dollar 50c Year set Proof & BU US 3 Coin lot,188169979861,"Mar 20, 2026",$13.33,$0.00,,,Fixed price,https://www.ebay.com/itm/188169979861
US Mint Proof Sets 1984-1989 Lot of 6,127739780444,"Mar 20, 2026",$24.25,$8.00,,,Auction,https://www.ebay.com/itm/127739780444
