Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
Barber Dime Good-VG Random Date,180609448372,1/9/2026,$11.19,$5.99,Circulated,jmbullion,Auction,https://www.ebay.com/itm/180609448372
Barber Dime Good-VG Random Date,221542127110,12/31/2025,$11.71,$3.99,Circulated,mcm_online,Auction,https://www.ebay.com/itm/221542127110
Barber Dime PCGS MS-63,268077808851,1/15/2026,$145.98,Free,Certified,silvertowne,Best Offer,https://www.ebay.com/itm/268077808851
Barber Dime XF-AU,144653826133,12/25/2025,$39.45,$5.99,Circulated,davidlawrence,Auction,https://www.ebay.com/itm/144653826133
Barber Dime NGC VF-20,361094948323,1/19/2026,$19.44,Free,Certified,boldpreciousmetals,Auction,https://www.ebay.com/itm/361094948323
Barber Dime PCGS XF-40,281480743862,2/15/2026,$40.59,Free,Certified,keydate_coins,Best Offer,https://www.ebay.com/itm/281480743862
Barber Dime Good-VG Random Date,371636830809,12/27/2025,$13.14,$4.99,Circulated,goldeneaglecoin,Auction,https://www.ebay.com/itm/371636830809
Barber Dime Good-VG Random Date,267236252897,2/9/2026,$11.46,$3.99,Circulated,apmex,Buy It Now,https://www.ebay.com/itm/267236252897
Barber Dime NGC XF-40,306183120456,12/27/2025,$41.09,$5.99,Certified,heritage_auctions_outlet,Best Offer,https://www.ebay.com/itm/306183120456
Barber Dime Good-VG Random Date,268450038227,2/3/2026,$14.56,Free,Circulated,boldpreciousmetals,Auction,https://www.ebay.com/itm/268450038227
Barber Dime NGC VF-20,281069982235,12/24/2025,$20.13,$5.99,Certified,apmex,Buy It Now,https://www.ebay.com/itm/281069982235
Barber Dime NGC MS-63,144864431609,12/3/2025,$159.55,Free,Certified,sdbullion,Buy It Now,https://www.ebay.com/itm/144864431609
Barber Dime NGC VF-20,307137907722,12/25/2025,$31.94,Free,Certified,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/307137907722
Barber Dime NGC XF-40,355997908289,12/30/2025,$48.56,Free,Certified,moderncoinmart,Buy It Now,https://www.ebay.com/itm/355997908289
Barber Dime XF-AU,320687917870,2/19/2026,$43.61,$5.99,Circulated,goldhillcoins,Best Offer,https://www.ebay.com/itm/320687917870
Barber Dime Fine-VF 90% Silver,351940441501,1/6/2026,$18.88,Free,Circulated,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/351940441501
Barber Dime Good-VG Random Date,110711413980,1/5/2026,$15.61,$4.99,Circulated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/110711413980
Barber Dime Fine-VF 90% Silver,114982963053,1/30/2026,$19.26,$3.99,Circulated,jmbullion,Best Offer,https://www.ebay.com/itm/114982963053
Barber Dime Good-VG Random Date,135248795372,12/1/2025,$13.27,Free,Circulated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/135248795372
Barber Dime Fine-VF 90% Silver,393320693620,1/11/2026,$19.79,Free,Circulated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/393320693620
