Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2022 Royal Mint Lunar Tiger 1 oz Gold PCGS MS-69,173003429182,1/21/2026,"$5,715.32",$4.99,Certified,keydate_coins,Buy It Now,https://www.ebay.com/itm/173003429182
2022 Great Britain Lunar Tiger 1 oz Gold BU,250174312256,2/10/2026,"$5,566.00",Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/250174312256
2022 Royal Mint Lunar Tiger 1 oz Gold PCGS MS-69,314566290426,12/26/2025,"$5,642.84",$5.99,Certified,greatcollections,Auction,https://www.ebay.com/itm/314566290426
2022 Great Britain Lunar Tiger 1 oz Gold BU,187199004094,12/10/2025,"$5,507.93",$3.99,Uncirculated,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/187199004094
2022 Great Britain Lunar Tiger 1 oz Gold BU,217735833541,2/15/2026,"$5,469.42",Free,Uncirculated,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/217735833541
2022 Great Britain Lunar Tiger 1 oz Gold BU,276804369069,2/1/2026,"$5,547.43",$3.99,Uncirculated,jmbullion,Best Offer,https://www.ebay.com/itm/276804369069
2022 Royal Mint Lunar Tiger 1 oz Gold NGC MS-69,102079288356,1/17/2026,"$5,620.35",$5.99,Certified,keydate_coins,Best Offer,https://www.ebay.com/itm/102079288356
2022 Royal Mint Lunar Tiger Gold PCGS MS-70,306080520563,2/16/2026,"$6,871.72",Free,Certified,mcm_online,Auction,https://www.ebay.com/itm/306080520563
2022 Great Britain Lunar Tiger 1 oz Gold BU,340329060269,12/23/2025,"$5,774.14",Free,Uncirculated,heritage_auctions_outlet,Auction,https://www.ebay.com/itm/340329060269
2022 Royal Mint Lunar Tiger 1 oz Gold PCGS MS-69,222011208460,12/13/2025,"$5,830.18",Free,Certified,moderncoinmart,Buy It Now,https://www.ebay.com/itm/222011208460
2022 Royal Mint Lunar Tiger Gold PCGS MS-70,239276561402,1/31/2026,"$7,471.31",Free,Certified,liberty_coin,Best Offer,https://www.ebay.com/itm/239276561402
2022 Great Britain Lunar Tiger 1 oz Gold BU,221014283820,12/11/2025,"$5,565.16",Free,Uncirculated,mcm_online,Best Offer,https://www.ebay.com/itm/221014283820
2022 Great Britain Lunar Tiger 1 oz Gold BU,204959226270,2/6/2026,"$5,473.73",Free,Uncirculated,goldhillcoins,Auction,https://www.ebay.com/itm/204959226270
2022 Great Britain Lunar Tiger 1 oz Gold BU,349556294276,12/16/2025,"$5,780.15",$5.99,Uncirculated,keydate_coins,Auction,https://www.ebay.com/itm/349556294276
