Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1938-D Walking Liberty Half Dollar - Almost Uncirculated (AU) - 90% Silver,135386205620,"Apr 5, 2026",$224.97,$0.00,,,Fixed price,https://www.ebay.com/itm/135386205620
1938-D Walking Liberty Half Dollar ~ XF/AU ~ Key Date! ~ 90% Silver,124903064275,"Mar 23, 2026",$124.12,$3.98,,,Fixed price,https://www.ebay.com/itm/124903064275
1938 D Walking Liberty Half Dollar - Fine !!,116623990592,"Mar 10, 2026",$65.00,$0.00,,,Fixed price,https://www.ebay.com/itm/116623990592
1938-D Walking Liberty Silver Half Dollar Almost Uncirculated. Great Coin A-301,117004643021,"Apr 2, 2026",$369.00,$7.70,,,Fixed price,https://www.ebay.com/itm/117004643021
1938-D Walking Liberty Half Dollar ANACS F12 Details Key Date,117076743760,"Mar 10, 2026",$60.00,$5.85,,,Fixed price,https://www.ebay.com/itm/117076743760
1938 d walking liberty half dollar,117110293546,"Apr 2, 2026",$36.00,$4.78,,,Auction,https://www.ebay.com/itm/117110293546
1938 D VF/XF Walking Liberty Half Dollar 6115ARCS,117118430077,"Apr 5, 2026",$96.95,$4.95,,,Auction,https://www.ebay.com/itm/117118430077
1938-D LIBERTY WALKING HALF DOLLAR NGC VF30,126067487304,"Apr 1, 2026",$145.00,$0.00,,,Fixed price,https://www.ebay.com/itm/126067487304
1938-D Walking Liberty Half Dollar XF Details,126752399448,"Apr 5, 2026",$120.00,$0.00,,,Fixed price,https://www.ebay.com/itm/126752399448
1938 D Liberty Walking Half Dollar VF Very Fine Silver 50c Key Date,127670471171,"Mar 24, 2026",$95.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127670471171
1938 D # 1 WALKING LIBERTY HALF DOLLAR,127711029375,"Mar 7, 2026",$41.00,$2.87,,,Auction,https://www.ebay.com/itm/127711029375
1938 D # 2 WALKING LIBERTY HALF DOLLAR,127711031442,"Mar 7, 2026",$44.44,$3.13,,,Auction,https://www.ebay.com/itm/127711031442
1938 D Walking Liberty Half Dollar,127716580513,"Mar 8, 2026",$56.00,$0.00,,,Auction,https://www.ebay.com/itm/127716580513
1938-D Walking Liberty Half Dollar ~ Borderline Uncirculated (AU++) ~ Key Date!,127717024796,"Mar 10, 2026",$194.98,$3.98,,,Auction,https://www.ebay.com/itm/127717024796
1938 D Silver Walking Liberty Half Dollar - -Low Mintage,127734329500,"Mar 21, 2026",$37.00,$8.30,,,Auction,https://www.ebay.com/itm/127734329500
1938-D Walking Liberty Half Dollar ~ Borderline Uncirculated AU++ ~ Key Date!,127760347034,"Mar 27, 2026",$194.98,$4.98,,,Auction,https://www.ebay.com/itm/127760347034
"1938 D Walking Liberty Half Dollar in VERY GOOD condition ~ MINTAGE 491,600 b105",133562582090,"Mar 23, 2026",$53.00,$2.50,,,Fixed price,https://www.ebay.com/itm/133562582090
1938-D Walking Liberty Silver Half Dollar 50c - Denver / Key Date! -No Reserve!,137117895703,"Mar 16, 2026",$41.62,$1.00,,,Auction,https://www.ebay.com/itm/137117895703
1938-D WALKING LIBERTY 90% SILVER HALF DOLLAR ICG EF 40 #T1777,137133340306,"Mar 21, 2026",$111.50,$1.38,,,Auction,https://www.ebay.com/itm/137133340306
1938-D Walking Liberty Silver Half Dollar XF E361 TKFT,137145685081,"Apr 4, 2026",$101.85,$0.00,,,Fixed price,https://www.ebay.com/itm/137145685081
1938-D WALKING LIBERTY 90% SILVER HALF DOLLAR ICG EF 40 #T1778,137152723374,"Mar 27, 2026",$128.50,$1.60,,,Auction,https://www.ebay.com/itm/137152723374
1938 D Walking Liberty Half Dollar,137158285575,"Mar 29, 2026",$47.00,$7.00,,,Auction,https://www.ebay.com/itm/137158285575
1938-D WALKING LIBERTY 90% SILVER HALF DOLLAR ICG AU 53 #T1779,137176382143,"Apr 4, 2026",$157.50,$6.00,,,Auction,https://www.ebay.com/itm/137176382143
1938-D WALKING LIBERTY HALF DOLLAR *SEMI-KEY DATE*,147173115434,"Mar 8, 2026",$58.00,$5.25,,,Auction,https://www.ebay.com/itm/147173115434
1938-D Walking Liberty Half,147175863835,"Mar 7, 2026",$48.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147175863835
1938-D 50C Walking Liberty Silver Half Dollar*KEY DATE*,147192632754,"Mar 18, 2026",$99.99,$6.00,,,Auction,https://www.ebay.com/itm/147192632754
1938-D Walking Liberty Half Dollar F+,147217046614,"Mar 24, 2026",$39.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147217046614
1938-D Walking Liberty Half - Key Date,147223532824,"Mar 29, 2026",$94.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147223532824
1938 D 50c Walking Liberty Silver Half Dollars,147225007033,"Apr 2, 2026",$54.00,$0.00,,,Auction,https://www.ebay.com/itm/147225007033
1938-D Walking Liberty Half Dollar In Fine Condition,147229926146,"Apr 5, 2026",$41.00,$5.40,,,Auction,https://www.ebay.com/itm/147229926146
1938-D Walking Liberty Half Dollar VF Key Date,156473782911,"Mar 18, 2026",$60.00,$7.95,,,Fixed price,https://www.ebay.com/itm/156473782911
1938 **D** WALKING LIBERTY HALF DOLLAR **PCGS VF25** - FREE SHIPPING! G1653,157125263771,"Mar 12, 2026",$110.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157125263771
Walking Liberty SILVER Half Dollar 1938-D Denver Mint USA KEY DATE USA Coin🔥,157611852910,"Apr 4, 2026",$129.86,$0.00,,,Fixed price,https://www.ebay.com/itm/157611852910
1938-D 50c Walking Liberty Half Dollar VG-Fine details,157691083414,"Mar 23, 2026",$55.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157691083414
1938-D Walking Liberty Half Dollar Circulated,157735376715,"Mar 10, 2026",$69.00,$4.00,,,Fixed price,https://www.ebay.com/itm/157735376715
1938-D Walking Liberty Half Dollar - Semi Key Date,157746564146,"Mar 15, 2026",$47.05,$2.95,,,Fixed price,https://www.ebay.com/itm/157746564146
1938-D Walking Liberty Half Dollar 50c ANACS EF 45 1938d,157762194319,"Mar 19, 2026",$111.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157762194319
03/00000020 L#3425 1938 D Walking Liberty Silver Half Dollar Coin (wxg),157770394537,"Mar 20, 2026",$127.00,$0.00,,,Auction,https://www.ebay.com/itm/157770394537
1938-D Walking Liberty Half Dollar PCGS VF 20 — 90 % Silver,157795473876,"Apr 5, 2026",$99.95,$4.50,,,Auction,https://www.ebay.com/itm/157795473876
1938 *D* LIBERTY WALKING SILVER HALF DOLLAR ***NICE*** FREE SHIPPING C2565,157797568453,"Mar 30, 2026",$51.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157797568453
1938-D Denver Walking Liberty Silver Half 50c Very Fine VF+,167780656665,"Mar 25, 2026",$62.00,$0.00,,,Fixed price,https://www.ebay.com/itm/167780656665
1938 D Walking Liberty Half Dollar US Silver 50c Coin,168202983996,"Mar 6, 2026",$50.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168202983996
1938-D Walking Liberty Silver Half Dollar 50c Almost Very Fine VF+,168233878383,"Apr 1, 2026",$54.00,$4.95,,,Fixed price,https://www.ebay.com/itm/168233878383
1938-D Walking Liberty Silver Half Dollar 50c Fine FN F+,168233879541,"Mar 24, 2026",$55.00,$4.95,,,Fixed price,https://www.ebay.com/itm/168233879541
