Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2024 American 1 OZ Silver Eagle Coin 24K GOLD w/ BLACK RUTHENIUM Detail - TYPE 2,234123059368,"Feb 25, 2026",$161.28,$40.95,,,Fixed price,https://www.ebay.com/itm/234123059368
Black RUTHENIUM SILHOUETTE 1 oz .999 Fine Silver 2024 American Eagle Box Type 2,233580772084,"Mar 6, 2026",$155.21,$30.64,,,Fixed price,https://www.ebay.com/itm/233580772084
,,"Dec 27, 2025",$79.99,$11.99,,,Fixed price,
2024 $1 American Silver Eagle Type 2 -ANACS MS70 Eagle USA Flag Core BS383,127331335481,"Mar 18, 2026",$125.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127331335481
,,"Dec 24, 2025",$65.00,$5.09,,,Fixed price,
2024 1 OZ Silver Eagle Coin BLACK RUTHENIUM w/ 24K Gold Detail - TYPE 2 #220/500,127625995971,"Jan 18, 2026",$90.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127625995971
2021-2024 Type 2 Silver Eagles Ms70,137025069227,"Feb 16, 2026",$385.00,$0.00,,,Auction,https://www.ebay.com/itm/137025069227
,,"Oct 31, 2025",$398.76,$12.99,,,Fixed price,
,,"Dec 26, 2025",$399.00,$9.10,,,Fixed price,
"2024 $1 American Silver Eagle (1) Bullion Coin Type 2, From Mint Tube FREE SHIP!",157737984163,"Mar 12, 2026",$91.00,$0.00,,,Auction,https://www.ebay.com/itm/157737984163
2024-(P) American Silver Eagle Star Privy 1 oz .999 Silver $1 NGC BU Type 2,168041815351,"Jan 19, 2026",$99.00,$7.99,,,Fixed price,https://www.ebay.com/itm/168041815351
2024-W $1 Type 2 EARLY RELEASES NGC MS 70 Silver American Eagle Dollar,177925196333,"Mar 5, 2026",$105.00,$5.52,,,Fixed price,https://www.ebay.com/itm/177925196333
1986-2024 American Silver Eagle NGC MS69 40-Coin set Type 1&2,178005302648,"Apr 2, 2026","$4,200.00",$0.00,,,Fixed price,https://www.ebay.com/itm/178005302648
2024 BLACK RUTHENIUM 1 Troy Oz 999 Silver American Eagle Coin - TYPE 2,195008319650,"Jan 5, 2026",$139.95,$0.00,,,Fixed price,https://www.ebay.com/itm/195008319650
2024 American Silver Eagle (Type 2) 1oz 99.9% Fine Silver,198077148823,"Feb 8, 2026",$89.00,$5.00,,,Auction,https://www.ebay.com/itm/198077148823
2024 $1 American Silver Eagle Type 2 - PCGS MS70 FDOI Flag Label,277672793606,"Jan 28, 2026",$125.00,$3.00,,,Fixed price,https://www.ebay.com/itm/277672793606
"2024-(W) American Silver Eagle MS69 PCGS, Type 2 Highly Collectible",287100690210,"Jan 26, 2026",$104.99,$5.50,,,Fixed price,https://www.ebay.com/itm/287100690210
,,"Dec 7, 2025",$132.50,$1.23,,,Auction,
,,"Dec 7, 2025",$134.56,$1.24,,,Auction,
2024 BLACK RUTHENIUM 1 Troy Oz 999 Silver American Eagle Coin - TYPE 2,325143875488,"Feb 6, 2026",$179.95,$0.00,,,Fixed price,https://www.ebay.com/itm/325143875488
2024 $1 American Silver Eagle Type 2 CAC Graded MS70 Slab,335606944666,"Mar 19, 2026",$150.00,$0.00,,,Fixed price,https://www.ebay.com/itm/335606944666
,,"Dec 24, 2025",$88.00,$5.00,,,Fixed price,
2020-2024 American Silver Eagle 6-Coin Set PCGS MS70 FDOI Flag Label Type 1 & 2,336034552120,"Nov 10, 2025",$459.99,$4.84,,,Fixed price,https://www.ebay.com/itm/336034552120
,,"Nov 11, 2025",$112.47,$4.87,,,Fixed price,
2024 American Silver Eagle NGC Graded MS70 1 Troy Ounce . 999 Fine Silver Type 2,336383738557,"Jan 13, 2026",$95.87,$1.99,,,Fixed price,https://www.ebay.com/itm/336383738557
,,"Oct 24, 2025",$100.27,$5.00,,,Fixed price,
,,"Jan 3, 2026",$75.55,$5.00,,,Fixed price,
2024-S Proof $1 Type 2 American Silver Eagle - West Point - 24EM,358112533021,"Jan 16, 2026",$95.00,$2.74,,,Auction,https://www.ebay.com/itm/358112533021
2024-S Proof $1 Type 2 American Silver Eagle - West Point - 24EM,358112539489,"Jan 16, 2026",$95.00,$5.95,,,Auction,https://www.ebay.com/itm/358112539489
2024-S Proof $1 Type 2 American Silver Eagle - West Point - 24EM,358124620078,"Jan 19, 2026",$110.00,$5.95,,,Auction,https://www.ebay.com/itm/358124620078
2024-W Proof $1 Type 2 American Silver Eagle - West Point - 24EA,358124622023,"Jan 19, 2026",$99.00,$5.95,,,Auction,https://www.ebay.com/itm/358124622023
,,"Dec 7, 2025",$125.00,$0.00,,,Fixed price,
2005 & 2024 Type 2 American Eagle Silver Dollars original Superb GEM BU,366117562506,"Jan 21, 2026",$183.50,$4.50,,,Auction,https://www.ebay.com/itm/366117562506
,,"Oct 18, 2025",$57.00,$0.00,,,Fixed price,
,,"Nov 2, 2025",$52.00,$0.00,,,Fixed price,
,,"Nov 21, 2025",$65.65,$2.28,,,Auction,
2024 $1 American Silver Eagle Type 2 1 oz Fine .999 Coin ANACS MS70,376876392645,"Jan 25, 2026",$118.50,$3.95,,,Auction,https://www.ebay.com/itm/376876392645
1986-2024 American Silver Eagle NGC MS69 40-Coin set Type 1&2 All bright,389652270344,"Feb 21, 2026","$3,600.00",$18.92,,,Fixed price,https://www.ebay.com/itm/389652270344
2024 Silver Eagle Type 2 CAC MS 70,397506963923,"Jan 22, 2026",$115.00,$0.00,,,Auction,https://www.ebay.com/itm/397506963923
