Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2018 Canada $10 Year of the Dog 1/2 oz .9999 Silver Proof,202080022459,2/26/2026,$81.12,Free,Uncirculated,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/202080022459
2018 Canada $10 Year of the Dog 1/2 oz .9999 Silver Proof,196888872329,12/2/2025,$66.43,Free,Uncirculated,mcm_online,Best Offer,https://www.ebay.com/itm/196888872329
2018 Canada $10 Year of the Dog 1/2 oz .9999 Silver Proof,231531312657,12/15/2025,$82.40,Free,Uncirculated,apmex,Auction,https://www.ebay.com/itm/231531312657
2018 Canada $10 Year of the Dog 1/2 oz .9999 Silver Proof,379170669728,3/1/2026,$70.80,Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/379170669728
2018 Canada Lunar Dog Silver PCGS PF-69,125173276639,1/8/2026,$111.27,Free,Certified,mcm_online,Buy It Now,https://www.ebay.com/itm/125173276639
2018 Canada $10 Year of the Dog 1/2 oz .9999 Silver Proof,238159072856,2/13/2026,$76.67,Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/238159072856
2018 Canada Lunar Dog Silver NGC PF-70,302913112013,2/8/2026,$146.53,$3.99,Certified,keydate_coins,Best Offer,https://www.ebay.com/itm/302913112013
2018 Canada $10 Year of the Dog 1/2 oz .9999 Silver Proof,391351889444,12/6/2025,$81.88,Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/391351889444
2018 Canada Lunar Dog Silver PCGS PF-69,353492677368,2/23/2026,$121.03,Free,Certified,pinehurst_coins,Auction,https://www.ebay.com/itm/353492677368
2018 Canada $10 Year of the Dog 1/2 oz .9999 Silver Proof,125996452432,2/9/2026,$69.63,Free,Uncirculated,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/125996452432
2018 Canada $10 Year of the Dog 1/2 oz .9999 Silver Proof,317461673789,12/2/2025,$80.51,Free,Uncirculated,mcm_online,Auction,https://www.ebay.com/itm/317461673789
2018 Canada $10 Year of the Dog 1/2 oz .9999 Silver Proof,244876776057,2/25/2026,$76.17,Free,Uncirculated,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/244876776057
2018 Canada Lunar Dog Silver PCGS PF-69,172712133043,12/6/2025,$106.63,Free,Certified,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/172712133043
2018 Canada Lunar Dog Silver PCGS PF-69,333410553572,2/7/2026,$112.37,Free,Certified,govmint_official,Buy It Now,https://www.ebay.com/itm/333410553572
