Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2025 Gold Eagle 1/4 oz NGC MS-70 First Day,182653146732,12/14/2025,"$1,468.79",Free,Certified,greatcollections,Buy It Now,https://www.ebay.com/itm/182653146732
2025 American Gold Eagle 1/4 oz BU,118639044790,1/19/2026,"$1,324.15",$4.99,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/118639044790
2025 Gold Eagle 1/4 oz PCGS MS-69,374995022329,1/5/2026,"$1,369.82",$5.99,Certified,pinehurst_coins,Auction,https://www.ebay.com/itm/374995022329
2025 Gold Eagle 1/4 oz PCGS MS-70 First Day,180055699763,2/12/2026,"$1,554.40",Free,Certified,goldeneaglecoin,Auction,https://www.ebay.com/itm/180055699763
2025 Gold Eagle 1/4 oz NGC MS-69,173292442001,2/20/2026,"$1,396.23",Free,Certified,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/173292442001
2025 Gold Eagle 1/4 oz PCGS MS-69,150543111763,12/18/2025,"$1,359.97",Free,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/150543111763
2025 Gold Eagle 1/4 oz PCGS MS-69,339433657569,2/4/2026,"$1,369.28",Free,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/339433657569
2025 Gold Eagle 1/4 oz PCGS MS-69,145194250544,2/2/2026,"$1,420.25",Free,Certified,bullionshark,Auction,https://www.ebay.com/itm/145194250544
2025 American Gold Eagle 1/4 oz BU,308252344007,11/25/2025,"$1,374.43",Free,Uncirculated,liberty_coin,Auction,https://www.ebay.com/itm/308252344007
2025 American Gold Eagle 1/4 oz BU,264484456120,12/25/2025,"$1,368.18",Free,Uncirculated,jmbullion,Buy It Now,https://www.ebay.com/itm/264484456120
2025 Gold Eagle 1/4 oz NGC MS-69,393982187852,2/19/2026,"$1,392.38",$4.99,Certified,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/393982187852
2025 American Gold Eagle 1/4 oz BU,266839262598,12/4/2025,"$1,318.24",Free,Uncirculated,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/266839262598
2025 American Gold Eagle 1/4 oz BU,110282793254,12/11/2025,"$1,375.45",Free,Uncirculated,jmbullion,Auction,https://www.ebay.com/itm/110282793254
2025 Gold Eagle 1/4 oz NGC MS-69,112305706432,1/21/2026,"$1,430.54",Free,Certified,jmbullion,Auction,https://www.ebay.com/itm/112305706432
2025 American Gold Eagle 1/4 oz BU,272965176945,12/28/2025,"$1,352.09",Free,Uncirculated,rarecoinwholesalers,Auction,https://www.ebay.com/itm/272965176945
2025 American Gold Eagle 1/4 oz BU,297996833893,12/17/2025,"$1,345.67",Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/297996833893
