Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,377338154393,12/10/2025,$107.51,Free,Uncirculated,legend_numismatics,Auction,https://www.ebay.com/itm/377338154393
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,300963459673,12/17/2025,$95.10,Free,Uncirculated,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/300963459673
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,306349328254,2/17/2026,$98.68,$5.99,Uncirculated,keydate_coins,Buy It Now,https://www.ebay.com/itm/306349328254
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,376880322085,1/10/2026,$99.34,Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/376880322085
2026 Lunar III Horse Silver NGC MS-70,172483743562,1/13/2026,$145.37,$5.99,Certified,jmbullion,Best Offer,https://www.ebay.com/itm/172483743562
2026 Perth Mint Lunar III Horse 1 oz .9999 Silver,120071661877,2/22/2026,$102.02,$4.99,Uncirculated,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/120071661877
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,220667105990,12/24/2025,$97.37,Free,Uncirculated,liberty_coin,Auction,https://www.ebay.com/itm/220667105990
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,368745106296,1/19/2026,$95.85,Free,Uncirculated,goldhillcoins,Auction,https://www.ebay.com/itm/368745106296
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,115069580949,3/1/2026,$102.85,$5.99,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/115069580949
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,283293796827,2/16/2026,$103.99,Free,Uncirculated,moderncoinmart,Auction,https://www.ebay.com/itm/283293796827
2026 Perth Mint Lunar III Horse 1 oz .9999 Silver,117484914675,12/11/2025,$103.44,$4.99,Uncirculated,rarecoinwholesalers,Best Offer,https://www.ebay.com/itm/117484914675
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,398136082210,3/1/2026,$106.02,Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/398136082210
2026 Perth Mint Lunar III Horse 1 oz .9999 Silver,100185315406,1/30/2026,$100.20,Free,Uncirculated,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/100185315406
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,380389863174,12/2/2025,$97.37,$3.99,Uncirculated,govmint_official,Buy It Now,https://www.ebay.com/itm/380389863174
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,148711680002,12/22/2025,$100.34,Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/148711680002
2026 Australia Lunar Series III Year of the Horse 1 oz Silver BU,138851305078,12/10/2025,$106.79,$3.99,Uncirculated,sdbullion,Auction,https://www.ebay.com/itm/138851305078
