Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2023-S Reverse Proof Morgan Dollar and American Silver Eagle 2 Coin Set OGP,356512908715,01/16/2026,$299.00,Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/356512908715
2023 S Reverse Proof Morgan & ASE Set 2 Coin Silver Dollar OGP Box COA,356428401923,01/10/2026,$285.00,$5.99,Uncirculated,moderncoinmart,Buy It Now,https://www.ebay.com/itm/356428401923
2023-S Morgan Dollar & Silver Eagle Reverse Proof 2-Coin Set US Mint,355942103856,12/26/2025,$274.95,Free,Uncirculated,libertycoinandcurrency,Buy It Now,https://www.ebay.com/itm/355942103856
2023 S Reverse Proof Morgan and ASE 2 Pc Set NGC PF70 Ultra Cameo,356301309428,01/22/2026,$449.00,Free,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/356301309428
2023-S Reverse Proof 2 Coin Set Morgan Dollar + Silver Eagle OGP,356205207134,01/08/2026,$279.99,$4.95,Uncirculated,goldenstatecoin,Best Offer,https://www.ebay.com/itm/356205207134
2023 S Rev Proof Morgan & ASE Set PCGS PR70DCAM First Strike 2 Coin,355818504672,01/04/2026,$459.95,Free,Certified,davidlawrencerarecoins,Buy It Now,https://www.ebay.com/itm/355818504672
2023-S US Mint Reverse Proof Morgan Dollar and Silver Eagle Set OGP,356389614527,12/20/2025,$269.00,$5.49,Uncirculated,sdbullion,Auction,https://www.ebay.com/itm/356389614527
2023 S Morgan + ASE Reverse Proof 2-Coin Set NGC PF69 UC,355861208134,01/19/2026,$379.00,Free,Certified,pinnaclerarities,Buy It Now,https://www.ebay.com/itm/355861208134
2023-S Reverse Proof Set Morgan and Silver Eagle OGP from US Mint,356274306842,12/22/2025,$265.00,$4.99,Uncirculated,jmbullion,Best Offer,https://www.ebay.com/itm/356274306842
2023 S Rev Proof Morgan Dollar & American Silver Eagle 2 Coin OGP,355734812936,01/14/2026,$275.00,Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/355734812936
2023-S Reverse Proof Morgan and ASE Silver Dollar 2 Piece Set,356152818204,12/28/2025,$278.99,$5.00,Uncirculated,scottsmancoins,Auction,https://www.ebay.com/itm/356152818204
2023 S Morgan Dollar & Silver Eagle Reverse Proof 2pc Set w/ OGP,355996704539,01/26/2026,$272.00,$4.99,Uncirculated,silvercoinshop,Buy It Now,https://www.ebay.com/itm/355996704539
2023-S Reverse Proof 2 Coin Set Morgan & ASE PCGS PR70 DCAM,356361905317,01/06/2026,$465.00,Free,Certified,certifiedassets,Buy It Now,https://www.ebay.com/itm/356361905317
2023 S US Mint Reverse Proof Silver Dollar 2 Coin Set,355608019845,12/16/2025,$259.00,$5.99,Uncirculated,mcmcoins,Buy It Now,https://www.ebay.com/itm/355608019845
