Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1914 Barber Half Dollar PCGS MS-64 - Low Mintage Date!,117084019075,"Mar 27, 2026","$3,700.00",$0.00,,,Fixed price,https://www.ebay.com/itm/117084019075
"1914 P Barber Half Dollar, Better Date, VG ZM",127584603908,"Mar 15, 2026",$119.95,$0.00,,,Fixed price,https://www.ebay.com/itm/127584603908
1914 S Barber Silver Half Dollar PCGS G06 Nice Original,127586297872,"Mar 11, 2026",$65.00,$5.85,,,Fixed price,https://www.ebay.com/itm/127586297872
1914-S Barber Half Dollar Average Circ 90% Silver low mintage,127713292150,"Mar 8, 2026",$39.99,$5.00,,,Fixed price,https://www.ebay.com/itm/127713292150
3-Barber Silver Coins 1907 Half Dollar 1915 Quarter 1914 Dime,127755425043,"Mar 25, 2026",$40.00,$5.52,,,Fixed price,https://www.ebay.com/itm/127755425043
3-Barber Silver Coins 1909 Half Dollar 1910 Quarter 1914 Dime,127755449834,"Mar 21, 2026",$40.00,$5.30,,,Fixed price,https://www.ebay.com/itm/127755449834
1914 Barber Half Dollar,127768129853,"Apr 4, 2026",$61.00,$5.00,,,Auction,https://www.ebay.com/itm/127768129853
1914 BARBER HALF DOLLAR NGC VG 8 NICE AND NATURAL LOW MINTAGE TOUGH BETTER DATE,136885064991,"Mar 24, 2026",$185.00,$0.00,,,Fixed price,https://www.ebay.com/itm/136885064991
"1914 BARBER HALF DOLLAR PCGS VG 08 NICE AND NATURAL LIGHT COINSILVER GREY, NO",137107191339,"Mar 31, 2026",$195.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137107191339
1914 S - Barber Half Dollar - VG - Very Good,146915471242,"Mar 6, 2026",$39.99,$0.00,,,Fixed price,https://www.ebay.com/itm/146915471242
1914 S Barber Head Silver Half Dollar,147183276904,"Mar 10, 2026",$27.00,$3.99,,,Auction,https://www.ebay.com/itm/147183276904
1914 Barber Half Dollar Rare. only 124k minted,147192011222,"Mar 15, 2026",$222.00,$5.00,,,Auction,https://www.ebay.com/itm/147192011222
1914 **P** BARBER SILVER HALF DOLLAR ***NICE COIN!*** FREE SHIPPING! C1973,157727234461,"Mar 28, 2026",$110.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157727234461
1914 **S** BARBER SILVER HALF DOLLAR ***NICE COIN!*** FREE SHIPPING! C1975,157727235594,"Mar 9, 2026",$39.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157727235594
SEMI-KEY 1914 (P) BARBER HALF DOLLAR VG DETAILS,157731770068,"Mar 7, 2026",$79.99,$0.00,,,Fixed price,https://www.ebay.com/itm/157731770068
1914-S Barber Half Dollar,157740734464,"Mar 18, 2026",$35.95,$4.88,,,Fixed price,https://www.ebay.com/itm/157740734464
1914-S Barber Half Dollar 90% Silver Scarce Better Date Inv#3212-2226,157750932452,"Mar 19, 2026",$50.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157750932452
03/000018 L#2031 1914 Barber Silver Half Dollar Coin (spz),157766681526,"Mar 18, 2026",$233.00,$0.00,,,Auction,https://www.ebay.com/itm/157766681526
03/0018 L#1914 Barber Silver Half Dollar,157766681531,"Mar 18, 2026",$54.00,$0.00,,,Auction,https://www.ebay.com/itm/157766681531
03/00000020 L#3421 1914 S Barber Silver Half Dollar Coin,157770394544,"Mar 20, 2026",$135.00,$0.00,,,Auction,https://www.ebay.com/itm/157770394544
03/000023 L#5339 1914 S Barber Silver Half Dollar Coin,157778991524,"Mar 23, 2026",$101.00,$0.00,,,Auction,https://www.ebay.com/itm/157778991524
1914-S San Francisco Very Good VG+ Barber Liberty Silver Half Dollar 50C #1,167780656582,"Mar 7, 2026",$44.95,$4.95,,,Fixed price,https://www.ebay.com/itm/167780656582
1914-P Barber Half Dollar,168231166472,"Mar 20, 2026",$90.90,$5.75,,,Auction,https://www.ebay.com/itm/168231166472
1914-P Liberty Barber Silver Half Dollar 50c Philadelphia Very Good VG+,168233981657,"Mar 16, 2026",$109.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168233981657
1914-S BARBER HALF DOLLAR 90% SILVER .50¢ UNITED STATES (A295),168256416799,"Mar 30, 2026",$22.50,$5.95,,,Auction,https://www.ebay.com/itm/168256416799
"1914 ""S"" Barber Half Dollar***VG***",168262552236,"Apr 4, 2026",$24.97,$7.89,,,Auction,https://www.ebay.com/itm/168262552236
1914-S US Barber Half Dollar 50C Silver Coin,177953419384,"Mar 22, 2026",$33.00,$0.00,,,Auction,https://www.ebay.com/itm/177953419384
1914 US Barber Half Dollar 50C Silver Coin,177953419421,"Mar 22, 2026",$183.49,$0.00,,,Auction,https://www.ebay.com/itm/177953419421
1914 S Barber Half Dollar 50c 90% silver,177979026188,"Mar 28, 2026",$59.99,$0.00,,,Auction,https://www.ebay.com/itm/177979026188
1914-S Barber Half Dollar 50c F,187890038264,"Mar 24, 2026",$27.00,$5.07,,,Fixed price,https://www.ebay.com/itm/187890038264
