Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2012 Lunar II Dragon 1/4 oz Gold NGC MS-69,177800529560,1/7/2026,"$1,553.58",Free,Certified,bullionshark,Buy It Now,https://www.ebay.com/itm/177800529560
2012 Australia Lunar II Dragon 1/4 oz Gold BU,297783362130,2/16/2026,"$1,455.21",Free,Uncirculated,bullionshark,Buy It Now,https://www.ebay.com/itm/297783362130
2012 Lunar II Dragon 1/4 oz Gold PCGS MS-70,150618600869,1/8/2026,"$1,985.04",Free,Certified,legend_numismatics,Buy It Now,https://www.ebay.com/itm/150618600869
2012 Australia Lunar II Dragon 1/4 oz Gold BU,379097457953,2/5/2026,"$1,438.99",Free,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/379097457953
2012 Lunar II Dragon 1/4 oz Gold NGC MS-70,181362844743,12/18/2025,"$2,048.16",Free,Certified,bullionshark,Auction,https://www.ebay.com/itm/181362844743
2012 Australia Lunar II Dragon 1/4 oz Gold BU,233457003015,12/13/2025,"$1,461.30",Free,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/233457003015
2012 Australia Lunar II Dragon 1/4 oz Gold BU,218996814809,1/27/2026,"$1,362.14",Free,Uncirculated,pinehurst_coins,Auction,https://www.ebay.com/itm/218996814809
2012 Australia Lunar II Dragon 1/4 oz Gold BU,306772755243,11/22/2025,"$1,376.95",$5.99,Uncirculated,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/306772755243
2012 Australia Lunar II Dragon 1/4 oz Gold BU,193540633593,12/11/2025,"$1,395.55",Free,Uncirculated,mcm_online,Buy It Now,https://www.ebay.com/itm/193540633593
2012 Australia Lunar II Dragon 1/4 oz Gold BU,180554402282,11/30/2025,"$1,421.50",Free,Uncirculated,greatcollections,Auction,https://www.ebay.com/itm/180554402282
2012 Lunar II Dragon 1/4 oz Gold PCGS MS-69,174309011909,11/29/2025,"$1,525.86",Free,Certified,liberty_coin,Auction,https://www.ebay.com/itm/174309011909
2012 Lunar II Dragon 1/4 oz Gold PCGS MS-69,103960291479,2/9/2026,"$1,488.53",Free,Certified,goldhillcoins,Auction,https://www.ebay.com/itm/103960291479
2012 Lunar II Dragon 1/4 oz Gold NGC MS-69,243915943588,2/6/2026,"$1,561.71",Free,Certified,legend_numismatics,Buy It Now,https://www.ebay.com/itm/243915943588
2012 Lunar II Dragon 1/4 oz Gold PCGS MS-69,173041155917,1/29/2026,"$1,475.64",Free,Certified,heritage_auctions_outlet,Best Offer,https://www.ebay.com/itm/173041155917
