Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,394687652887,2/23/2026,$83.01,$3.99,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/394687652887
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,251118115371,2/6/2026,$74.68,Free,Uncirculated,govmint_official,Best Offer,https://www.ebay.com/itm/251118115371
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,172141394901,1/11/2026,$83.86,Free,Uncirculated,moderncoinmart,Auction,https://www.ebay.com/itm/172141394901
2013 Canada Lunar Snake Silver NGC PF-70,347968174756,1/8/2026,$170.72,Free,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/347968174756
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,299521174033,2/19/2026,$71.96,$5.99,Uncirculated,keydate_coins,Buy It Now,https://www.ebay.com/itm/299521174033
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,284496116745,1/5/2026,$69.04,Free,Uncirculated,moderncoinmart,Best Offer,https://www.ebay.com/itm/284496116745
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,364892682054,1/19/2026,$74.31,Free,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/364892682054
2013 Canada Lunar Snake Silver PCGS PF-69,242879507887,2/23/2026,$131.67,Free,Certified,pinehurst_coins,Auction,https://www.ebay.com/itm/242879507887
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,370353859655,2/16/2026,$77.19,Free,Uncirculated,keydate_coins,Auction,https://www.ebay.com/itm/370353859655
2013 Canada Lunar Snake Silver PCGS PF-69,152294342493,1/20/2026,$116.72,$3.99,Certified,heritage_auctions_outlet,Best Offer,https://www.ebay.com/itm/152294342493
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,135589107983,2/25/2026,$65.92,Free,Uncirculated,goldhillcoins,Auction,https://www.ebay.com/itm/135589107983
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,186295728354,12/12/2025,$72.75,Free,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/186295728354
2013 Canada $10 Year of the Snake 1/2 oz .9999 Silver Proof,329287166929,1/12/2026,$70.84,Free,Uncirculated,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/329287166929
2013 Canada Lunar Snake Silver NGC PF-69,254350706661,12/29/2025,$120.57,Free,Certified,sdbullion,Best Offer,https://www.ebay.com/itm/254350706661
