Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2023 Royal Mint Lunar Rabbit Silver NGC MS-70,264995681568,12/15/2025,$194.24,Free,Certified,goldhillcoins,Auction,https://www.ebay.com/itm/264995681568
2023 Royal Mint Lunar Rabbit Silver NGC MS-69,183681365706,2/10/2026,$114.52,Free,Certified,pinehurst_coins,Best Offer,https://www.ebay.com/itm/183681365706
2023 Royal Mint Lunar Rabbit Silver NGC MS-69,184217251966,1/22/2026,$109.45,Free,Certified,jmbullion,Best Offer,https://www.ebay.com/itm/184217251966
2023 Royal Mint Lunar Rabbit Silver PCGS MS-69,255941646913,12/3/2025,$113.20,$5.99,Certified,jmbullion,Auction,https://www.ebay.com/itm/255941646913
2023 Royal Mint Lunar Rabbit Silver NGC MS-69,156092576194,1/18/2026,$122.01,$3.99,Certified,mcm_online,Buy It Now,https://www.ebay.com/itm/156092576194
2023 Great Britain Lunar Rabbit 1 oz Silver BU,103660404622,2/20/2026,$107.86,$5.99,Uncirculated,liberty_coin,Best Offer,https://www.ebay.com/itm/103660404622
2023 Great Britain Lunar Rabbit 1 oz Silver BU,372302349964,1/12/2026,$102.84,$4.99,Uncirculated,silvertowne,Best Offer,https://www.ebay.com/itm/372302349964
2023 Great Britain Lunar Rabbit 1 oz Silver BU,292696120888,1/6/2026,$112.41,Free,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/292696120888
2023 Royal Mint Lunar Rabbit Silver NGC MS-69,222608534363,1/23/2026,$129.71,$5.99,Certified,rarecoinwholesalers,Best Offer,https://www.ebay.com/itm/222608534363
2023 Great Britain Lunar Rabbit 1 oz Silver BU,175311068372,12/10/2025,$109.50,$3.99,Uncirculated,mcm_online,Best Offer,https://www.ebay.com/itm/175311068372
2023 Great Britain Lunar Rabbit 1 oz Silver BU,286954987165,12/26/2025,$100.20,Free,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/286954987165
2023 Great Britain Lunar Rabbit 1 oz Silver BU,245302777859,1/13/2026,$108.70,$3.99,Uncirculated,keydate_coins,Buy It Now,https://www.ebay.com/itm/245302777859
2023 Royal Mint Lunar Rabbit Silver NGC MS-70,162427493525,2/12/2026,$165.59,$3.99,Certified,liberty_coin,Auction,https://www.ebay.com/itm/162427493525
2023 Great Britain Lunar Rabbit 1 oz Silver BU,206823508840,12/19/2025,$104.59,$4.99,Uncirculated,greatcollections,Buy It Now,https://www.ebay.com/itm/206823508840
2023 Royal Mint Lunar Rabbit Silver NGC MS-70,315507038531,2/14/2026,$140.13,Free,Certified,goldhillcoins,Best Offer,https://www.ebay.com/itm/315507038531
2023 Great Britain Lunar Rabbit 1 oz Silver BU,265436116050,2/24/2026,$97.83,Free,Uncirculated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/265436116050
