Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2018 Canada $150 Lunar Dog Gold Proof,339909294671,2/21/2026,"$3,802.46",Free,Uncirculated,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/339909294671
2018 Canada Lunar Dog Gold PCGS PF-70,213198004800,1/17/2026,"$4,586.31",$3.99,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/213198004800
2018 Canada $150 Lunar Dog Gold Proof,190091516277,2/27/2026,"$4,111.54",Free,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/190091516277
2018 Canada $150 Lunar Dog Gold Proof,189625810075,1/18/2026,"$3,810.58",Free,Uncirculated,apmex,Best Offer,https://www.ebay.com/itm/189625810075
2018 Canada $150 Lunar Dog Gold Proof,179336941346,2/18/2026,"$4,023.13",$5.99,Uncirculated,govmint_official,Buy It Now,https://www.ebay.com/itm/179336941346
2018 Canada $150 Lunar Dog Gold Proof,118553051786,12/10/2025,"$4,064.01",Free,Uncirculated,rarecoinwholesalers,Best Offer,https://www.ebay.com/itm/118553051786
2018 Canada Lunar Dog Gold PCGS PF-69,129699521709,2/9/2026,"$4,032.49",$3.99,Certified,rarecoinwholesalers,Auction,https://www.ebay.com/itm/129699521709
2018 Canada Lunar Dog Gold NGC PF-69,331059499724,12/3/2025,"$4,332.15",$5.99,Certified,rarecoinwholesalers,Auction,https://www.ebay.com/itm/331059499724
2018 Canada $150 Lunar Dog Gold Proof,346128865262,12/8/2025,"$4,084.52",$5.99,Uncirculated,bullionshark,Auction,https://www.ebay.com/itm/346128865262
2018 Canada Lunar Dog Gold NGC PF-69,366381711152,12/13/2025,"$4,076.40",Free,Certified,bullionshark,Buy It Now,https://www.ebay.com/itm/366381711152
2018 Canada $150 Lunar Dog Gold Proof,117333292452,1/21/2026,"$3,954.56",Free,Uncirculated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/117333292452
2018 Canada Lunar Dog Gold NGC PF-70,132013490913,12/2/2025,"$4,946.71",Free,Certified,silvertowne,Buy It Now,https://www.ebay.com/itm/132013490913
