Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2024 Mexico 1 oz Silver Libertad BU,116349858844,"Apr 6, 2026",$83.39,$52.99,,,Fixed price,https://www.ebay.com/itm/116349858844
2024 Mexico 1oz Silver Libertad PCGS PR70 DCAM Flag Label,134825951298,"Apr 1, 2026",$145.69,$0.00,,,Fixed price,https://www.ebay.com/itm/134825951298
2024 Mexico 1/20th oz Silver Libertad PCGS MS69 Flag Label,405308068049,"Feb 24, 2026",$104.63,$0.00,,,Fixed price,https://www.ebay.com/itm/405308068049
2024 Silver Mexican Libertad Onza 1/4 oz Brilliant Uncirculated,205012307001,"Feb 2, 2026",$34.97,$0.00,,,Fixed price,https://www.ebay.com/itm/205012307001
[Removed] Item 397600509972,397600509972,"Feb 23, 2026",$80.58,$0.00,,,Fixed price,
,,"Dec 16, 2025",$82.03,$0.00,,,Fixed price,
2024 Mexican Libertad BU Brilliant Uncirculated 1 oz .999 Silver Coin,365541232695,"Feb 26, 2026",$104.93,$0.00,,,Fixed price,https://www.ebay.com/itm/365541232695
[Removed] Item 397549212739,397549212739,"Feb 11, 2026",$81.64,$0.00,,,Fixed price,
2024 Mexico 1oz Silver Libertad PCGS PR70 DCAM Flag Picture Frame,404990667202,"Apr 7, 2026",$216.88,$0.00,,,Fixed price,https://www.ebay.com/itm/404990667202
Mexico 2024 1/4-oz Silver Libertad Onza BU,387421772740,"Feb 2, 2026",$35.85,$0.00,,,Fixed price,https://www.ebay.com/itm/387421772740
2024 Silver Mexican Libertad Onza 1/2 oz Brilliant Uncirculated,315786447976,"Dec 19, 2025",$41.44,$0.00,,,Fixed price,https://www.ebay.com/itm/315786447976
2024 Mexican Libertad Onza PROOF 1/2 oz Silver Mexico Coin Mint Sealed,197024594587,"Mar 15, 2026",$62.16,$0.00,,,Fixed price,https://www.ebay.com/itm/197024594587
2024 Mexico 1/20th oz Silver Libertad PCGS Brilliant Uncirculated Flag Label,364598293539,"Mar 28, 2026",$80.59,$0.00,,,Fixed price,https://www.ebay.com/itm/364598293539
🇺🇸2024 Mexico Libertad Black & White Diamond Dust Edition 1oz Silver Coin,136986204019,"Mar 12, 2026",$157.50,$4.57,,,Fixed price,https://www.ebay.com/itm/136986204019
,,"Dec 23, 2025",$75.41,$0.00,,,Fixed price,
2024 Proof Silver Mexican Libertad Onza 1/2 oz NGC PF70UC ER Mexico Label,316388898109,"Jan 22, 2026",$72.95,$0.00,,,Fixed price,https://www.ebay.com/itm/316388898109
2024 Mexico 1 oz Silver Libertad Proof (In Capsule),116441850936,"Jan 13, 2026",$109.59,$0.00,,,Fixed price,https://www.ebay.com/itm/116441850936
2024 1/2 Silver Libertad Proof * 1/2 OZ Plata Pura Ley .999 Mexico Silver Proof,267364977188,"Mar 24, 2026",$68.77,$0.00,,,Fixed price,https://www.ebay.com/itm/267364977188
2024 Mo Mexico 1/10 Oz Onza Silver Libertad Proof,127406856986,"Feb 3, 2026",$27.23,$0.00,,,Fixed price,https://www.ebay.com/itm/127406856986
2024 Mexico 1 oz .999 Silver Libertad Brilliant Uncirculated,136529634296,"Jan 20, 2026",$83.95,$40.59,,,Fixed price,https://www.ebay.com/itm/136529634296
,,"Dec 6, 2025",$102.20,$0.00,,,Fixed price,
1 oz Silver Coin 2024 Mexico Libertad Starborn Edition Mintage 399,358192000137,"Mar 8, 2026",$140.14,$0.00,,,Fixed price,https://www.ebay.com/itm/358192000137
2024 Mexico 1 Onza Silver Libertad 1 oz .999 Fine Silver BU - In Stock,365181962811,"Feb 9, 2026",$94.20,$0.00,,,Fixed price,https://www.ebay.com/itm/365181962811
[Removed] Item 397526693114,397526693114,"Jan 28, 2026",$87.74,$0.00,,,Fixed price,
2024 Mexico 1/4 oz Silver Libertad Proof (In Capsule),116441850939,"Apr 5, 2026",$39.35,$0.00,,,Fixed price,https://www.ebay.com/itm/116441850939
2024-1 oz MS70 Libertad BU .999 Silver Coin NGC-Mexico Onza First Releases🇲🇽,116713706498,"Mar 15, 2026",$103.19,$20.10,,,Fixed price,https://www.ebay.com/itm/116713706498
2024 Mexico Libertad Black Platinum & Ruthenium Edition 1 oz .999 Silver Coin,365984780446,"Feb 5, 2026",$135.34,$36.95,,,Fixed price,https://www.ebay.com/itm/365984780446
"Mexico Libertad 1 Oz .999 Silver Proof Coin, 2024 Mo CAC PR 70 DCAM",297589081656,"Apr 5, 2026",$156.82,$4.98,,,Fixed price,https://www.ebay.com/itm/297589081656
2024 Mexico Libertad Black Platinum & Gold Edition Coin 1 oz .999 Silver Box/COA,365768059692,"Feb 8, 2026",$126.44,$0.00,,,Fixed price,https://www.ebay.com/itm/365768059692
2024 Mexico 1-oz Silver Libertad Multi-Metal Gold & Black Ruthenium BU,366127590393,"Jan 25, 2026",$119.00,$6.07,,,Fixed price,https://www.ebay.com/itm/366127590393
2024 Mexico Libertad Space Pink Opal Edition 1 oz .999 Silver Coin,365999054582,"Apr 6, 2026",$139.23,$35.50,,,Fixed price,https://www.ebay.com/itm/365999054582
2024 Silver Mexican Libertad Onza 1/10 oz Brilliant Uncirculated,205012307053,"Nov 9, 2025",$16.35,$0.00,,,Fixed price,https://www.ebay.com/itm/205012307053
2024 Proof Silver Mexican Libertad Onza 1/2 oz NGC PF70UC FR Mexico Label,205316117051,"Jan 19, 2026",$72.95,$0.00,,,Fixed price,https://www.ebay.com/itm/205316117051
,,"Dec 8, 2025",$92.98,$0.00,,,Fixed price,
2024 Proof Silver Mexican Libertad Onza 1 oz NGC PF70UC FR Mexico Label,316400813140,"Oct 16, 2025",$99.00,$0.00,,,Fixed price,https://www.ebay.com/itm/316400813140
2024-1 oz PF70 Libertad Ultra Cameo .999 Silver Proof Coin NGC-Mexico Onza🇲🇽,117061633497,"Apr 6, 2026",$197.28,$0.00,,,Fixed price,https://www.ebay.com/itm/117061633497
,,"Dec 20, 2025",$119.01,$37.05,,,Fixed price,
🇲🇽2024 Libertad MOTHER OF PEARL Black Platinum 1oz Silver Coin Mexico Sale!,136957393163,"Jan 24, 2026",$139.16,$7.29,,,Fixed price,https://www.ebay.com/itm/136957393163
2024 Mexico Libertad 1 oz Silver Colored Aztec Calender Edition MIntage of 100,198065117291,"Mar 28, 2026",$160.56,$0.00,,,Fixed price,https://www.ebay.com/itm/198065117291
2024 1 oz Mexico Silver Libertad Proof Coin in Capsule Low Mintage !!,267361035038,"Feb 12, 2026",$145.50,$0.00,,,Fixed price,https://www.ebay.com/itm/267361035038
2024 Mexico Libertad Holo Mermaid Blue Ocean Edition 1 oz Silver Coin,297953099214,"Apr 4, 2026",$182.40,$0.00,,,Fixed price,https://www.ebay.com/itm/297953099214
2024 Mexico Libertad Black & Gold Marble Coin 1 oz .999 Silver in box w/ coa,365504176512,"Mar 12, 2026",$159.12,$34.95,,,Fixed price,https://www.ebay.com/itm/365504176512
,,"Jan 4, 2026",$99.95,$0.00,,,Fixed price,
2024-1 oz PR70 DCAM Libertad .999 Silver Proof Coin CAC-Mexico Onza-Hot!!!🇲🇽,117061641157,"Mar 22, 2026",$216.77,$0.00,,,Fixed price,https://www.ebay.com/itm/117061641157
,,"Oct 16, 2025",$75.94,$0.00,,,Fixed price,
2024 Mexico Libertad Germania Mint Space Green Holographic 1 oz silver Art coin,297552715006,"Feb 8, 2026",$139.37,$0.00,,,Fixed price,https://www.ebay.com/itm/297552715006
,,"Nov 28, 2025",$108.88,$0.00,,,Fixed price,
2024 1 oz Mexico Libertad Stormy Tides Silver Art Coin with COA,297620680337,"Jan 16, 2026",$111.98,$0.00,,,Fixed price,https://www.ebay.com/itm/297620680337
2024 Mexico Libertad Dia De Muertos Edition 1 oz Silver Art Coin mintage of 250,297743816500,"Jan 25, 2026",$129.91,$0.00,,,Fixed price,https://www.ebay.com/itm/297743816500
2024 Mexico 1 oz Silver Libertad BU,116349858844,"Apr 6, 2026",$83.60,$52.99,,,Fixed price,https://www.ebay.com/itm/116349858844
2024 Mexico 1/20th oz Silver Libertad PCGS MS69 Flag Label,405308068049,"Feb 24, 2026",$105.24,$0.00,,,Fixed price,https://www.ebay.com/itm/405308068049
[Removed] Item 397600509972,397600509972,"Feb 23, 2026",$80.69,$0.00,,,Fixed price,
2024 Mexico 1/4 oz Silver Libertad Proof (In Capsule),116441850939,"Apr 8, 2026",$39.67,$0.00,,,Fixed price,https://www.ebay.com/itm/116441850939
2024 Mexico Libertad Space Pink Opal Edition 1 oz .999 Silver Coin,365999054582,"Apr 8, 2026",$139.77,$35.50,,,Fixed price,https://www.ebay.com/itm/365999054582
,,"Dec 8, 2025",$93.34,$0.00,,,Fixed price,
2024 Mexico Libertad Holo Mermaid Blue Ocean Edition 1 oz Silver Coin,297953099214,"Apr 7, 2026",$182.20,$0.00,,,Fixed price,https://www.ebay.com/itm/297953099214
2024 Proof Silver Mexican Libertad Onza 1/4 oz NGC PF70UC ER Mexico Label,176879733827,"Apr 8, 2026",$66.95,$0.00,,,Fixed price,https://www.ebay.com/itm/176879733827
2024 Mexico 1 oz Silver Libertad BU,116349858844,"Apr 10, 2026",$84.39,$52.99,,,Fixed price,https://www.ebay.com/itm/116349858844
2024 Mexico 1oz Silver Libertad PCGS PR70 DCAM Flag Label,134825951298,"Apr 1, 2026",$146.14,$0.00,,,Fixed price,https://www.ebay.com/itm/134825951298
2024 Silver Mexican Libertad Onza 1/4 oz Brilliant Uncirculated,205012307001,"Feb 2, 2026",$35.07,$0.00,,,Fixed price,https://www.ebay.com/itm/205012307001
2024 Mexico 1/20th oz Silver Libertad PCGS MS69 Flag Label,405308068049,"Feb 24, 2026",$106.78,$0.00,,,Fixed price,https://www.ebay.com/itm/405308068049
2024 Mexico 1oz Silver Libertad PCGS PR70 DCAM Flag Picture Frame,404990667202,"Apr 9, 2026",$189.40,$0.00,,,Fixed price,https://www.ebay.com/itm/404990667202
2024 Mexico 1/4 oz Silver Libertad Proof (In Capsule),116441850939,"Apr 11, 2026",$40.76,$0.00,,,Fixed price,https://www.ebay.com/itm/116441850939
2024 1/2 Silver Libertad Proof * 1/2 OZ Plata Pura Ley .999 Mexico Silver Proof,267364977188,"Apr 10, 2026",$69.15,$0.00,,,Fixed price,https://www.ebay.com/itm/267364977188
2024 Mexico Libertad Space Pink Opal Edition 1 oz .999 Silver Coin,365999054582,"Apr 9, 2026",$140.25,$35.50,,,Fixed price,https://www.ebay.com/itm/365999054582
2024 Mexico Silver Libertad 1 oz 1 Onza - 1 Roll - Twenty Five 25 BU Coins,406837413476,"Apr 11, 2026","$2,230.75",$0.00,,,Fixed price,https://www.ebay.com/itm/406837413476
2024 Mexico Libertad-Silver Ring-1oz .999 Colored Silver Coin-700 Mintage!🔥,116717549384,"Jan 23, 2026",$117.38,$0.00,,,Fixed price,https://www.ebay.com/itm/116717549384
2024 Mexico Libertad 1 oz Silver Colored Aztec Calender Edition MIntage of 100,198065117291,"Apr 10, 2026",$163.72,$0.00,,,Fixed price,https://www.ebay.com/itm/198065117291
2024 1 oz Mexican Silver Libertad Coin (BU),388922130381,"Apr 9, 2026",$91.68,$0.00,,,Fixed price,https://www.ebay.com/itm/388922130381
,,"Dec 20, 2025",$118.47,$37.05,,,Fixed price,
2024 Mexico 1 oz Silver Libertad BU,116349858844,"Apr 10, 2026",$84.56,$52.99,,,Fixed price,https://www.ebay.com/itm/116349858844,"1,043"
2024 Mexico 1oz Silver Libertad PCGS PR70 DCAM Flag Label,134825951298,"Apr 1, 2026",$146.60,$0.00,,,Fixed price,https://www.ebay.com/itm/134825951298,145
2024 Mexico 1/20th oz Silver Libertad PCGS MS69 Flag Label,405308068049,"Feb 24, 2026",$108.43,$0.00,,,Fixed price,https://www.ebay.com/itm/405308068049,113
2024 Mexico 1oz Silver Libertad PCGS PR70 DCAM Flag Picture Frame,404990667202,"Apr 9, 2026",$181.71,$0.00,,,Fixed price,https://www.ebay.com/itm/404990667202,58
Mexico 2024 1/4-oz Silver Libertad Onza BU,387421772740,"Feb 2, 2026",$36.00,$0.00,,,Fixed price,https://www.ebay.com/itm/387421772740,64
2024 Mexico 1/20th oz Silver Libertad PCGS Brilliant Uncirculated Flag Label,364598293539,"Mar 28, 2026",$66.38,$0.00,,,Fixed price,https://www.ebay.com/itm/364598293539,51
2024 Mexico Silver Libertad 1 oz 1 Onza - BU,306867073191,"Apr 12, 2026",$99.08,$0.00,,,Fixed price,https://www.ebay.com/itm/306867073191,11
2024 1 oz Mexico Silver Libertad Proof Coin in Capsule Low Mintage !!,267361035038,"Feb 12, 2026",$147.78,$0.00,,,Fixed price,https://www.ebay.com/itm/267361035038,9
2024 1 oz Mexico Libertad Babylonian Zodiac Edition Silver Coin,297831837430,"Apr 6, 2026",$141.69,$0.00,,,Fixed price,https://www.ebay.com/itm/297831837430,9
2024 1 oz Mexico Libertad Blue Diamond Ring Silver Color Coin mintage 250,297834647398,"Mar 5, 2026",$166.25,$0.00,,,Fixed price,https://www.ebay.com/itm/297834647398,9
2024 1 oz Mexico Libertad Medieval Massacre Edition Silver Coin,297859636352,"Apr 7, 2026",$140.67,$0.00,,,Fixed price,https://www.ebay.com/itm/297859636352,9
2024 Mexico Libertad Space Pink Hologram 1 oz .999 Silver in Quadrum Sleeve,396767550608,"Mar 31, 2026",$138.88,$0.00,,,Fixed price,https://www.ebay.com/itm/396767550608,9
,,"Dec 1, 2025",$86.13,$0.00,,,Fixed price,,9
2024 Mexico Libertad Metal Black Opal Edition 1 oz Silver Coin w/ Capsule & COA,127282211367,"Apr 5, 2026",$157.84,$26.98,,,Fixed price,https://www.ebay.com/itm/127282211367,9
,,"Dec 27, 2025",$10.95,$2.41,,,Fixed price,,40
2024 Mexico Libertad Key Destiny Edition 1 oz Silver Metallic Color Art Coin,297709226184,"Apr 11, 2026",$140.17,$0.00,,,Fixed price,https://www.ebay.com/itm/297709226184,9
2024 1 oz Mexico Libertad Dragon Quest Edition Silver Coin,297831997445,"Apr 6, 2026",$137.47,$0.00,,,Fixed price,https://www.ebay.com/itm/297831997445,8
2024 Mexico Libertad White Marble 1 oz .999 Silver Ceramic Coated Coin,396347319849,"Mar 12, 2026",$143.18,$0.00,,,Fixed price,https://www.ebay.com/itm/396347319849,9
2024 Mexico Libertad Silver Ring 1 oz Silver Colorized Ruthenium Coin,396618501797,"Jan 14, 2026",$109.38,$0.00,,,Fixed price,https://www.ebay.com/itm/396618501797,10
,,"Nov 27, 2025",$199.99,$7.08,,,Fixed price,,10
,,"Jan 22, 2026",$31.24,$8.12,,,Fixed price,,12
2024 Mexico Libertad Germania Mint Space Green Holographic 1 oz silver Art coin,297552715006,"Feb 8, 2026",$143.42,$0.00,,,Fixed price,https://www.ebay.com/itm/297552715006,7
2024 Mexico Libertad Roaring Twenties 1 oz Silver Colorized Art Coin,297618098913,"Jan 28, 2026",$127.46,$0.00,,,Fixed price,https://www.ebay.com/itm/297618098913,8
2024 1 oz Mexico Libertad When the Sun is Eclipsed by the Moon Silver Coin,297914075067,"Apr 6, 2026",$146.13,$0.00,,,Fixed price,https://www.ebay.com/itm/297914075067,14
2024 Mexico Libertad Dia Dia Los Muertos Butterflies 1 oz Color Silver Art Coin,297987568022,"Apr 6, 2026",$157.93,$0.00,,,Fixed price,https://www.ebay.com/itm/297987568022,7
2024 Libertad 1 Oz (Troy Ounce) .999 Fine Silver Sealed In APMEX Packaging BU,376878407477,"Feb 13, 2026",$126.01,$0.00,,,Fixed price,https://www.ebay.com/itm/376878407477,8
2024 Mexico Libertad Red Gold Series 1 oz .999 Silver Coin,396880003183,"Feb 3, 2026",$141.96,$0.00,,,Fixed price,https://www.ebay.com/itm/396880003183,8
,,"Nov 22, 2025",$81.40,$0.00,,,Fixed price,,10
,,"Dec 28, 2025",$116.99,$0.00,,,Fixed price,,6
2024 1/20 oz Mexico Silver Libertad BU Coin,127692054817,"Apr 11, 2026",$26.85,$0.00,,,Fixed price,https://www.ebay.com/itm/127692054817,8
🇺🇸2024 Mexico Libertad Holo Diamond Dust Edition 1oz Silver Coin,136966184184,"Mar 15, 2026",$165.69,$4.16,,,Fixed price,https://www.ebay.com/itm/136966184184,6
,,"Nov 13, 2025",$69.00,$0.00,,,Fixed price,,8
,,"Oct 16, 2025",$75.61,$0.00,,,Fixed price,,28
,,"Jan 2, 2026",$156.29,$0.00,,,Fixed price,,7
2024 Mexico Libertad Ruthenium & Black Platinum 1 oz Silver Colorized Coin w/BOX,267422928608,"Feb 9, 2026",$129.82,$0.00,,,Fixed price,https://www.ebay.com/itm/267422928608,7
2024 Mexico Libertad Solitude Edition 1 oz Silver Color Coin,297173498047,"Apr 2, 2026",$127.29,$0.00,,,Fixed price,https://www.ebay.com/itm/297173498047,6
2024 Mexico Libertad Holo Diamond Dust Edition 1 oz Silver Coin,297316756603,"Jan 25, 2026",$158.13,$0.00,,,Fixed price,https://www.ebay.com/itm/297316756603,6
Germania Mint 2024 Mexico Libertad Celestial Pharoah Enobled Art Coin,297602455224,"Jan 8, 2026",$123.26,$0.00,,,Fixed price,https://www.ebay.com/itm/297602455224,6
2024 Mexico Libertad Cosmos Edition 1 oz Silver Coin,297682511902,"Apr 7, 2026",$142.96,$0.00,,,Fixed price,https://www.ebay.com/itm/297682511902,6
2024 1 oz Mexico Libertad Will o' the Wisp Edition Silver Coin,297831972218,"Apr 6, 2026",$147.25,$0.00,,,Fixed price,https://www.ebay.com/itm/297831972218,6
2024 1 oz Mexico Libertad Alpha Draconis Edition Silver Coin,297859640665,"Mar 27, 2026",$139.86,$0.00,,,Fixed price,https://www.ebay.com/itm/297859640665,9
,,"Dec 30, 2025",$106.68,$0.00,,,Fixed price,,6
2024 Mexico Libertad 1 Oz Silver Cuauhtemoc Aztec Warrior Colorized Coin Moneda,366099695697,"Feb 26, 2026",$121.90,$8.87,,,Fixed price,https://www.ebay.com/itm/366099695697,15
2024 Mexico 1/20 oz Silver Libertad Coin -Proof Coin - Limited Mintage! Rare!!,376530559910,"Jan 27, 2026",$17.82,$5.28,,,Fixed price,https://www.ebay.com/itm/376530559910,10
2024 Mexico Libertad Ruthenium & Black Platinum 1 oz .999 Silver Colorized Coin,397093694271,"Feb 13, 2026",$136.49,$0.00,,,Fixed price,https://www.ebay.com/itm/397093694271,10
2024 Mexico Libertad 1 oz Silver Multimetals Gold and Ruthenium Coin,406662062458,"Feb 12, 2026",$163.35,$0.00,,,Fixed price,https://www.ebay.com/itm/406662062458,7
2024 Mexico 1/20 oz Silver Libertad Proof (In Capsule),116441850942,"Dec 30, 2025",$29.27,$0.00,,,Fixed price,https://www.ebay.com/itm/116441850942,5
2024-1 oz PR70 DCAM Libertad .999 Silver Proof Coin PCGS-Mexico Onza-Hot!!!🇲🇽,117061637915,"Mar 19, 2026",$189.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117061637915,6
2024 Mexico Libertad Purple Marble Coin 1 oz .999 Silver in box w/ coa,127031126259,"Mar 24, 2026",$121.24,$0.00,,,Fixed price,https://www.ebay.com/itm/127031126259,8
,,"Dec 31, 2025",$94.00,$0.00,,,Fixed price,,5
MOONLIGHT LIBERTAD Diamond Dust 1 Oz Silver Coin Mexico 2024 in Quadrum w/COA,127501902141,"Jan 16, 2026",$140.40,$0.00,,,Fixed price,https://www.ebay.com/itm/127501902141,5
BLOOMING LIBERTAD Diamond Dust 1 Oz Silver Coin Mexico 2024 in Quadrum w/COA,127501906786,"Jan 14, 2026",$144.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127501906786,5
,,"Dec 30, 2025",$92.20,$0.00,,,Fixed price,,5
2024 Mexico 1oz Silver Libertad PCGS MS69 - Flag Label,134784869988,"Nov 24, 2025",$68.80,$0.00,,,Fixed price,https://www.ebay.com/itm/134784869988,9
Mexico 2024 1/4-oz Proof Silver Libertad Onza NGC PF70UC ER Mexico Label,135584824880,"Mar 14, 2026",$66.95,$0.00,,,Fixed price,https://www.ebay.com/itm/135584824880,5
🇺🇸TIGER & DRAGON Yin Yang Diamond Dust 1oz Silver Coin Mexico 2024,136568124012,"Mar 17, 2026",$203.69,$28.39,,,Fixed price,https://www.ebay.com/itm/136568124012,5
🇺🇸 2024 Mexico Libertad Black & White Golden Marble Edition 1oz. Silver Coin,136986209798,"Mar 3, 2026",$153.52,$3.99,,,Fixed price,https://www.ebay.com/itm/136986209798,6
2024 Mexico 1/10 oz Silver Libertad BU,146084706809,"Apr 7, 2026",$24.86,$0.00,,,Fixed price,https://www.ebay.com/itm/146084706809,5
2024 Libertad 1 oz Mexico BU Silver Coin .999 FINE Mexican Banco de México,155755872569,"Nov 28, 2025",$68.08,$0.00,,,Fixed price,https://www.ebay.com/itm/155755872569,5
2024 1 Oz .999 Silver MO Mexico Libertad Colorized White Marble Edition Coin!,187383601995,"Apr 7, 2026",$163.45,$10.68,,,Fixed price,https://www.ebay.com/itm/187383601995,5
2024 1 Oz .999 Silver Mexico Libertad Zombiertad Apocalypse Edition Mintage 500!,187554431513,"Feb 1, 2026",$142.00,$8.09,,,Fixed price,https://www.ebay.com/itm/187554431513,5
,,"Oct 28, 2025",$105.31,$0.00,,,Fixed price,,6
,,"Dec 22, 2025",$160.31,$48.00,,,Fixed price,,5
,,"Dec 28, 2025",$128.09,$6.50,,,Fixed price,,5
2024 Mexico Libertad Purple Marble 1 oz Fine Silver Coin ~ OGP ~ 500 Mintage,197928898071,"Jan 23, 2026",$122.42,$6.50,,,Fixed price,https://www.ebay.com/itm/197928898071,5
LIBERTAD Black Platinum Fire 1 Oz Silver Coin Mexico 2024,206161955626,"Apr 7, 2026",$214.95,$13.90,,,Fixed price,https://www.ebay.com/itm/206161955626,5
2024 Mexico Libertad Black Platinum & Ruthenium 1 oz Silver Colorized Coin w/BOX,257103718944,"Feb 8, 2026",$133.13,$0.00,,,Fixed price,https://www.ebay.com/itm/257103718944,6
2024 Mexican Libertad 1/20 oz Silver – Brilliant Uncirculated,257215772691,"Jan 24, 2026",$20.00,$0.00,,,Fixed price,https://www.ebay.com/itm/257215772691,11
,,"Dec 21, 2025",$111.17,$5.76,,,Fixed price,,6
2024 LIBERTAD - White Marble Collection 1 Oz Silver Coin Mexico Box + COA,297178397051,"Jan 23, 2026",$128.60,$0.00,,,Fixed price,https://www.ebay.com/itm/297178397051,5
