Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
,,"Jan 17, 2026",$61.05,$0.00,,,Fixed price,
,,"Nov 19, 2025",$35.43,$0.00,,,Fixed price,
[Removed] Item 136604612259,136604612259,"Oct 23, 2025",$35.95,$0.00,,,Fixed price,
(1) XF 1924-S Peace Silver Dollar 90% - Extra Fine - San Francisco,365921559609,"Mar 21, 2026",$61.05,$0.00,,,Fixed price,https://www.ebay.com/itm/365921559609
[Removed] Item 236699068348,236699068348,"Apr 1, 2026",$60.76,$0.00,,,Fixed price,
(1) AU 1924-S Peace Silver Dollar 90% - Almost Unc - San Francisco,136448280437,"Feb 27, 2026",$117.48,$0.00,,,Fixed price,https://www.ebay.com/itm/136448280437
[Removed] Item 136686871324,136686871324,"Nov 2, 2025",$109.28,$0.00,,,Fixed price,
,,"Feb 4, 2026",$62.50,$0.00,,,Fixed price,
1924-S Peace US Silver Dollar - 90% San Francisco Minted,364254548414,"Nov 27, 2025",$45.55,$0.00,,,Fixed price,https://www.ebay.com/itm/364254548414
,,"Nov 20, 2025",$33.80,$0.00,,,Fixed price,
1924/1925 Silver Peace Dollar BU Lot of 100 S$1 Coins,155069214729,"Oct 27, 2025","$5,540.00",$0.00,,,Fixed price,https://www.ebay.com/itm/155069214729
ROLL 1924-S PEACE SILVER DOLLARS.. AU/BU (UP TO 2 ROLLS AVAILABLE),198234502953,"Apr 2, 2026","$1,975.00",$9.95,,,Fixed price,https://www.ebay.com/itm/198234502953
"1924-S Peace Silver Dollar, About Uncirculated AU",318056691365,"Apr 8, 2026",$62.00,$0.00,,,Fixed price,https://www.ebay.com/itm/318056691365
,,"Oct 29, 2025",$35.77,$0.00,,,Fixed price,
,,"Dec 15, 2025",$539.99,$9.95,,,Fixed price,
"1924 S, 1928 S, 1934 S Semi-Key Date Peace Silver Dollars, Nice Assorted Lot",116796886733,"Jan 11, 2026",$217.49,$5.95,,,Fixed price,https://www.ebay.com/itm/116796886733
,,"Oct 21, 2025",$46.00,$4.25,,,Fixed price,
,,"Nov 8, 2025",$45.00,$5.00,,,Fixed price,
,,"Nov 15, 2025",$83.00,$0.00,,,Fixed price,
,,"Nov 1, 2025",$43.00,$5.00,,,Fixed price,
,,"Nov 12, 2025",$34.00,$0.90,,,Auction,
,,"Nov 30, 2025",$61.00,$0.00,,,Auction,
,,"Dec 27, 2025",$104.25,$0.00,,,Auction,
,,"Jan 4, 2026",$68.00,$5.95,,,Auction,
,,"Dec 29, 2025",$92.96,$0.00,,,Auction,
,,"Dec 28, 2025",$45.50,$4.87,,,Fixed price,
1924-S Silver Peace Dollar ICG AU58 Key Date RARE,116980104057,"Jan 17, 2026",$149.00,$7.49,,,Auction,https://www.ebay.com/itm/116980104057
1924 S Peace silver dollar AU/BU. Nice coin!,116982177612,"Jan 13, 2026",$60.00,$4.00,,,Auction,https://www.ebay.com/itm/116982177612
1927 S Peace silver dollar AU/BU. Nice coin!,116982177978,"Jan 13, 2026",$60.00,$4.00,,,Auction,https://www.ebay.com/itm/116982177978
1924 S Peace Silver One Dollar US Coin on Silver Colored Coin Holder Pendant,116996351337,"Jan 24, 2026",$60.00,$6.00,,,Fixed price,https://www.ebay.com/itm/116996351337
PEACE SILVER DOLLAR 1924 S KEY DATE 90% SILVER,117073362088,"Mar 12, 2026",$63.60,$5.95,,,Auction,https://www.ebay.com/itm/117073362088
,,"Dec 1, 2025",$299.00,$0.00,,,Fixed price,
,,"Oct 15, 2025",$174.95,$5.00,,,Fixed price,
,,"Dec 19, 2025",$175.99,$0.00,,,Fixed price,
,,"Oct 16, 2025",$53.00,$0.00,,,Auction,
,,"Oct 30, 2025",$32.50,$4.99,,,Auction,
,,"Nov 19, 2025",$42.00,$0.00,,,Auction,
,,"Nov 29, 2025",$53.95,$0.00,,,Auction,
,,"Dec 28, 2025",$125.00,$5.00,,,Fixed price,
,,"Dec 10, 2025",$140.00,$0.00,,,Fixed price,
,,"Dec 11, 2025",$101.00,$0.00,,,Auction,
,,"Dec 22, 2025",$92.00,$5.19,,,Auction,
,,"Dec 23, 2025",$56.00,$0.00,,,Auction,
,,"Dec 24, 2025",$55.00,$0.00,,,Auction,
,,"Dec 20, 2025",$389.99,$7.95,,,Fixed price,
,,"Dec 26, 2025",$99.95,$0.00,,,Fixed price,
,,"Dec 31, 2025",$63.05,$0.00,,,Auction,
,,"Jan 6, 2026",$99.00,$0.00,,,Fixed price,
,,"Jan 3, 2026",$100.00,$0.00,,,Fixed price,
1924 S Peace Silver Dollar $1 XF,127602302190,"Jan 18, 2026",$72.00,$0.00,,,Auction,https://www.ebay.com/itm/127602302190
