Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2016 Great Britain Lunar Monkey 1 oz Gold BU,148565461160,1/7/2026,"$5,674.25",$5.99,Uncirculated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/148565461160
2016 Great Britain Lunar Monkey 1 oz Gold BU,181365818843,2/18/2026,"$5,736.90",$5.99,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/181365818843
2016 Royal Mint Lunar Monkey 1 oz Gold PCGS MS-69,318878665990,1/2/2026,"$5,673.39",Free,Certified,moderncoinmart,Buy It Now,https://www.ebay.com/itm/318878665990
2016 Great Britain Lunar Monkey 1 oz Gold BU,137926893837,1/4/2026,"$5,493.91",Free,Uncirculated,pinehurst_coins,Auction,https://www.ebay.com/itm/137926893837
2016 Great Britain Lunar Monkey 1 oz Gold BU,181446581988,1/9/2026,"$5,806.09",Free,Uncirculated,govmint_official,Auction,https://www.ebay.com/itm/181446581988
2016 Great Britain Lunar Monkey 1 oz Gold BU,242788685385,2/11/2026,"$5,755.21",$5.99,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/242788685385
2016 Royal Mint Lunar Monkey 1 oz Gold PCGS MS-69,199022752128,2/27/2026,"$6,030.39",Free,Certified,moderncoinmart,Buy It Now,https://www.ebay.com/itm/199022752128
2016 Great Britain Lunar Monkey 1 oz Gold BU,214941858819,12/17/2025,"$5,576.91",Free,Uncirculated,keydate_coins,Best Offer,https://www.ebay.com/itm/214941858819
2016 Great Britain Lunar Monkey 1 oz Gold BU,274947825181,2/13/2026,"$5,560.47",$4.99,Uncirculated,legend_numismatics,Buy It Now,https://www.ebay.com/itm/274947825181
2016 Royal Mint Lunar Monkey 1 oz Gold NGC MS-69,171164664460,12/11/2025,"$5,855.04",Free,Certified,legend_numismatics,Best Offer,https://www.ebay.com/itm/171164664460
2016 Great Britain Lunar Monkey 1 oz Gold BU,209613441464,12/25/2025,"$5,786.01",Free,Uncirculated,moderncoinmart,Auction,https://www.ebay.com/itm/209613441464
2016 Great Britain Lunar Monkey 1 oz Gold BU,143738482259,2/18/2026,"$5,872.78",Free,Uncirculated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/143738482259
2016 Royal Mint Lunar Monkey Gold NGC MS-70,280500566616,12/31/2025,"$6,331.01",Free,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/280500566616
2016 Great Britain Lunar Monkey 1 oz Gold BU,367524750442,1/14/2026,"$5,702.36",Free,Uncirculated,silvertowne,Auction,https://www.ebay.com/itm/367524750442
