Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1997 Australia Lunar I Ox 1 oz Gold PCGS MS-69,258094279453,2/7/2026,"$6,254.92",$4.99,Certified,mcm_online,Best Offer,https://www.ebay.com/itm/258094279453
1997 Australia Lunar I Ox 1 oz Gold PCGS MS-69,142803461127,2/20/2026,"$6,082.54",Free,Certified,jmbullion,Best Offer,https://www.ebay.com/itm/142803461127
1997 Australia Lunar Series I Ox 1 oz Gold BU,218706435519,2/12/2026,"$6,298.39",Free,Uncirculated,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/218706435519
1997 Australia Lunar Series I Ox 1 oz Gold BU,396561353308,12/3/2025,"$6,150.91",Free,Uncirculated,jmbullion,Auction,https://www.ebay.com/itm/396561353308
1997 Australia Lunar I Ox 1 oz Gold PCGS MS-69,149722388660,2/3/2026,"$6,227.65",Free,Certified,govmint_official,Buy It Now,https://www.ebay.com/itm/149722388660
1997 Australia Lunar I Ox Gold NGC MS-70,132355361536,12/24/2025,"$8,299.00",Free,Certified,moderncoinmart,Best Offer,https://www.ebay.com/itm/132355361536
1997 Australia Lunar Series I Ox 1 oz Gold BU,247347970446,12/13/2025,"$5,924.82",Free,Uncirculated,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/247347970446
1997 Australia Lunar I Ox 1 oz Gold PCGS MS-69,137720281620,12/4/2025,"$6,095.82",$4.99,Certified,goldeneaglecoin,Auction,https://www.ebay.com/itm/137720281620
1997 Australia Lunar Series I Ox 1 oz Gold BU,224968634673,1/23/2026,"$6,177.59",Free,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/224968634673
1997 Australia Lunar I Ox 1 oz Gold NGC MS-69,394907018595,12/14/2025,"$6,500.03",Free,Certified,greatcollections,Best Offer,https://www.ebay.com/itm/394907018595
1997 Australia Lunar Series I Ox 1 oz Gold BU,236780819361,12/12/2025,"$6,334.31",Free,Uncirculated,jmbullion,Auction,https://www.ebay.com/itm/236780819361
1997 Australia Lunar I Ox 1 oz Gold NGC MS-69,372729158372,2/19/2026,"$6,062.67",Free,Certified,greatcollections,Buy It Now,https://www.ebay.com/itm/372729158372
1997 Australia Lunar Series I Ox 1 oz Gold BU,287156103592,1/6/2026,"$5,984.65",Free,Uncirculated,pinehurst_coins,Auction,https://www.ebay.com/itm/287156103592
1997 Australia Lunar Series I Ox 1 oz Gold BU,144196497153,12/9/2025,"$6,225.08",Free,Uncirculated,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/144196497153
