Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2025 Great Britain Lunar Snake 1/4 oz Gold BU,385473601583,12/23/2025,"$1,454.46",$5.99,Uncirculated,moderncoinmart,Best Offer,https://www.ebay.com/itm/385473601583
2025 Great Britain Lunar Snake 1/4 oz Gold BU,300879015656,12/4/2025,"$1,429.69",Free,Uncirculated,sdbullion,Best Offer,https://www.ebay.com/itm/300879015656
2025 Royal Mint Lunar Snake 1/4 oz Gold PCGS MS-69,380493869591,12/29/2025,"$1,574.92",$4.99,Certified,mcm_online,Auction,https://www.ebay.com/itm/380493869591
2025 Great Britain Lunar Snake 1/4 oz Gold BU,186025384819,12/16/2025,"$1,509.62",Free,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/186025384819
2025 Great Britain Lunar Snake 1/4 oz Gold BU,357687143702,12/26/2025,"$1,384.10",Free,Uncirculated,mcm_online,Buy It Now,https://www.ebay.com/itm/357687143702
2025 Great Britain Lunar Snake 1/4 oz Gold BU,388873548518,2/5/2026,"$1,428.03",Free,Uncirculated,goldeneaglecoin,Auction,https://www.ebay.com/itm/388873548518
2025 Great Britain Lunar Snake 1/4 oz Gold BU,277906583112,1/21/2026,"$1,405.95",Free,Uncirculated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/277906583112
2025 Great Britain Lunar Snake 1/4 oz Gold BU,396814473140,2/22/2026,"$1,504.56",$5.99,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/396814473140
2025 Great Britain Lunar Snake 1/4 oz Gold BU,210285882554,12/29/2025,"$1,401.14",Free,Uncirculated,jmbullion,Buy It Now,https://www.ebay.com/itm/210285882554
2025 Royal Mint Lunar Snake 1/4 oz Gold NGC MS-69,360259279350,12/23/2025,"$1,570.60",Free,Certified,pinehurst_coins,Auction,https://www.ebay.com/itm/360259279350
2025 Great Britain Lunar Snake 1/4 oz Gold BU,180298107081,12/10/2025,"$1,450.12",$4.99,Uncirculated,goldhillcoins,Best Offer,https://www.ebay.com/itm/180298107081
2025 Great Britain Lunar Snake 1/4 oz Gold BU,383312703310,12/29/2025,"$1,421.66",Free,Uncirculated,silvertowne,Best Offer,https://www.ebay.com/itm/383312703310
