Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2026 Great Britain Lunar Horse 1 oz Gold BU,198428799179,2/3/2026,"$5,469.52",Free,Uncirculated,moderncoinmart,Buy It Now,https://www.ebay.com/itm/198428799179
2026 Great Britain Lunar Horse 1 oz Gold BU,262380622523,1/17/2026,"$5,587.84",Free,Uncirculated,bullionshark,Best Offer,https://www.ebay.com/itm/262380622523
2026 Great Britain Lunar Horse 1 oz Gold BU,323107869275,1/5/2026,"$5,755.22",Free,Uncirculated,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/323107869275
2026 Royal Mint Lunar Horse Gold PCGS MS-70,129864451527,2/4/2026,"$6,487.54",Free,Certified,rarecoinwholesalers,Best Offer,https://www.ebay.com/itm/129864451527
2026 Royal Mint Lunar Horse Gold PCGS MS-70,240467710682,2/23/2026,"$6,720.01",Free,Certified,apmex,Best Offer,https://www.ebay.com/itm/240467710682
2026 Great Britain Lunar Horse 1 oz Gold BU,183747657199,12/21/2025,"$5,746.71",$3.99,Uncirculated,moderncoinmart,Buy It Now,https://www.ebay.com/itm/183747657199
2026 Great Britain Lunar Horse 1 oz Gold BU,297044039878,2/14/2026,"$5,721.48",Free,Uncirculated,moderncoinmart,Auction,https://www.ebay.com/itm/297044039878
2026 Royal Mint Lunar Horse 1 oz Gold NGC MS-69,307602725009,3/1/2026,"$5,675.32",Free,Certified,keydate_coins,Buy It Now,https://www.ebay.com/itm/307602725009
2026 Great Britain Lunar Horse 1 oz Gold BU,146973181959,2/21/2026,"$5,480.15",Free,Uncirculated,sdbullion,Auction,https://www.ebay.com/itm/146973181959
2026 Royal Mint Lunar Horse 1 oz Gold PCGS MS-69,372748916200,2/25/2026,"$5,913.24",Free,Certified,goldhillcoins,Auction,https://www.ebay.com/itm/372748916200
2026 Great Britain Lunar Horse 1 oz Gold BU,277313221960,1/15/2026,"$5,593.88",Free,Uncirculated,goldhillcoins,Auction,https://www.ebay.com/itm/277313221960
2026 Royal Mint Lunar Horse 1 oz Gold PCGS MS-69,228525512590,12/23/2025,"$5,850.64",Free,Certified,keydate_coins,Buy It Now,https://www.ebay.com/itm/228525512590
2026 Great Britain Lunar Horse 1 oz Gold BU,309615230269,1/4/2026,"$5,617.99",Free,Uncirculated,goldhillcoins,Best Offer,https://www.ebay.com/itm/309615230269
2026 Great Britain Lunar Horse 1 oz Gold BU,344968940290,12/22/2025,"$5,469.21",Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/344968940290
