Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2024 American Gold Eagle 1/2 oz BU,380320872182,1/13/2026,"$2,775.01",Free,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/380320872182
2024 Gold Eagle 1/2 oz NGC MS-70 First Strike,198756977873,12/5/2025,"$3,007.94",$5.99,Certified,bullionshark,Best Offer,https://www.ebay.com/itm/198756977873
2024 Gold Eagle 1/2 oz NGC MS-69,173977581263,2/15/2026,"$2,752.85",Free,Certified,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/173977581263
2024 American Gold Eagle 1/2 oz BU,300093297041,2/10/2026,"$2,768.64",Free,Uncirculated,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/300093297041
2024 American Gold Eagle 1/2 oz BU,344033045992,2/21/2026,"$2,764.56",$5.99,Uncirculated,goldhillcoins,Auction,https://www.ebay.com/itm/344033045992
2024 Gold Eagle 1/2 oz PCGS MS-69,137453627590,12/15/2025,"$2,685.35",$4.99,Certified,moderncoinmart,Auction,https://www.ebay.com/itm/137453627590
2024 Gold Eagle 1/2 oz NGC MS-70 First Strike,385136505048,12/24/2025,"$3,066.05",Free,Certified,silvertowne,Best Offer,https://www.ebay.com/itm/385136505048
2024 American Gold Eagle 1/2 oz BU,170470530014,12/17/2025,"$2,687.18",$3.99,Uncirculated,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/170470530014
2024 Gold Eagle 1/2 oz PCGS MS-69,349657657429,2/15/2026,"$2,842.92",Free,Certified,liberty_coin,Auction,https://www.ebay.com/itm/349657657429
2024 American Gold Eagle 1/2 oz BU,308272801560,11/30/2025,"$2,752.23",$3.99,Uncirculated,govmint_official,Buy It Now,https://www.ebay.com/itm/308272801560
2024 American Gold Eagle 1/2 oz BU,392951187382,11/26/2025,"$2,764.01",Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/392951187382
2024 Gold Eagle 1/2 oz NGC MS-69,125133675147,12/1/2025,"$2,845.03",Free,Certified,goldhillcoins,Buy It Now,https://www.ebay.com/itm/125133675147
2024 American Gold Eagle 1/2 oz BU,291618838070,1/7/2026,"$2,750.82",$3.99,Uncirculated,moderncoinmart,Buy It Now,https://www.ebay.com/itm/291618838070
2024 Gold Eagle 1/2 oz PCGS MS-69,361962955773,1/1/2026,"$2,783.18",$5.99,Certified,bullionshark,Buy It Now,https://www.ebay.com/itm/361962955773
2024 Gold Eagle 1/2 oz PCGS MS-70 First Strike,377028598362,2/7/2026,"$3,124.91",$3.99,Certified,legend_numismatics,Auction,https://www.ebay.com/itm/377028598362
2024 Gold Eagle 1/2 oz PCGS MS-69,313482284498,12/10/2025,"$2,697.60",$4.99,Certified,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/313482284498
2024 Gold Eagle 1/2 oz NGC MS-70 First Strike,373855392738,1/5/2026,"$2,935.91",Free,Certified,pinehurst_coins,Auction,https://www.ebay.com/itm/373855392738
2024 Gold Eagle 1/2 oz PCGS MS-69,343892021636,1/4/2026,"$2,717.42",Free,Certified,davidlawrence,Buy It Now,https://www.ebay.com/itm/343892021636
