Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1959 US Mint Silver Proof Set US Mint OGP Envelope 5 Coins,145082544726,"Mar 28, 2026",$69.27,$0.00,,,Fixed price,https://www.ebay.com/itm/145082544726
"1959 US Commemorative Year Set (Complete) #1124-1138, MNH FREE SHIPPING",284758846339,"Apr 4, 2026",$1.64,$0.00,,,Fixed price,https://www.ebay.com/itm/284758846339
"US Scott # C57, C58, C59, C62, & C63 1959 - 1961 Airmails Set of 5 MNH",298145013047,"Apr 1, 2026",$3.25,$0.00,,,Fixed price,https://www.ebay.com/itm/298145013047
1959 P & D US Mint Set Uncirculated 10 Coins 90% Silver No Envelope,146163138199,"Mar 30, 2026",$123.49,$0.00,,,Fixed price,https://www.ebay.com/itm/146163138199
1959~67 P 68-1999S Lincoln Penny Choice ~Gem Proof Run 41 Coin Complete Set US,276248762429,"Apr 2, 2026",$129.95,$4.95,,,Fixed price,https://www.ebay.com/itm/276248762429
"US Scott # C57, C58, C59, C62, & C63 1959 - 1961 Airmails Set of 5 MNH",115240943299,"Apr 1, 2026",$3.15,$0.00,,,Fixed price,https://www.ebay.com/itm/115240943299
1959 US Mint Proof Set 5 Coins 90% Silver Original Envelope,117070276630,"Mar 12, 2026",$70.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117070276630
1959 P & D US Mint Set Uncirculated 10 Coins With Envelope & Cellophane,117110080007,"Mar 26, 2026",$132.00,$5.40,,,Fixed price,https://www.ebay.com/itm/117110080007
"1959 US Mint Silver Proof Set Flat Pack Envelope, 90% Silver, OGP",127688885733,"Mar 7, 2026",$59.99,$7.45,,,Fixed price,https://www.ebay.com/itm/127688885733
1959 US Mint Proof Set 5 Coins 90% Silver Cello Flat Pack NO ENVELOPE,127708896655,"Mar 6, 2026",$55.00,$5.52,,,Auction,https://www.ebay.com/itm/127708896655
1959 US PROOF SET ...IN OGP!!!,127746675255,"Mar 22, 2026",$53.26,$5.39,,,Auction,https://www.ebay.com/itm/127746675255
"1959 US Mint Silver Proof Set, 5 coins, US Mint packaging",137103683296,"Mar 23, 2026",$62.95,$0.00,,,Fixed price,https://www.ebay.com/itm/137103683296
1959 P & D US Mint Proof Coins 2 Sets With Some 90% SILVER,137122725456,"Mar 21, 2026",$106.50,$7.95,,,Auction,https://www.ebay.com/itm/137122725456
1959-2008 S Lincoln Memorial Cent Gem Proof & SMS Run 50 Coin Penny Set US Mint,144298080870,"Apr 1, 2026",$169.33,$5.95,,,Fixed price,https://www.ebay.com/itm/144298080870
1959 US Mint Set Uncirculated 10 Coins P & D Original Cello 90% Silver,145340170310,"Mar 26, 2026",$130.99,$0.00,,,Fixed price,https://www.ebay.com/itm/145340170310
1959 US Mint Proof Set 90% Silver In Capital Holder 5 Coins - 948B,147185185233,"Mar 14, 2026",$177.50,$0.00,,,Auction,https://www.ebay.com/itm/147185185233
"1959 US Mint Silver Proof Set, 5 coins, boxed/acrylic holder",147188280645,"Mar 11, 2026",$69.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147188280645
"1959 US Mint Silver Proof Set, 5 coins, US Mint cellophane",147228371441,"Mar 29, 2026",$59.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147228371441
03/00012 L#8088 1959 US Mint Silver Proof Set -A.4,157742345417,"Mar 12, 2026",$76.00,$0.00,,,Auction,https://www.ebay.com/itm/157742345417
1959 US Mint Proof Set with Original Government Packaging,157784954449,"Apr 1, 2026",$59.00,$7.95,,,Auction,https://www.ebay.com/itm/157784954449
"1959 US Mint Silver Proof Set, 5 coins, US Mint packaging UNOPENED",157806394538,"Apr 4, 2026",$62.95,$0.00,,,Fixed price,https://www.ebay.com/itm/157806394538
"Four US Silver Proof Sets in Holders 1956, 1958, 1959, 1961",168173918695,"Mar 19, 2026",$270.00,$4.50,,,Fixed price,https://www.ebay.com/itm/168173918695
1959 Proof Set. Complete As Issued By The US Mint,168181421366,"Mar 11, 2026",$71.99,$7.95,,,Fixed price,https://www.ebay.com/itm/168181421366
