Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2019 Royal Mint Lunar Pig Silver NGC MS-69,235965193679,1/24/2026,$108.82,Free,Certified,goldeneaglecoin,Auction,https://www.ebay.com/itm/235965193679
2019 Great Britain Lunar Pig 1 oz Silver BU,202355722068,12/21/2025,$101.48,$5.99,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/202355722068
2019 Great Britain Lunar Pig 1 oz Silver BU,143560228590,2/7/2026,$111.86,Free,Uncirculated,silvertowne,Auction,https://www.ebay.com/itm/143560228590
2019 Great Britain Lunar Pig 1 oz Silver BU,254142898616,1/11/2026,$115.87,Free,Uncirculated,silvertowne,Buy It Now,https://www.ebay.com/itm/254142898616
2019 Great Britain Lunar Pig 1 oz Silver BU,210120313125,1/1/2026,$108.36,Free,Uncirculated,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/210120313125
2019 Great Britain Lunar Pig 1 oz Silver BU,260028485804,12/11/2025,$108.31,$4.99,Uncirculated,keydate_coins,Auction,https://www.ebay.com/itm/260028485804
2019 Great Britain Lunar Pig 1 oz Silver BU,149426038106,2/5/2026,$105.12,Free,Uncirculated,goldhillcoins,Best Offer,https://www.ebay.com/itm/149426038106
2019 Great Britain Lunar Pig 1 oz Silver BU,300164605630,12/29/2025,$101.71,$4.99,Uncirculated,rarecoinwholesalers,Buy It Now,https://www.ebay.com/itm/300164605630
2019 Royal Mint Lunar Pig Silver PCGS MS-69,304671870722,1/25/2026,$121.10,Free,Certified,legend_numismatics,Auction,https://www.ebay.com/itm/304671870722
2019 Royal Mint Lunar Pig Silver NGC MS-70,275298221759,12/21/2025,$170.67,Free,Certified,sdbullion,Best Offer,https://www.ebay.com/itm/275298221759
2019 Great Britain Lunar Pig 1 oz Silver BU,211633573718,12/24/2025,$97.69,Free,Uncirculated,legend_numismatics,Best Offer,https://www.ebay.com/itm/211633573718
2019 Great Britain Lunar Pig 1 oz Silver BU,332791071553,1/19/2026,$106.61,Free,Uncirculated,keydate_coins,Buy It Now,https://www.ebay.com/itm/332791071553
2019 Great Britain Lunar Pig 1 oz Silver BU,359837376450,1/22/2026,$101.76,Free,Uncirculated,pinehurst_coins,Best Offer,https://www.ebay.com/itm/359837376450
2019 Great Britain Lunar Pig 1 oz Silver BU,120281378026,12/29/2025,$105.18,Free,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/120281378026
2019 Royal Mint Lunar Pig Silver NGC MS-70,337850700511,2/23/2026,$171.27,$4.99,Certified,davidlawrence,Auction,https://www.ebay.com/itm/337850700511
2019 Great Britain Lunar Pig 1 oz Silver BU,169600441462,1/31/2026,$95.92,Free,Uncirculated,davidlawrence,Best Offer,https://www.ebay.com/itm/169600441462
