Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2025 Canada Polar Bear 1/4 oz Silver PCGS MS-69,344815224675,11/8/2025,$42.75,$3.99,Certified,silvertowne,Best Offer,https://www.ebay.com/itm/306891607102
Canada $1 Polar Bear 1/4 oz Silver PCGS MS-70,315493778582,1/5/2026,$49.18,$5.99,Certified,apmex,Auction,https://www.ebay.com/itm/369371081271
Canada $1 Polar Bear 1/4 oz Silver NGC MS-69,386448193414,9/15/2025,$49.28,Free,Certified,jmbullion,Best Offer,https://www.ebay.com/itm/360700740812
2018 Canada Polar Bear 1/4 oz Silver NGC MS-69,344779970526,1/12/2026,$50.99,$4.99,Certified,liberty_coin,Buy It Now,https://www.ebay.com/itm/344573481280
Canada Polar Bear 1/4 oz .9999 Silver PCGS MS-69,346672188841,2/3/2026,$41.52,$4.99,Certified,apmex,Buy It Now,https://www.ebay.com/itm/367539926104
2024 Canada Polar Bear 1/4 oz .9999 Silver Royal Canadian Mint,399747036847,8/28/2025,$20.25,$5.99,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/324836080624
2023 Canada Polar Bear 1/4 oz .9999 Silver Royal Canadian Mint,374787853118,9/30/2025,$23.73,$5.99,Uncirculated,bgasc,Buy It Now,https://www.ebay.com/itm/394929676452
2022 Canada $1 Polar Bear 1/4 oz .9999 Fine Silver Coin RCM,343043603671,10/14/2025,$26.87,$5.99,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/377083750322
2019 Canada Polar Bear 1/4 oz .9999 Silver Royal Canadian Mint,387144116544,12/14/2025,$19.17,$3.99,Uncirculated,texasmetals,Buy It Now,https://www.ebay.com/itm/389315647278
2022 Canada $1 Polar Bear 1/4 oz .9999 Fine Silver Coin RCM,308144756847,12/3/2025,$23.96,Free,Uncirculated,moderncoinmart,Best Offer,https://www.ebay.com/itm/342235481000
2020 Canada $1 Polar Bear 1/4 oz .9999 Fine Silver Coin,309336120400,10/31/2025,$27.8,Free,Uncirculated,bgasc,Best Offer,https://www.ebay.com/itm/334242642817
2023 Canada $1 Polar Bear 1/4 oz .9999 Fine Silver Coin RCM,352954348765,9/25/2025,$18.61,Free,Uncirculated,goldenstatemint,Best Offer,https://www.ebay.com/itm/364611086228
Canada $1 Polar Bear 1/4 oz .9999 Silver BU Random Year,302611910920,9/30/2025,$21.16,$3.99,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/363172319207
2019 Canada $1 Polar Bear 1/4 oz .9999 Fine Silver Coin RCM,359256977213,12/31/2025,$18.45,Free,Uncirculated,scottsdalemint,Buy It Now,https://www.ebay.com/itm/338417016685
Canada $1 Polar Bear 1/4 oz .9999 Silver BU Random Year,331479119430,12/29/2025,$23.73,$3.99,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/312380030216
Canada $1 Polar Bear 1/4 oz .9999 Silver BU Random Year,358629957337,12/30/2025,$21.49,Free,Uncirculated,mcm_coins,Buy It Now,https://www.ebay.com/itm/388084956915
Canada $1 Polar Bear 1/4 oz Silver PCGS MS-69,354740083628,9/2/2025,$38.76,$3.99,Certified,scottsdalemint,Auction,https://www.ebay.com/itm/361961846147
2023 Canada Polar Bear 1/4 oz Silver PCGS MS-69,387405443240,1/13/2026,$38.34,$3.99,Certified,liberty_coin,Auction,https://www.ebay.com/itm/399385250690
2020 Canada $1 Polar Bear 1/4 oz .9999 Fine Silver Coin,334710524617,10/21/2025,$23.89,Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/330315437451
