Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1965 1966 1967 SMS Jefferson Nickel Run 3 Gem Special Mint Run 3 US Coin Set,272972575554,"Jun 23, 2026",$9.95,$5.67,,,Fixed price,https://www.ebay.com/itm/272972575554,6
1965 1966 1967 SMS Special Mint Set Washington Quarter minor issues,274762200485,"Jun 16, 2026",$9.95,$0.00,,,Fixed price,https://www.ebay.com/itm/274762200485,15
1965 SMS Lot Of 3 US Special Mint Sets SMS Silver Half Genuine Govt Case,298289989832,"Jun 15, 2026",$73.00,$4.95,,,Fixed price,https://www.ebay.com/itm/298289989832,5
1965 1966 1967 SMS Special Mint Set UNC Washington Quarter 25¢ US Coin Mint Run,274756696092,"Jun 12, 2026",$10.95,$0.00,,,Fixed price,https://www.ebay.com/itm/274756696092,30
1965 US Special Mint Set Coins In Genuine Government SMS Holder with Box,257508433895,"Jun 12, 2026",$38.44,$4.61,,,Fixed price,https://www.ebay.com/itm/257508433895,7
1965 SMS Washington Quarter Gem BU Special Mint Set CN-Clad,203602475937,"Jun 11, 2026",$3.30,$3.95,,,Fixed price,https://www.ebay.com/itm/203602475937,6
1965 UNITED STATES Special Mint Set SMS 5 Coins In US Mint Envelope ~Silver Half,198397415932,"Jun 11, 2026",$19.95,$5.95,,,Fixed price,https://www.ebay.com/itm/198397415932,4
1965 SMS NGC MS68 Kennedy Half Dollar 50c Special Mint Set Uncirculated Portrait,203852032296,"Jun 5, 2026",$196.21,$0.00,,,Fixed price,https://www.ebay.com/itm/203852032296,4
1965 Special Mint Set SMS Includes 40% Silver Kennedy Half and OGP,145688888984,"Jun 2, 2026",$24.09,$0.00,,,Fixed price,https://www.ebay.com/itm/145688888984,10
1965 1966 1967 Special Mint Set SMS 15 Coin Lot with Boxes Silver 3 US Mint Sets,334986143914,"May 31, 2026",$74.99,$6.20,,,Fixed price,https://www.ebay.com/itm/334986143914,8
SALE 1965 US SMS Special Mint Set Coins In Genuine Government SMS Holder NO Box!,157834755405,"May 27, 2026",$20.15,$5.15,,,Fixed price,https://www.ebay.com/itm/157834755405,5
Special Mint Set Lot SMS 1965 1966 1967 40% Silver Uncirculated 15 Coin Lot,376458877490,"May 25, 2026",$59.57,$8.46,,,Fixed price,https://www.ebay.com/itm/376458877490,26
"1965 1966 1967 SMS US Mint Sets Special Mint Sets 15 Coins OGP, FAST Daily Ship",236683870929,"May 23, 2026",$68.78,$5.46,,,Fixed price,https://www.ebay.com/itm/236683870929,6
1965 1966 1967 SMS Lincoln Memorial Cent Run 3 Gem Special Mint Set US,206221692987,"May 18, 2026",$7.15,$3.95,,,Fixed price,https://www.ebay.com/itm/206221692987,10
1965 US Special Mint Set SMS Original Envelope - (1 env) - NO Coins,127406884287,"May 6, 2026",$4.71,$0.00,,,Fixed price,https://www.ebay.com/itm/127406884287,16
1965 SMS NGC MS67 Kennedy Half Dollar 50C Special Mint Set Uncirculated Portrait,353945690563,"Apr 5, 2026",$35.62,$16.12,,,Fixed price,https://www.ebay.com/itm/353945690563
1965 1966 1967 SMS US Mint Sets Special Mint Sets 15 Coins OGP,145737158830,"Apr 4, 2026",$63.31,$0.00,,,Fixed price,https://www.ebay.com/itm/145737158830
1965 US Special Mint Set Coins In Genuine Government SMS Holder,306637951564,"Apr 4, 2026",$36.18,$11.83,,,Fixed price,https://www.ebay.com/itm/306637951564
1965 US Special Mint Set Coins In Genuine Govt. SMS Holder! Nice,306763428897,"Apr 4, 2026",$34.75,$0.00,,,Fixed price,https://www.ebay.com/itm/306763428897
1965 Lincoln Memorial Cent / Penny SPECIAL MINT SET SMS OGP Cello,157579440485,"Apr 4, 2026",$2.85,$0.00,,,Fixed price,https://www.ebay.com/itm/157579440485
1965 Special Mint Set (SMS) Proof like with 40% silver Kennedy half.,306809100461,"Apr 4, 2026",$19.99,$2.64,,,Fixed price,https://www.ebay.com/itm/306809100461
1965 P Kennedy Half Dollar *40% SILVER* *SPECIAL MINT SET* (SMS) *FREE SHIPPING*,168169865194,"Apr 4, 2026",$19.99,$1.90,,,Fixed price,https://www.ebay.com/itm/168169865194
1965 P Lincoln Memorial Cent / Penny *SPECIAL MINT SET* (SMS) *FREE SHIPPING*,168169865193,"Apr 4, 2026",$2.44,$0.00,,,Fixed price,https://www.ebay.com/itm/168169865193
1965 SMS Kennedy Half Dollar Gem BU Special Mint Set 40% Silver,143154350674,"Apr 2, 2026",$17.11,$3.95,,,Fixed price,https://www.ebay.com/itm/143154350674
