Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2016 Canada Lunar Monkey Gold PCGS PF-70,252941141010,1/2/2026,"$4,615.19",$4.99,Certified,apmex,Buy It Now,https://www.ebay.com/itm/252941141010
2016 Canada $150 Lunar Monkey Gold Proof,292813262982,12/27/2025,"$3,788.60",Free,Uncirculated,sdbullion,Buy It Now,https://www.ebay.com/itm/292813262982
2016 Canada $150 Lunar Monkey Gold Proof,142323426182,1/26/2026,"$4,067.17",$5.99,Uncirculated,apmex,Auction,https://www.ebay.com/itm/142323426182
2016 Canada Lunar Monkey Gold PCGS PF-69,203531477314,2/11/2026,"$4,121.20",$5.99,Certified,bullionshark,Buy It Now,https://www.ebay.com/itm/203531477314
2016 Canada Lunar Monkey Gold PCGS PF-69,138988983555,1/21/2026,"$4,083.14",Free,Certified,pinehurst_coins,Auction,https://www.ebay.com/itm/138988983555
2016 Canada Lunar Monkey Gold NGC PF-69,387447248351,12/14/2025,"$4,231.18",Free,Certified,moderncoinmart,Auction,https://www.ebay.com/itm/387447248351
2016 Canada $150 Lunar Monkey Gold Proof,227013091573,2/1/2026,"$3,993.24",Free,Uncirculated,bullionshark,Buy It Now,https://www.ebay.com/itm/227013091573
2016 Canada $150 Lunar Monkey Gold Proof,270475819298,12/24/2025,"$4,052.97",Free,Uncirculated,goldhillcoins,Best Offer,https://www.ebay.com/itm/270475819298
2016 Canada Lunar Monkey Gold PCGS PF-70,376489405548,12/2/2025,"$4,966.50",Free,Certified,apmex,Best Offer,https://www.ebay.com/itm/376489405548
2016 Canada Lunar Monkey Gold PCGS PF-69,107154874274,12/27/2025,"$4,020.08",Free,Certified,heritage_auctions_outlet,Best Offer,https://www.ebay.com/itm/107154874274
2016 Canada Lunar Monkey Gold PCGS PF-70,305446784806,12/15/2025,"$4,611.70",$5.99,Certified,heritage_auctions_outlet,Auction,https://www.ebay.com/itm/305446784806
2016 Canada $150 Lunar Monkey Gold Proof,247427536480,12/25/2025,"$4,074.12",Free,Uncirculated,davidlawrence,Best Offer,https://www.ebay.com/itm/247427536480
