Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1998 Australia Lunar Series I Year of the Tiger 1 oz Silver BU,128006760344,1/12/2026,$230.59,$4.99,Uncirculated,sdbullion,Best Offer,https://www.ebay.com/itm/128006760344
1998 Australia Lunar Series I Year of the Tiger 1 oz Silver BU,279772562025,12/14/2025,$184.12,Free,Uncirculated,bullionshark,Auction,https://www.ebay.com/itm/279772562025
1998 Australia Lunar Series I Year of the Tiger 1 oz Silver BU,269333965567,12/9/2025,$197.25,$5.99,Uncirculated,greatcollections,Auction,https://www.ebay.com/itm/269333965567
1998 Australian Lunar Tiger Silver PCGS MS-70,365983668071,1/22/2026,$458.19,Free,Certified,bullionshark,Best Offer,https://www.ebay.com/itm/365983668071
1998 Perth Mint Lunar Tiger 1 oz .999 Silver,287197156290,3/1/2026,$193.33,$3.99,Uncirculated,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/287197156290
1998 Australia Lunar Series I Year of the Tiger 1 oz Silver BU,155821429960,1/12/2026,$175.34,Free,Uncirculated,liberty_coin,Buy It Now,https://www.ebay.com/itm/155821429960
1998 Australian Lunar Tiger Silver NGC MS-70,142001120621,1/23/2026,$411.23,Free,Certified,keydate_coins,Best Offer,https://www.ebay.com/itm/142001120621
1998 Australia Lunar I Tiger 1 oz Silver PCGS MS-69,162923156504,1/27/2026,$242.87,Free,Certified,goldeneaglecoin,Best Offer,https://www.ebay.com/itm/162923156504
1998 Australia Lunar Series I Year of the Tiger 1 oz Silver BU,133766570196,2/12/2026,$208.54,Free,Uncirculated,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/133766570196
1998 Australia Lunar Series I Year of the Tiger 1 oz Silver BU,210707202380,2/8/2026,$201.59,$5.99,Uncirculated,rarecoinwholesalers,Best Offer,https://www.ebay.com/itm/210707202380
1998 Australia Lunar I Tiger 1 oz Silver PCGS MS-69,276235311158,12/19/2025,$316.08,Free,Certified,legend_numismatics,Buy It Now,https://www.ebay.com/itm/276235311158
1998 Australia Lunar Series I Year of the Tiger 1 oz Silver BU,175336241378,12/30/2025,$211.01,$4.99,Uncirculated,davidlawrence,Auction,https://www.ebay.com/itm/175336241378
1998 Perth Mint Lunar Tiger 1 oz .999 Silver,156305558876,2/18/2026,$221.88,Free,Uncirculated,goldeneaglecoin,Buy It Now,https://www.ebay.com/itm/156305558876
1998 Perth Mint Lunar Tiger 1 oz .999 Silver,367199266945,2/13/2026,$191.90,$4.99,Uncirculated,pinehurst_coins,Auction,https://www.ebay.com/itm/367199266945
1998 Australia Lunar Series I Year of the Tiger 1 oz Silver BU,245559519456,2/17/2026,$206.20,Free,Uncirculated,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/245559519456
1998 Perth Mint Lunar Tiger 1 oz .999 Silver,298182464411,2/13/2026,$194.82,$5.99,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/298182464411
1998 Australian Lunar Tiger Silver NGC MS-70,336772738953,12/22/2025,$537.56,$4.99,Certified,boldpreciousmetals,Best Offer,https://www.ebay.com/itm/336772738953
1998 Australia Lunar Series I Year of the Tiger 1 oz Silver BU,255238118833,1/6/2026,$200.25,Free,Uncirculated,greatcollections,Auction,https://www.ebay.com/itm/255238118833
