Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2023 Mexico 5 oz Onza Proof Silver Libertad Coin - In Mint Capsule,126589383644,"Apr 3, 2026",$525.56,$0.00,,,Fixed price,https://www.ebay.com/itm/126589383644
2023 Mexico 1 Onza Silver Libertad 1 oz .999 Fine Silver BU - In Stock,335113104926,"Mar 26, 2026",$121.07,$0.00,,,Fixed price,https://www.ebay.com/itm/335113104926
2023 Mexico Libertad Fiesta Edition 1 oz Silver Coin in OGP,305553021633,"Mar 26, 2026",$102.96,$0.00,,,Fixed price,https://www.ebay.com/itm/305553021633
2023-Mo Mexico 2 oz Silver Reverse Proof Libertad PCGS PR 70,305777203802,"Apr 3, 2026",$399.95,$14.00,,,Fixed price,https://www.ebay.com/itm/305777203802
2023 Silver Mexican Libertad Onza 1/20 oz Brilliant Uncirculated,314949660166,"Apr 4, 2026",$28.16,$0.00,,,Fixed price,https://www.ebay.com/itm/314949660166
2023 Mexican Libertad BU 2oz .999 Silver Coin 2 Onzas Plata Pura,366255185201,"Mar 10, 2026",$202.22,$10.55,,,Fixed price,https://www.ebay.com/itm/366255185201
2023 Proof Silver Mexican Libertad Onza 1/10 oz NGC PF70UC FR Mexico Label,176189597708,"Mar 22, 2026",$59.00,$0.00,,,Fixed price,https://www.ebay.com/itm/176189597708
2023 Proof Silver Mexican Libertad Onza 1/4 oz NGC PF70UC FR Mexico Label,315103275338,"Mar 21, 2026",$69.00,$0.00,,,Fixed price,https://www.ebay.com/itm/315103275338
2023 Mexico 2 oz Onza Proof Silver Libertad Coin - In Mint Capsule,126589391562,"Mar 30, 2026",$252.14,$0.00,,,Fixed price,https://www.ebay.com/itm/126589391562
2023 Proof Silver Mexican Libertad Onza 1/4 oz NGC PF70UC ER Mexico Label,315103267556,"Mar 29, 2026",$69.00,$0.00,,,Fixed price,https://www.ebay.com/itm/315103267556
2023 Proof Silver Mexican Libertad Onza 1/20 oz NGC PF70UC FR Mexico Label,315105156739,"Apr 4, 2026",$49.00,$0.00,,,Fixed price,https://www.ebay.com/itm/315105156739
2023 Mo Mexico Libertad Onza 1/2 oz .999 Silver BU - Beautiful Coin Low Mintage!,298161171557,"Mar 27, 2026",$58.20,$12.46,,,Fixed price,https://www.ebay.com/itm/298161171557
2023-Mo Mexico 1/20 oz Onza Silver Libertad PCGS MS 70 | Uncirculated UNC BU,305614388467,"Mar 11, 2026",$39.95,$0.00,,,Fixed price,https://www.ebay.com/itm/305614388467
2023 Mexican Libertad BU 2oz .999 Silver Coin 2 Onzas Plata Pura,366244239742,"Mar 7, 2026",$202.22,$8.80,,,Fixed price,https://www.ebay.com/itm/366244239742
"💥💥2023 MEXICO 2 onza SILVER COIN, BU ⭐⭐",389598936823,"Mar 28, 2026",$216.33,$5.60,,,Fixed price,https://www.ebay.com/itm/389598936823
Mexico 2023 1/20-oz Silver Libertad Onza BU,134956355792,"Mar 27, 2026",$27.77,$0.00,,,Fixed price,https://www.ebay.com/itm/134956355792
2023 Mexico Silver 1/20 oz Libertad Uncirculated Coin,168255104000,"Apr 1, 2026",$26.99,$1.36,,,Fixed price,https://www.ebay.com/itm/168255104000
2023 MEXICAN LIBERTAD JUDGMENT DAY 1 OZ SILVER COIN,188056065679,"Mar 27, 2026",$134.00,$8.75,,,Fixed price,https://www.ebay.com/itm/188056065679
2023 Mexico Libertad 1 oz 0.999 Silver BU Coin,257389623855,"Mar 22, 2026",$110.46,$7.43,,,Fixed price,https://www.ebay.com/itm/257389623855
2023 1 oz Mexico Silver Libertad Proof Coin in Capsule *Limited Mintage* Mexico!,267361037655,"Mar 30, 2026",$169.00,$0.00,,,Fixed price,https://www.ebay.com/itm/267361037655
2023 Mexico Libertad Judgement Day Dark Glow affect 1 oz silver coin 333 Mintage,286703455942,"Mar 30, 2026",$135.00,$0.00,,,Fixed price,https://www.ebay.com/itm/286703455942
2023 Mexico Libertad 5 Coin Silver BU Set (1/20 1/10 1/4 1/2 & 1 oz) in Capsules,298053778015,"Apr 1, 2026",$294.95,$0.00,,,Fixed price,https://www.ebay.com/itm/298053778015
🇲🇽2023 Mexico Plata Pura 1 Onza Silver Libertad 1 oz .999 Fine - In Capsule,306832932914,"Apr 2, 2026",$101.14,$0.00,,,Fixed price,https://www.ebay.com/itm/306832932914
2023 Mo Mexico Libertad Onza 1 oz .999 Silver BU - APMEX Holder - SKU-Q3330,358380285477,"Mar 28, 2026",$100.67,$5.42,,,Fixed price,https://www.ebay.com/itm/358380285477
2023 Mexico JAGUAR EYES Libertad 1 oz Silver Coin w/ Ruthenium & Color. 333 made,117009966516,"Mar 6, 2026",$140.00,$14.00,,,Fixed price,https://www.ebay.com/itm/117009966516
2023 Libertad Silver 1 oz Mexico,117070711532,"Mar 9, 2026",$102.50,$1.50,,,Auction,https://www.ebay.com/itm/117070711532
2023 Mexico Libertad Burning Phoenix 1 oz .999 Silver Colorized 72 Of 100 Minted,127652458528,"Mar 26, 2026",$155.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127652458528
2023 Mo 1 Oz Onza Mexican Libertad Ley 999 Silver Plata Pura Coin Round UNC,127724013702,"Mar 6, 2026",$90.00,$4.78,,,Fixed price,https://www.ebay.com/itm/127724013702
2023 Mo Mexico 1 Onza oz Silver Libertad NGC MS70 First Releases,127783036263,"Apr 3, 2026",$160.50,$5.00,,,Auction,https://www.ebay.com/itm/127783036263
Mexico 2023 1/10-oz Proof Silver Libertad Onza NGC PF70UC FR Mexico Label,134956287465,"Mar 14, 2026",$59.00,$0.00,,,Fixed price,https://www.ebay.com/itm/134956287465
Mexico 2023 1/4-oz Proof Silver Libertad Onza NGC PF70UC ER Mexico Label,134956287468,"Mar 14, 2026",$69.00,$0.00,,,Fixed price,https://www.ebay.com/itm/134956287468
Mexico 2023 1/20-oz Proof Silver Libertad Onza NGC PF70UC ER Mexico Label,134956287508,"Mar 15, 2026",$49.00,$0.00,,,Fixed price,https://www.ebay.com/itm/134956287508
🇺🇸 2023 Mexican Libertad Diamond Dust 24kGold Finish Coin1oz Silver STUNNING,136341787989,"Mar 9, 2026",$239.99,$0.00,,,Fixed price,https://www.ebay.com/itm/136341787989
🇺🇸2023 LIBERTAD MEXICO BLACK PLATINUM & DIAMOND DUST TUXEDO OF COINS STUNNING,136341788052,"Mar 7, 2026",$229.99,$7.99,,,Fixed price,https://www.ebay.com/itm/136341788052
🇺🇸2023 Mexico 1oz Silver Libertad Coin “Lotus Girl” COA & Case,136984145882,"Mar 7, 2026",$149.99,$3.99,,,Fixed price,https://www.ebay.com/itm/136984145882
1 oz silver Mexican Flag libertad coin In capsule Colorized (500 Mintage),137047607788,"Apr 1, 2026",$213.75,$5.29,,,Fixed price,https://www.ebay.com/itm/137047607788
2023 1oz Libertad Santa Muerte Limited To 100 Pieces Worldwide,137073229602,"Mar 24, 2026",$145.00,$5.07,,,Fixed price,https://www.ebay.com/itm/137073229602
