Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2024 Lunar III Dragon 1/10 oz Gold NGC MS-69,100702850787,2/4/2026,$341.21,Free,Certified,pinehurst_coins,Best Offer,https://www.ebay.com/itm/100702850787
2024 Lunar III Dragon 1/10 oz Gold PCGS MS-69,143925163530,1/17/2026,$372.87,Free,Certified,liberty_coin,Auction,https://www.ebay.com/itm/143925163530
2024 Australia Lunar III Dragon 1/10 oz Gold BU,383525326710,1/14/2026,$349.63,Free,Uncirculated,davidlawrence,Buy It Now,https://www.ebay.com/itm/383525326710
2024 Australia Lunar III Dragon 1/10 oz Gold BU,272313009659,12/19/2025,$357.71,Free,Uncirculated,goldhillcoins,Auction,https://www.ebay.com/itm/272313009659
2024 Lunar III Dragon 1/10 oz Gold PCGS MS-70,160205711909,1/25/2026,$495.54,Free,Certified,boldpreciousmetals,Buy It Now,https://www.ebay.com/itm/160205711909
2024 Australia Lunar III Dragon 1/10 oz Gold BU,169269845714,12/17/2025,$300.75,Free,Uncirculated,keydate_coins,Best Offer,https://www.ebay.com/itm/169269845714
2024 Australia Lunar III Dragon 1/10 oz Gold BU,234080311410,2/15/2026,$352.66,Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/234080311410
2024 Lunar III Dragon 1/10 oz Gold NGC MS-69,101660118618,12/3/2025,$391.68,Free,Certified,legend_numismatics,Buy It Now,https://www.ebay.com/itm/101660118618
2024 Australia Lunar III Dragon 1/10 oz Gold BU,341151963588,2/12/2026,$323.02,$5.99,Uncirculated,goldhillcoins,Buy It Now,https://www.ebay.com/itm/341151963588
2024 Australia Lunar III Dragon 1/10 oz Gold BU,324041829029,2/17/2026,$319.49,Free,Uncirculated,silvertowne,Buy It Now,https://www.ebay.com/itm/324041829029
2024 Australia Lunar III Dragon 1/10 oz Gold BU,250608812199,2/6/2026,$303.99,Free,Uncirculated,pinehurst_coins,Buy It Now,https://www.ebay.com/itm/250608812199
2024 Australia Lunar III Dragon 1/10 oz Gold BU,371122313882,1/17/2026,$357.17,$3.99,Uncirculated,heritage_auctions_outlet,Buy It Now,https://www.ebay.com/itm/371122313882
2024 Australia Lunar III Dragon 1/10 oz Gold BU,269427349715,1/7/2026,$351.69,$4.99,Uncirculated,mcm_online,Buy It Now,https://www.ebay.com/itm/269427349715
2024 Australia Lunar III Dragon 1/10 oz Gold BU,308433284233,2/13/2026,$306.71,Free,Uncirculated,apmex,Buy It Now,https://www.ebay.com/itm/308433284233
